id,task_type,difficulty,question,ref_answer,prediction,finish_reason,completion_tokens,error,model_version
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maximum permissible interval between two consecutive unit holders meetings?",Fifteen months,15 months.,stop,4,,meta-llama/llama-4-scout
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a compliance certificate from the investment manager?",On a quarterly basis,On a quarterly basis.,stop,6,,meta-llama/llama-4-scout
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate a decision to reject an application for a certificate of registration to the applicant?",Within thirty days,thirty days,stop,3,,meta-llama/llama-4-scout
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT hold or propose to hold in a holding company (holdco) for it to qualify as such?",Not less than fifty one per cent of the equity share capital or interest,not less than fifty one per cent,stop,8,,meta-llama/llama-4-scout
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must a Special Purpose Vehicle (SPV) hold directly in infrastructure projects?",Not less than ninety per cent,90 per cent.,stop,5,,meta-llama/llama-4-scout
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net worth must a family trust or a Board-registered intermediary have to qualify as an institutional investor?","More than five hundred crore rupees, as per the latest audited financial statements",five hundred crore rupees,stop,5,,meta-llama/llama-4-scout
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permissible pecuniary relationships with the InvIT for a person to qualify as an independent director of the investment manager?","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower","fifty lakh rupees or two percent of its gross turnover or total income, whichever is lower.",stop,19,,meta-llama/llama-4-scout
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a transaction between the investment manager and its associates, from whom must the trustee obtain confirmation that the transaction is at arm's length?","A practising chartered accountant or valuer, as applicable","practising chartered accountant or valuer, as applicable.",stop,15,,meta-llama/llama-4-scout
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, within how many days of the relevant trigger date may SEBI specify changes or issue observations on a draft offer document?",Twenty one days,Twenty one days.,stop,5,,meta-llama/llama-4-scout
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, for how many days must the draft offer document be publicly available on the designated stock exchange's website for public comments?",Fifteen days,fifteen days.,stop,4,,meta-llama/llama-4-scout
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, what is the maximum number of public issuances permitted under a single shelf offer document?",Not more than four,.,stop,1,,meta-llama/llama-4-scout
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, for what preceding period must an issuer have a clean repayment track record on debt securities or bank/financial institution loans to remain eligible for issuance?",The preceding three hundred and sixty five days,three hundred and sixty five days.,stop,8,,meta-llama/llama-4-scout
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of publication in the Official Gazette did the regulations come into force?",The ninetieth day,ninetieth day,stop,6,,meta-llama/llama-4-scout
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has a gross turnover of ten crore rupees, what is the maximum permissible pecuniary relationship an independent director candidate may have with it â€” applying the two per cent cap or the fifty lakh rupee cap?","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rule applies whichever is lower)","Two percent of gross turnover = 2% * 10,00,00,000 = 20,00,000. 
The fifty lakh rupee cap is higher than 20,00,000. 
Therefore, the maximum permissible pecuniary relationship is twenty lakh rupees. 

Answer: 20,00,000 rupees.",stop,70,,meta-llama/llama-4-scout
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a municipal issuer makes a private placement offer to 170 non-QIB investors and 45 qualified institutional buyers simultaneously, does this exceed the private placement limit?","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are counted, which is within the two hundred person limit","170 + 45 = 215 

However, we need to exclude QIBs: 215 - 45 = 170 

The limit is 200. 

Yes, it exceeds by 30 persons.",stop,44,,meta-llama/llama-4-scout
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a roll-over notice is dispatched to holders on 5 May 2025, what is the earliest date on which the roll-over can take effect (assuming all holders consent)?",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"The issuer shall give twenty one days' notice of the proposed roll over to the holders of municipal debt securities.

Notice dispatched date: 5 May 2025
Notice period: 21 days

Earliest date for roll-over: 5 May 2025 + 21 days = 26 May 2025

26 May 2025.",stop,72,,meta-llama/llama-4-scout
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of four hundred and ninety nine crore rupees (as per latest audited financial statements) qualify as an institutional investor?",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees falls below this threshold,"No calculation needed. 
The net worth of the family trust (499 crore rupees) is less than the required net worth (500 crore rupees). 

No.",stop,33,,meta-llama/llama-4-scout
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly owned by a sovereign government, does it qualify as a Category I foreign portfolio investor on the basis of government ownership?",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per cent is below this threshold,"To qualify as a Category I foreign portfolio investor on the basis of government ownership, the entity should be at least 75% directly or indirectly owned by the Government or Government-related investors.

Direct ownership by sovereign government: 70% 
The regulation requires: ≥ 75%

Since 70% is less than 75%, it does not qualify.

Answer: No",stop,74,,meta-llama/llama-4-scout
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth eight lakh rupees with the InvIT in FY2023, and its gross turnover for that year was ninety lakh rupees. Would a partner of that firm be disqualified from acting as an independent director of the investment manager for FY2026?","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the ten per cent threshold; the disqualification criterion is not triggered","determine disqualification, calculate the percentage of transactions with InvIT relative to the firm's gross turnover.

Transaction amount = 8 lakh rupees
Gross turnover = 90 lakh rupees

Percentage = (Transaction amount / Gross turnover) * 100
= (8 / 90) * 100
= 8.89%

Since 8.89% is less than 10%, the partner is not disqualified if this condition existed in any of the three financial years immediately preceding FY2026, i.e., FY2023, FY2024, or FY2025.

However, based on the given information, this condition is only verified for FY2023. Assuming no information for FY2024 and FY2025, we can only conclude for FY2023.

The partner would not be disqualified based on the information provided for FY2023.

No, not disqualified.",stop,188,,meta-llama/llama-4-scout
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant application is received by SEBI on 1 March, additional information is called for on 10 March, and the applicant furnishes the information on 25 March, by what date must SEBI dispose of the application?","By 24 April (thirty days from 25 March, the date all required information was furnished, being the later of the two trigger dates)","30 days after receipt of application: 1 March + 30 days = 31 March 
or 
30 days after furnishing information: 25 March + 30 days = 24 April 

Later of the two dates: 24 April 

The final answer is: 24 April",stop,59,,meta-llama/llama-4-scout
NUM_040,numerical_reasoning,easy,"Under the original SEBI (Issue and Listing of Debt Securities by Municipalities) Regulations 2015 (as in force before the 2019 Amendment), if the issue closed on 1 January 2018, what was the latest date by which the trust deed had to be executed?",By 1 April 2018 (three months from the closure of the issue on 1 January 2018),"1, 2018 + 3 months = April 1, 2018 

April 1, 2018",stop,14,,meta-llama/llama-4-scout
REG_095,regulatory_interpretation,easy,"What is the minimum percentage of an AMC's net worth that a sponsor must contribute to be eligible for mutual fund registration under SEBI (Mutual Funds) Regulations, 1996?",At least 40 per cent,40%,stop,3,,meta-llama/llama-4-scout
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate the appointment of an asset management company?",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,majority of the trustees or seventy-five per cent of the unitholders of the scheme.,stop,21,,meta-llama/llama-4-scout
REG_097,regulatory_interpretation,easy,"What minimum proportion of the board of directors of an AMC must comprise directors who are not associated with the sponsor, its subsidiaries, or the trustees?",At least fifty per cent,least fifty per cent.,stop,6,,meta-llama/llama-4-scout
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairman of an asset management company?",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of the asset management company is not a trustee of any mutual fund.,stop,17,,meta-llama/llama-4-scout
REG_099,regulatory_interpretation,easy,"What is the minimum proportion of independent persons required among the trustees of a mutual fund under SEBI (Mutual Funds) Regulations, 1996?",Two-thirds,-thirds.,stop,2,,meta-llama/llama-4-scout
REG_100,regulatory_interpretation,medium,"What three personal qualifications must every trustee of a mutual fund possess or satisfy under Regulation 16(2) of SEBI (Mutual Funds) Regulations, 1996?","Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and not have been convicted of any economic offence or violation of any securities laws","(a) A person of ability, integrity and standing; 
(b) Not found guilty of moral turpitude; 
(c) Not convicted of any economic offence or violation of any securities laws.",stop,40,,meta-llama/llama-4-scout
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employees of an AMC eligible to be appointed as trustees of any mutual fund?","No. No asset management company and no director (including independent director), officer or employee of an asset management company shall be eligible to be appointed as a trustee of any mutual fund.",.,stop,1,,meta-llama/llama-4-scout
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maximum grace period SEBI may allow for a delayed payment?",Before the 15th April each year; the Board may allow payment up to two months from commencement of the financial year,"The annual service fee must be paid by April 15th each year, and the maximum grace period allowed for delayed payment is two months from the commencement of the financial year.",stop,36,,meta-llama/llama-4-scout
REG_103,regulatory_interpretation,easy,"What requirement applies to the Chairperson of a trustee company appointed as trustee of a mutual fund under SEBI (Mutual Funds) Regulations, 1996?",The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson of the board of directors of that trustee company shall be an independent director.,stop,19,,meta-llama/llama-4-scout
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassociates from the mutual fund?,The board of directors shall have at least two third independent directors,The board of directors shall have at least two third independent directors.,stop,14,,meta-llama/llama-4-scout
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who executes it in favour of whom?","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such an instrument","The trust deed of a mutual fund must be registered under the Indian Registration Act, 1908, and it is executed by the sponsor in favour of the trustees.",stop,35,,meta-llama/llama-4-scout
REG_106,regulatory_interpretation,easy,"What proportion of unitholders of a scheme may requisition the trustees to obtain unitholder consent under SEBI (Mutual Funds) Regulations, 1996?",Three-fourths of the unitholders of any scheme,Three-fourths.,stop,5,,meta-llama/llama-4-scout
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the previous and the current financial year to be eligible to declare dividends?,The bank must be in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to be in compliance as at the end of the financial year during which the dividend is proposed to be paid; and the regulatory capital shall not fall below the applicable requirement even after payment of dividend.,"The bank was in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to be in compliance as at the end of the financial year during which the dividend is proposed to be paid. Also, The regulatory capital of the bank shall not fall below the applicable regulatory capital requirement even after the payment of dividend.",stop,70,,meta-llama/llama-4-scout
REG_108,regulatory_interpretation,easy,"What profitability condition must an SFB satisfy to be eligible to declare dividends under the RBI SFB Dividend Directions, 2026?",The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed.,stop,24,,meta-llama/llama-4-scout
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a proposal for declaration of dividend?,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report including modified opinion or Emphasis of Matter; Current and projected capital position vis-à-vis regulatory capital requirement; Long term growth plans,"1. The divergence in asset classification and provisioning for Non-Performing Assets (NPAs), including its trend, as observed under supervisory findings of the Reserve Bank; 
2. Auditors' Report to the financial statements, including modified opinion or Emphasis of Matter, for the financial year in which the dividend is proposed; 
3. Current and projected capital position vis-à-vis applicable regulatory capital requirement; 
4. Long term growth plans.",stop,90,,meta-llama/llama-4-scout
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI's Department of Supervision?,Within a fortnight of declaration of dividend,within a fortnight of declaration of dividend.,stop,11,,meta-llama/llama-4-scout
REG_111,regulatory_interpretation,easy,"What is the consequence for an SFB that fails to meet the dividend eligibility criteria under the RBI SFB Dividend Directions, 2026?",No special dispensation will be given for declaration of dividend for that period,No special dispensation will be given for declaration of dividend for that period.,stop,16,,meta-llama/llama-4-scout
REG_112,regulatory_interpretation,medium,"What categories of profit are excluded from dividend payment eligibility under the RBI SFB Dividend Directions, 2026?","Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a modified audit opinion, to the extent included in PAT","Exceptional and / or extra-ordinary profits / income; 
Profits that are overstated in the PAT as per the statutory auditor's modified opinion.",stop,32,,meta-llama/llama-4-scout
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and tax) that a sponsor must demonstrate over the immediately preceding five years to satisfy the sound track record requirement under SEBI (Mutual Funds) Regulations, 1996?",At least rupees ten crore,"The sponsor must have an average net annual profit after depreciation, interest, and tax during the immediately preceding five years of at least rupees ten crore.

No calculation needed, directly given in the context.

The final answer is: ₹10 crore.",stop,49,,meta-llama/llama-4-scout
NUM_088,numerical_reasoning,easy,"What is the standard minimum networth requirement for an AMC under SEBI (Mutual Funds) Regulations, 1996?",Not less than rupees fifty crore,"The standard minimum networth requirement for an AMC is not less than rupees fifty crore. 

Final Answer: ₹50 crore.",stop,26,,meta-llama/llama-4-scout
NUM_089,numerical_reasoning,medium,"If a sponsor fails to fulfil all eligibility criteria at the time of application, what enhanced networth must the AMC maintain, and for how long must it maintain this higher networth?","Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive years","The asset management company (AMC) shall be required to have a networth of not less than rupees one hundred crore. 
The AMC shall maintain such networth till it has profits for five consecutive years.",stop,42,,meta-llama/llama-4-scout
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch infrastructure debt fund schemes?,Not less than rupees ten crore,"The minimum networth required is directly stated as rupees ten crore.

Final Answer: ₹10 crore.",stop,21,,meta-llama/llama-4-scout
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility requirements, what are the three key obligations: the AMC capitalization threshold, the lock-in period, and the minimum combined experience of the five senior officers?","AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined experience of CEO, COO, CRO, CCO and CIO of at least thirty years","The three key obligations are:
1. The net worth of the asset management company is not less than rupees one hundred fifty crore.
2. The initial shareholding equivalent to capital contributed to the asset management company to the extent of not less than rupees one hundred fifty crore is locked-in for a period of five years.
3. The total combined experience of Chief Executive Officer, Chief Operating Officer, Chief Risk Officer, Chief Compliance Officer and Chief Investment Officer should be at least thirty years.",stop,97,,meta-llama/llama-4-scout
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of total mutual fund transactions that may be routed through a broker associated with the sponsor, and over what period is this limit measured?","5 per cent of aggregate purchases and sales, measured for a block of any three months","The maximum percentage is 5% and this limit is measured over a block of 3 months. 

No calculation needed as the values are provided in the question itself. 

5% over 3 months.",stop,43,,meta-llama/llama-4-scout
NUM_093,numerical_reasoning,easy,"How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Directions, 2026?",PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid,"Adjusted Profit After Tax (PAT) = PAT of the financial year - 50% of Net NPA as on March 31.

The formula is: 
Adjusted PAT = PAT - (50% * Net NPA)
Adjusted PAT = PAT - 0.5 * Net NPA",stop,59,,meta-llama/llama-4-scout
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may an SFB with a Tier 1 Capital Ratio between 11.5% and 13.5% (Bucket B4) pay as dividend?",40 per cent of Adjusted PAT,40 per cent of adjusted PAT.,stop,8,,meta-llama/llama-4-scout
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs17,000 crore, Net NPA of Rs6,500 crore, and Tier 1 ratio of 11.72%. What is the maximum eligible dividend?","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 crore)","PAT (A) = Rs17,000 crore. 
Net NPAs (B) = Rs6,500 crore. 
Adjusted PAT (C) = (A) - 50% of (B) = 17,000 - 0.5 * 6,500 = 17,000 - 3,250 = Rs13,750 crore. 
75% of PAT (E) = 0.75 * 17,000 = Rs12,750 crore. 
Max payable (F) = 40% of 13,750 = 0.4 * 13,750 = Rs5,500 crore. 
Maximum Eligible Dividend = Lower of E or F = Lower of 12,750 or 5,500 = Rs5,500 crore. 

The final answer is: Rs5,500 crore.",stop,175,,meta-llama/llama-4-scout
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier 1 ratio of 24.36%, and has already paid interim dividend of Rs500 crore. What is the maximum final dividend it may pay?","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500 crore)","Adjusted PAT (C) = 1,500 - 50% of 300 
= 1,500 - 150 
= 1,350 crore.

75% of PAT (E) = 75% of 1,500 
= 0.75 * 1,500 
= 1,125 crore.

Maximum payable as per Table (F) = 1,350 crore.

Maximum Eligible Dividend (G) = Lower of E or F 
= Lower of 1,125 or 1,350 
= 1,125 crore.

Maximum final dividend = 1,125 - 500 
= 625 crore.",stop,136,,meta-llama/llama-4-scout
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs40,500 crore, Net NPA of Rs5,000 crore, and Tier 1 ratio of 15%. What is the maximum eligible dividend?","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 crore)","PAT (A) = Rs40,500 crore
Net NPAs (B) = Rs5,000 crore
Adjusted PAT (C) = (A) - 50% of (B) = 40,500 - 50% * 5,000 = 40,500 - 2,500 = Rs38,000 crore
75% of PAT (E) = 75% * 40,500 = Rs30,375 crore
Max payable (F) = 50% of 38,000 = Rs19,000 crore

Maximum Eligible Dividend = Lower of E or F = Lower of 30,375 or 19,000 = Rs19,000 crore.",stop,146,,meta-llama/llama-4-scout
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend percentages of Adjusted PAT for an SFB in Bucket B1 (Tier 1 ratio ≤7.5%) versus Bucket B10 (Tier 1 ratio >19.5%)?",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"Bucket B1 (Tier 1 ratio ≤7.5%), the permitted dividend percentage of Adjusted PAT is 0%.
For Bucket B10 (Tier 1 ratio >19.5%), the permitted dividend percentage of Adjusted PAT is 100%.

Final Answer: 
Bucket B1: 0% 
Bucket B10: 100%",stop,61,,meta-llama/llama-4-scout
CON_046,contradiction_detection,medium,Do Passage A and Passage B specify the same minimum proportion of independent trustees for a mutual fund?,No,"No. 
Passage A requires at least 50% independent trustees, while Passage B requires two-thirds, which is approximately 66.67%.",stop,32,,meta-llama/llama-4-scout
CON_047,contradiction_detection,easy,Do Passage A and Passage B set the same minimum networth requirement for an asset management company?,No,"No, Passage A sets a minimum networth requirement of rupees ten crore, while Passage B sets it at rupees fifty crore.",stop,26,,meta-llama/llama-4-scout
CON_048,contradiction_detection,medium,Do Passage A and Passage B define the term 'advertisement' in the same way?,No,"No, Passage A defines 'advertisement' more broadly in terms of medium, while Passage B focuses on the issuer and influence on investment decisions.",stop,30,,meta-llama/llama-4-scout
CON_049,contradiction_detection,hard,Do Passage A and Passage B apply the same shareholding threshold for cross-ownership restrictions in mutual funds?,Yes,Yes. Both passages apply the same shareholding threshold of 10% for cross-ownership restrictions in mutual funds.,stop,24,,meta-llama/llama-4-scout
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulations require before the 1998 amendment?,At least 50 per cent,At least 50%.,stop,6,,meta-llama/llama-4-scout
TMP_047,temporal_reasoning,medium,"What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Regulations, 2014, replacing the original threshold?",Rupees fifty crore (replacing the original requirement of rupees ten crore),"Rupees fifty crore, effective 06-05-2014.",stop,16,,meta-llama/llama-4-scout
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 1996 omitted?",27-9-2002,27-9-2002.,stop,8,,meta-llama/llama-4-scout
TMP_049,temporal_reasoning,medium,"From which financial year do the RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 take effect, and which earlier circular do they repeal?","From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)","The RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 take effect from Financial Year 2026-27 and repeal circular DO R.ACC.REC.118/21-02-067/2025 dated November 28, 2025.",stop,61,,meta-llama/llama-4-scout
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to the definition of 'advertisement'?",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment decisions of investors,"The SEBI (Mutual Funds) (Amendment) Regulations, 2012 (w.e.f. 21-2-2012) broadened the definition of 'advertisement' to: 'all forms of communication issued by or on behalf of the asset management company/mutual fund that may influence investment decisions of any investor/prospective investors,' from the original definition that enumerated specific advertising media.",stop,84,,meta-llama/llama-4-scout
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mutual fund' definition by the SEBI (Mutual Funds) Third Amendment Regulations of December 2021?,Silver or silver related instruments,Silver or silver related instruments.,stop,7,,meta-llama/llama-4-scout
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the standard investment limit for debt instruments issued by a single issuer, and under what approval can it be extended to 12% of NAV?",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,"10%, with the prior approval of the Board of Trustees and Board of Directors of the asset management company.",stop,22,,meta-llama/llama-4-scout
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor are absolutely prohibited for mutual fund investment under the Seventh Schedule?,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of the sponsor,"(a) any unlisted security; 
(b) any security issued by way of private placement.",stop,20,,meta-llama/llama-4-scout
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securities of group companies of the sponsor?,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 per cent of the net assets.,stop,9,,meta-llama/llama-4-scout
REG_116,regulatory_interpretation,easy,"What is the maximum combined ownership stake that all schemes of a mutual fund may hold in any single company, in terms of paid-up capital carrying voting rights?",Not more than ten per cent of any company's paid up capital carrying voting rights,10%,stop,3,,meta-llama/llama-4-scout
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between schemes of the same mutual fund be conducted?,At the prevailing market price for quoted instruments on spot basis,prevailing market price on spot basis,stop,8,,meta-llama/llama-4-scout
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one AMC's management may collectively make in other mutual funds?,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5% of the net asset value of the mutual fund.,stop,13,,meta-llama/llama-4-scout
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme may make in equity shares and equity related instruments of any single entity, and which types of schemes are exempt from this limit?","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt",10 per cent of its NAV; index fund or exchange traded fund or sector or industry specific scheme.,stop,21,,meta-llama/llama-4-scout
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations, and what are the two quantitative limits on such borrowing?","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net assets of the scheme; duration shall not exceed six months","A mutual fund may borrow to meet temporary liquidity needs for: 
1. Repurchase of units 
2. Redemption of units 
3. Payment of interest 
4. Payment of dividend to the unitholders.

The two quantitative limits on such borrowing are: 
1. The mutual fund shall not borrow more than 20 per cent of the net asset of the scheme.
2. The duration of such borrowing shall not exceed a period of six months.",stop,92,,meta-llama/llama-4-scout
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mutual Funds) Regulations?,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No.,stop,3,,meta-llama/llama-4-scout
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units — both the overall cap and the cap for units issued by a single InvIT issuer?,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,10% of its NAV and 5% of its NAV.,stop,14,,meta-llama/llama-4-scout
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as trustee of any mutual fund?",No. An AMC shall not act as a trustee of any mutual fund.,No.,stop,3,,meta-llama/llama-4-scout
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may engage in under the post-2011 SEBI (Mutual Funds) Regulations?,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, insurance funds, pension funds, provident funds, and certain foreign portfolio investors)","The primary restriction is that an Asset Management Company (AMC) shall not undertake any business activities other than management and advisory services provided to pooled assets (such as offshore funds, insurance funds, pension funds, provident funds, etc.) if those activities conflict with the activities of the mutual fund.",stop,59,,meta-llama/llama-4-scout
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required before a director of an AMC can be appointed?",Prior approval of the trustees,The trustees.,stop,5,,meta-llama/llama-4-scout
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, unit holder servicing, and investment operations — outside India?","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.",No.,stop,3,,meta-llama/llama-4-scout
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed director with the trustees and the Board?,Within fifteen days of their appointment,within fifteen days of their appointment.,stop,8,,meta-llama/llama-4-scout
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamental attributes of a mutual fund scheme?,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide unit holders an option to exit at the prevailing NAV without any exit load,"The two conditions are: 

1. A written communication about the proposed change must be sent to each unit holder and an advertisement must be issued in one English daily newspaper having nationwide circulation as well as in a newspaper published in the language of region where the Head Office of the mutual fund is situated.

2. The unit holders must be given an option to exit at the prevailing Net Asset Value without any exit load.",stop,83,,meta-llama/llama-4-scout
REG_129,regulatory_interpretation,easy,Where may a mutual fund temporarily invest the funds of a scheme pending their deployment in accordance with the scheme's investment objectives?,In short term deposits of scheduled commercial banks,Short term deposits of schedule commercial banks.,stop,9,,meta-llama/llama-4-scout
