id,task_type,difficulty,question,ref_answer,prediction,finish_reason,completion_tokens,error,model_version
CON_043,contradiction_detection,easy,Do the definitions of 'independent research analyst' and 'part-time research analyst' under SEBI (Research Analysts) Regulations 2014 describe the same type of professional?,No,"No
An independent research analyst engages exclusively in research activities, while a part-time research analyst simultaneously engages in other business activities or employment.",stop,167,,deepseek/deepseek-r1-distill-llama-70b
CON_044,contradiction_detection,medium,Do auction weeks 2 and 6 of the GoI issuance calendar for H1 FY2026-27 have the same structure in terms of total amount and securities offered?,Yes,"Yes. Both weeks offer ₹34,000 crore exclusively in 10-year securities.",stop,287,,deepseek/deepseek-r1-distill-llama-70b
CON_045,contradiction_detection,hard,Do the two passages together indicate that open-market buy-back through stock exchanges is permitted under SEBI (Buy-Back of Securities) Regulations 2018?,No,"Yes. Passage B explicitly permits open-market buy-back through stock exchanges as a valid method, while Passage A only prohibits this method effective from April 1, 2025.",stop,257,,deepseek/deepseek-r1-distill-llama-70b
TMP_028,temporal_reasoning,easy,Which was implemented first under the RBI Master Direction on Unique Identifiers in Financial Markets 2026 — the LEI framework or the UTI framework?,"The LEI framework (Section A) was implemented first, coming into force with immediate effect from March 27, 2026. The UTI framework (Section B) comes into effect later, on January 01, 2027.","Based solely on the provided context:
- The LEI framework (Section A) was implemented first, as it came into force with immediate effect on March 27, 2026 (the date the Master Direction was issued).
- The UTI framework (Section B) was implemented later, as it came into effect from January 01, 2027.",stop,269,,deepseek/deepseek-r1-distill-llama-70b
TMP_029,temporal_reasoning,medium,"Among the five circulars superseded by the RBI Master Direction on Unique Identifiers 2026, which was the most recently issued before the Master Direction?","CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026, which is the most recent of the five superseded circulars.","The most recently issued circular before the Master Direction is:  
(5) CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated **February 18, 2026**.",stop,290,,deepseek/deepseek-r1-distill-llama-70b
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, 2017) and its supersession by the Master Direction on Unique Identifiers (March 27, 2026)?","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.","Based solely on the provided context:
- First LEI circular issuance date: June 01, 2017
- Supersession date by Master Direction: March 27, 2026
- Elapsed time: Approximately 8 years and 9 months.",stop,271,,deepseek/deepseek-r1-distill-llama-70b
TMP_031,temporal_reasoning,medium,"Describe the step-by-step reduction in the maximum open-market buy-back limit through stock exchanges under SEBI Regulations, from 2023 to the final prohibition.","15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohibition from April 1, 2025.","Based solely on the provided context:

1.  **Till March 31, 2023:** Maximum buy-back limit is **fifteen per cent** of paid-up capital and free reserves.
2.  **Till March 31, 2024:** Maximum buy-back limit reduces to **ten per cent** of paid-up capital and free reserves.
3.  **Till March 31, 2025:** Maximum buy-back limit reduces to **five per cent** of paid-up capital and free reserves.
4.  **From April 1, 2025:** Buy-back from the open market through stock exchanges is **prohibited**.",stop,425,,deepseek/deepseek-r1-distill-llama-70b
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect during FY 2025-26 — the 2025 Directions or the 2026 Directions?,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions come into effect only from FY 2026-27 (i.e., from April 1, 2026).","Based solely on the provided context:

The Reserve Bank of India (Small Finance Banks - Prudential Norms on Declaration of Dividends) Directions, 2025 were in effect during FY 2025-26.

The Directions, 2026 explicitly state they come into effect from FY 2026-27. The repeal of the 2025 Directions (dated November 28, 2025) occurred within FY 2025-26, confirming the 2025 Directions were operational for that financial year until replaced.",stop,356,,deepseek/deepseek-r1-distill-llama-70b
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated securities auction announced on March 28, 2026?","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, bids submitted), April 06 (settlement, payment by successful bidders).","Based solely on the provided context:

1.  **Notification Date:** March 28, 2026 (F.No.4(1)-B(W&M)/2026)
2.  **When Issued Trading Start:** March 30, 2026
3.  **Auction Date:** April 02, 2026 (Thursday)
4.  **When Issued Trading End:** April 02, 2026 (Same as Auction Date)
5.  **Settlement Date:** April 06, 2026 (Monday)",stop,328,,deepseek/deepseek-r1-distill-llama-70b
TMP_034,temporal_reasoning,easy,"For the State Government securities auction covered in this revised press release, what is the sequence of key events from the announcement to settlement?","March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → March 25, 2026 (payment by successful bidders).","Based solely on the provided context:

1.  **Announcement:** March 21, 2026 (Press Release date).
2.  **Auction:** March 24, 2026 (Tuesday) on E-Kuber.
3.  **Payment/Settlement:** March 25, 2026 (Wednesday) during banking hours.",stop,295,,deepseek/deepseek-r1-distill-llama-70b
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanent certificate at the time of commencement of these regulations must furnish Form A information within two years. What is the maximum total time available if SEBI grants an extension?","Two years plus up to six months extension, for a maximum of two and a half years from the commencement of these regulations.",Thirty months,stop,190,,deepseek/deepseek-r1-distill-llama-70b
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 2014. On approximately which date did they come into force?","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.","November 30, 2014",stop,207,,deepseek/deepseek-r1-distill-llama-70b
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auction week that includes Sovereign Green Bonds (SGrBs), and what amount is allocated for them?","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 crore allocated for the 30-year SGrB.","Based solely on the provided context:  
The first auction week that includes Sovereign Green Bonds (SGrBs) is **Auction Week 4 (April 20-24, 2026)**.  
The amount allocated for SGrBs is **₹5,000 crore** (specifically for the 30 Year SGrB).",stop,309,,deepseek/deepseek-r1-distill-llama-70b
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effect from FY 2026-27. Were the 2025 Directions (repealed circular dated November 28, 2025) issued before or after the 2026 Directions were issued?","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March 10, 2026 for the 2026 Directions.","The repealed circular (2025 Directions) was issued on November 28, 2025.  
The RBI SFB Dividend Directions 2026 were issued on March 10, 2026.  
Therefore, the 2025 Directions were issued **before** the 2026 Directions.",stop,254,,deepseek/deepseek-r1-distill-llama-70b
TMP_039,temporal_reasoning,hard,"A counterparty entered into an OTC derivative transaction on December 15, 2026. Is this transaction subject to the UTI reporting requirements under the RBI Master Direction on Unique Identifiers 2026?","No. The UTI requirements (Section B) come into effect from January 01, 2027, and apply only to transactions entered into on or after that date. A transaction on December 15, 2026 is not subject to UTI reporting.","No.  
The transaction occurred on December 15, 2026, which is before the effective date for UTI reporting (January 01, 2027). The directions explicitly apply only to transactions entered into ""on or after"" the date they come into effect.",stop,301,,deepseek/deepseek-r1-distill-llama-70b
TMP_040,temporal_reasoning,hard,"An intermediary's time-limited certificate expires in 18 months from the commencement of the SEBI (Intermediaries) Regulations 2008. Under this provision, when is the earliest date by which it must apply for renewal?","The intermediary must apply at least three months before the earlier of: (a) expiry of the certificate (15 months from commencement), or (b) three months before two years from commencement (21 months). Since the certificate expires at 18 months, three months before that is 15 months from commencement — which is earlier than 21 months. So it must apply by 15 months from commencement.","The intermediary must apply for renewal at least three months prior to the expiry of its certificate (which occurs at 18 months from commencement) OR three months prior to the expiry of two years from commencement (month 24), whichever is earlier.  

- Three months prior to certificate expiry (18 months) is **month 15** from commencement.  
- Three months prior to the two-year mark (24 months) is **month 21** from commencement.  

The earlier of these two deadlines is **month 15** from commencement. Therefore, the intermediary must apply by the end of month 15.",stop,385,,deepseek/deepseek-r1-distill-llama-70b
TMP_041,temporal_reasoning,medium,"For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sanctions List before it was removed per the UNSC press release of February 27, 2026?","Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.","Al-Nusrah Front was listed on the ISIL (Da'esh) and Al-Qaida Sanctions List on **14 May 2014**.  
It was removed per the UNSC press release dated **27 February 2026**.  

The duration of listing was **11 years, 9 months, and 13 days**.",stop,309,,deepseek/deepseek-r1-distill-llama-70b
TMP_042,temporal_reasoning,easy,"Under the RBI GoI issuance calendar for H1 FY2026-27, if the third Monday of a month is a public holiday, on which day is the switch auction conducted instead?",On the fourth Monday of that month.,The switch auction is conducted on the fourth Monday of the month.,stop,199,,deepseek/deepseek-r1-distill-llama-70b
TMP_043,temporal_reasoning,easy,"Under the RBI Master Direction on UTI 2026, if a market participant cannot obtain the UTI in time for a cross-border transaction, what is the maximum additional time allowed to submit the UTI to CCIL-TR?",Within five Mumbai business days from the date of the transaction.,Within five Mumbai business days from the date of the transaction.,stop,199,,deepseek/deepseek-r1-distill-llama-70b
TMP_044,temporal_reasoning,medium,"A company completed its buy-back (i.e., made the final payment to shareholders) on June 15, 2025. What is the earliest date on which it can launch its next buy-back offer?","June 15, 2026 — one year from the expiry date (June 15, 2025) of the buyback period of the preceding offer.","June 16, 2026

The regulation prohibits a buy-back offer within one year from the expiry of the preceding buy-back period. The buy-back period ends on the date of final payment to shareholders (June 15, 2025). Therefore:
- The one-year period runs from June 15, 2025, to June 15, 2026.
- The earliest date to launch the next offer is the day after this period ends: June 16, 2026.",stop,291,,deepseek/deepseek-r1-distill-llama-70b
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim dividend during FY 20X1-X2 before declaring the final dividend. What does this sequencing imply about when the Maximum Eligible Dividend constraint applies — at the time of the interim dividend, or cumulatively across both payments?","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 crore) is the total permitted across the full financial year. Since ₹500 crore has already been paid as interim dividend, the final dividend is capped at the remaining ₹625 crore (₹1,125 - ₹500).","The Maximum Eligible Dividend constraint applies cumulatively across both interim and final dividend payments for the entire FY 20X1-X2. 

The calculation explicitly deducts the interim dividend paid (H = ₹500 crore) from the Maximum Eligible Dividend (G = ₹1,125 crore) to determine the permissible final dividend. This confirms the constraint is applied to the total dividends paid during the fiscal year, not separately at the time of the interim payment.",stop,369,,deepseek/deepseek-r1-distill-llama-70b
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maximum permissible interval between two consecutive unit holders meetings?",Fifteen months,Fifteen months,stop,200,,deepseek/deepseek-r1-distill-llama-70b
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a compliance certificate from the investment manager?",On a quarterly basis,quarterly basis,stop,174,,deepseek/deepseek-r1-distill-llama-70b
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate a decision to reject an application for a certificate of registration to the applicant?",Within thirty days,thirty days,stop,183,,deepseek/deepseek-r1-distill-llama-70b
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT hold or propose to hold in a holding company (holdco) for it to qualify as such?",Not less than fifty one per cent of the equity share capital or interest,51%,stop,207,,deepseek/deepseek-r1-distill-llama-70b
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must a Special Purpose Vehicle (SPV) hold directly in infrastructure projects?",Not less than ninety per cent,ninety per cent,stop,248,,deepseek/deepseek-r1-distill-llama-70b
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net worth must a family trust or a Board-registered intermediary have to qualify as an institutional investor?","More than five hundred crore rupees, as per the latest audited financial statements",five hundred crore rupees,stop,214,,deepseek/deepseek-r1-distill-llama-70b
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permissible pecuniary relationships with the InvIT for a person to qualify as an independent director of the investment manager?","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower","The combined monetary cap on permissible pecuniary relationships is **two percent of its gross turnover or total income or fifty lakh rupees or such higher amount as may be specified, whichever is lower**.",stop,278,,deepseek/deepseek-r1-distill-llama-70b
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a transaction between the investment manager and its associates, from whom must the trustee obtain confirmation that the transaction is at arm's length?","A practising chartered accountant or valuer, as applicable","A practising chartered accountant or valuer, as applicable.",stop,224,,deepseek/deepseek-r1-distill-llama-70b
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, within how many days of the relevant trigger date may SEBI specify changes or issue observations on a draft offer document?",Twenty one days,"twenty one days from the later of the following dates:  
a) the date of receipt of the draft offer document; or  
b) the date of receipt of satisfactory reply from the lead manager(s), where clarification was sought; or  
c) the date of receipt of clarification from any regulator or agency, where sought; or  
d) the date of receipt of a copy of in-principle approval letter from the stock exchange(s).",stop,343,,deepseek/deepseek-r1-distill-llama-70b
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, for how many days must the draft offer document be publicly available on the designated stock exchange's website for public comments?",Fifteen days,fifteen days,stop,152,,deepseek/deepseek-r1-distill-llama-70b
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, what is the maximum number of public issuances permitted under a single shelf offer document?",Not more than four,4,stop,174,,deepseek/deepseek-r1-distill-llama-70b
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, for what preceding period must an issuer have a clean repayment track record on debt securities or bank/financial institution loans to remain eligible for issuance?",The preceding three hundred and sixty five days,three hundred and sixty five days,stop,202,,deepseek/deepseek-r1-distill-llama-70b
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of publication in the Official Gazette did the regulations come into force?",The ninetieth day,90,stop,223,,deepseek/deepseek-r1-distill-llama-70b
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has a gross turnover of ten crore rupees, what is the maximum permissible pecuniary relationship an independent director candidate may have with it â€” applying the two per cent cap or the fifty lakh rupee cap?","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rule applies whichever is lower)","Based solely on the provided context:

1.  **Calculation of 2% of gross turnover:**  
    2% of 10 crore rupees = (2/100) * 10,00,00,000 = **20,00,000 rupees (20 lakh rupees)**.
2.  **Compare to the caps:**  
    *   The 2% cap calculation: **20 lakh rupees**  
    *   The fixed cap: **50 lakh rupees**  
    *   The context specifies ""whichever is lower"".
3.  **Result:**  
    **20 lakh rupees** is lower than 50 lakh rupees.

**Final Answer:** 20 lakh rupees",stop,368,,deepseek/deepseek-r1-distill-llama-70b
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a municipal issuer makes a private placement offer to 170 non-QIB investors and 45 qualified institutional buyers simultaneously, does this exceed the private placement limit?","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are counted, which is within the two hundred person limit","Calculation:  
Non-QIB investors = 170  
QIB investors = 45 (excluded from limit calculation)  
Total counted investors = 170  
Private placement limit = 200 persons  

170 < 200 → Does not exceed the limit.  

Final answer: No",stop,282,,deepseek/deepseek-r1-distill-llama-70b
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a roll-over notice is dispatched to holders on 5 May 2025, what is the earliest date on which the roll-over can take effect (assuming all holders consent)?",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"Based solely on the provided context:

- The regulation requires 21 days' notice of the proposed roll-over.
- Notice is dispatched on 5 May 2025.
- The notice period starts the day after dispatch (6 May 2025).
- Adding 21 days to 6 May 2025:  
  Days 1-21: 6 May to 26 May 2025 (inclusive).
- The roll-over can take effect the day after the notice period ends, assuming all consents are received.

**Calculation:**  
Notice period: 6 May 2025 to 26 May 2025 (21 days).  
Earliest roll-over date: 27 May 2025.  

**Final answer:** 27 May 2025",stop,440,,deepseek/deepseek-r1-distill-llama-70b
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of four hundred and ninety nine crore rupees (as per latest audited financial statements) qualify as an institutional investor?",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees falls below this threshold,"Based solely on the provided context:
- An institutional investor includes a family trust with a net worth **greater than** five hundred crore rupees.
- The family trust's net worth is **four hundred and ninety nine crore rupees**.
- Calculation: 499 crore < 500 crore.

**Final answer:** No.  
**Units:** crore rupees.",stop,249,,deepseek/deepseek-r1-distill-llama-70b
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly owned by a sovereign government, does it qualify as a Category I foreign portfolio investor on the basis of government ownership?",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per cent is below this threshold,"Calculation:  
Required ownership percentage for government-related investor = ≥75%  
Actual direct ownership = 70%  
70% < 75%  

Final answer: No",stop,269,,deepseek/deepseek-r1-distill-llama-70b
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth eight lakh rupees with the InvIT in FY2023, and its gross turnover for that year was ninety lakh rupees. Would a partner of that firm be disqualified from acting as an independent director of the investment manager for FY2026?","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the ten per cent threshold; the disqualification criterion is not triggered","Calculation:  
(Transaction amount / Gross turnover) × 100 = (8,00,000 / 90,00,000) × 100 = 8.88%  

Final answer:  
No (8.88% < 10%)",stop,327,,deepseek/deepseek-r1-distill-llama-70b
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant application is received by SEBI on 1 March, additional information is called for on 10 March, and the applicant furnishes the information on 25 March, by what date must SEBI dispose of the application?","By 24 April (thirty days from 25 March, the date all required information was furnished, being the later of the two trigger dates)","Calculation:
- Application received: 1 March
- Information furnished: 25 March
- Disposal deadline: 30 days from the later of (application receipt or information furnishing)
- 30 days from 1 March = 31 March
- 30 days from 25 March = 24 April
- Since 24 April is later than 31 March, it is the binding deadline.

Final answer: 24 April",stop,358,,deepseek/deepseek-r1-distill-llama-70b
NUM_040,numerical_reasoning,easy,"Under the original SEBI (Issue and Listing of Debt Securities by Municipalities) Regulations 2015 (as in force before the 2019 Amendment), if the issue closed on 1 January 2018, what was the latest date by which the trust deed had to be executed?",By 1 April 2018 (three months from the closure of the issue on 1 January 2018),"Calculation:  
- Issue closure date: 1 January 2018  
- Three months from closure: January, February, March 2018  
- Last day of the third month: 31 March 2018  

Final answer: 31 March 2018",stop,339,,deepseek/deepseek-r1-distill-llama-70b
REG_095,regulatory_interpretation,easy,"What is the minimum percentage of an AMC's net worth that a sponsor must contribute to be eligible for mutual fund registration under SEBI (Mutual Funds) Regulations, 1996?",At least 40 per cent,40%,stop,225,,deepseek/deepseek-r1-distill-llama-70b
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate the appointment of an asset management company?",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,The appointment of an asset management company can be terminated by a majority of the trustees or by seventy-five per cent of the unitholders of the scheme.,stop,230,,deepseek/deepseek-r1-distill-llama-70b
REG_097,regulatory_interpretation,easy,"What minimum proportion of the board of directors of an AMC must comprise directors who are not associated with the sponsor, its subsidiaries, or the trustees?",At least fifty per cent,fifty per cent,stop,192,,deepseek/deepseek-r1-distill-llama-70b
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairman of an asset management company?",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of the asset management company is not permitted to be a trustee of any mutual fund.,stop,234,,deepseek/deepseek-r1-distill-llama-70b
REG_099,regulatory_interpretation,easy,"What is the minimum proportion of independent persons required among the trustees of a mutual fund under SEBI (Mutual Funds) Regulations, 1996?",Two-thirds,Two-thirds,stop,224,,deepseek/deepseek-r1-distill-llama-70b
REG_100,regulatory_interpretation,medium,"What three personal qualifications must every trustee of a mutual fund possess or satisfy under Regulation 16(2) of SEBI (Mutual Funds) Regulations, 1996?","Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and not have been convicted of any economic offence or violation of any securities laws","Based on Regulation 16(2) of the SEBI (Mutual Funds) Regulations, 1996, every trustee must possess or satisfy these three personal qualifications:

1.  **Ability**
2.  **Integrity**
3.  **Standing**",stop,353,,deepseek/deepseek-r1-distill-llama-70b
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employees of an AMC eligible to be appointed as trustees of any mutual fund?","No. No asset management company and no director (including independent director), officer or employee of an asset management company shall be eligible to be appointed as a trustee of any mutual fund.",No.,stop,209,,deepseek/deepseek-r1-distill-llama-70b
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maximum grace period SEBI may allow for a delayed payment?",Before the 15th April each year; the Board may allow payment up to two months from commencement of the financial year,"Annual service fee must be paid before 15th April each year.  
SEBI may allow delayed payment up to two months from the commencement of the financial year to which the fee relates (i.e., until 31st May).",stop,239,,deepseek/deepseek-r1-distill-llama-70b
REG_103,regulatory_interpretation,easy,"What requirement applies to the Chairperson of a trustee company appointed as trustee of a mutual fund under SEBI (Mutual Funds) Regulations, 1996?",The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson of the board of directors of the trustee company shall be an independent director.,stop,213,,deepseek/deepseek-r1-distill-llama-70b
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassociates from the mutual fund?,The board of directors shall have at least two third independent directors,"After sponsor disassociation, the board of directors of the asset management company must have at least two third independent directors.",stop,228,,deepseek/deepseek-r1-distill-llama-70b
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who executes it in favour of whom?","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such an instrument","The trust deed must be registered under the Indian Registration Act, 1908 (16 of 1908).  
It is executed by the sponsor in favour of the trustees.",stop,243,,deepseek/deepseek-r1-distill-llama-70b
REG_106,regulatory_interpretation,easy,"What proportion of unitholders of a scheme may requisition the trustees to obtain unitholder consent under SEBI (Mutual Funds) Regulations, 1996?",Three-fourths of the unitholders of any scheme,three-fourths,stop,245,,deepseek/deepseek-r1-distill-llama-70b
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the previous and the current financial year to be eligible to declare dividends?,The bank must be in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to be in compliance as at the end of the financial year during which the dividend is proposed to be paid; and the regulatory capital shall not fall below the applicable requirement even after payment of dividend.,"Based solely on the provided context:

1. The bank must be in compliance with applicable regulatory capital requirements at the end of the previous financial year.
2. The bank must continue to be in compliance with applicable regulatory capital requirements at the end of the financial year during which the dividend is proposed.
3. The bank's regulatory capital must not fall below the applicable regulatory capital requirement after paying the dividend.",stop,328,,deepseek/deepseek-r1-distill-llama-70b
REG_108,regulatory_interpretation,easy,"What profitability condition must an SFB satisfy to be eligible to declare dividends under the RBI SFB Dividend Directions, 2026?",The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed,The bank must have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed.,stop,271,,deepseek/deepseek-r1-distill-llama-70b
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a proposal for declaration of dividend?,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report including modified opinion or Emphasis of Matter; Current and projected capital position vis-à-vis regulatory capital requirement; Long term growth plans,"Based solely on the provided context, an SFB's Board of Directors must consider the following four factors when evaluating a proposal for declaration of dividend:

1.  The divergence in asset classification and provisioning for Non-Performing Assets (NPAs), including its trend, as observed under supervisory findings of the Reserve Bank.
2.  Auditors' Report to the financial statements, including modified opinion or Emphasis of Matter, for the financial year in which the dividend is proposed.
3.  Current and projected capital position vis-à-vis applicable regulatory capital requirement.
4.  Long term growth plans.",stop,337,,deepseek/deepseek-r1-distill-llama-70b
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI's Department of Supervision?,Within a fortnight of declaration of dividend,within a fortnight of declaration of dividend,stop,212,,deepseek/deepseek-r1-distill-llama-70b
REG_111,regulatory_interpretation,easy,"What is the consequence for an SFB that fails to meet the dividend eligibility criteria under the RBI SFB Dividend Directions, 2026?",No special dispensation will be given for declaration of dividend for that period,No special dispensation will be given for declaration of dividend for that period.,stop,223,,deepseek/deepseek-r1-distill-llama-70b
REG_112,regulatory_interpretation,medium,"What categories of profit are excluded from dividend payment eligibility under the RBI SFB Dividend Directions, 2026?","Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a modified audit opinion, to the extent included in PAT","Based solely on the provided context:
1.  Any exceptional and/or extra-ordinary profits/income.
2.  Profit After Tax (PAT) to the extent it is included in PAT and indicated as overstated by a modified opinion in the statutory auditor's report.",stop,281,,deepseek/deepseek-r1-distill-llama-70b
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and tax) that a sponsor must demonstrate over the immediately preceding five years to satisfy the sound track record requirement under SEBI (Mutual Funds) Regulations, 1996?",At least rupees ten crore,₹10 crore,stop,218,,deepseek/deepseek-r1-distill-llama-70b
NUM_088,numerical_reasoning,easy,"What is the standard minimum networth requirement for an AMC under SEBI (Mutual Funds) Regulations, 1996?",Not less than rupees fifty crore,"Based solely on the provided context:

The standard minimum networth requirement for an AMC is **rupees fifty crore** (₹50 crore).

**Calculation:**  
Regulation 21(1)(f) explicitly states: ""the asset management company has a networth of not less than rupees fifty crore"".  
The proviso specifies a higher requirement (₹100 crore) only if the sponsor fails to meet specific conditions from Regulation 7, which does not apply to the ""standard"" requirement.  

**Final Answer:** ₹50 crore.",stop,399,,deepseek/deepseek-r1-distill-llama-70b
NUM_089,numerical_reasoning,medium,"If a sponsor fails to fulfil all eligibility criteria at the time of application, what enhanced networth must the AMC maintain, and for how long must it maintain this higher networth?","Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive years","Based solely on the provided context:

1.  **Enhanced Networth:** ₹100 crore
2.  **Duration:** Maintained until the AMC has profits for five consecutive years.

**Final Answer:** ₹100 crore until five consecutive years of profits.",stop,301,,deepseek/deepseek-r1-distill-llama-70b
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch infrastructure debt fund schemes?,Not less than rupees ten crore,"The minimum networth required is rupees ten crore.  

**Calculation:**  
As per the context: ""not less than rupees ten crore"" → **10 crore**  

**Final Answer:**  
10 crore rupees",stop,236,,deepseek/deepseek-r1-distill-llama-70b
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility requirements, what are the three key obligations: the AMC capitalization threshold, the lock-in period, and the minimum combined experience of the five senior officers?","AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined experience of CEO, COO, CRO, CCO and CIO of at least thirty years","150 crore rupees  
5 years  
30 years",stop,210,,deepseek/deepseek-r1-distill-llama-70b
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of total mutual fund transactions that may be routed through a broker associated with the sponsor, and over what period is this limit measured?","5 per cent of aggregate purchases and sales, measured for a block of any three months","Based solely on the provided context:

1. **Maximum Percentage**: 5%
2. **Measurement Period**: A block of any three months
3. **Units**: Percentage (%) and time period (three months)

**Final Answer**:  
5% over a block of any three months.",stop,288,,deepseek/deepseek-r1-distill-llama-70b
