source,title,date,url,category,filename,filepath,downloaded_at
RBI,"Money Market Operations as on March 23, 2026","Money Market Operations as on March 23, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR231517121102490443BB83FB763268FCB0A0.PDF,BS_PressReleaseDisplay,RBI_Money Mark_money_market_operations_as_on_march_23_2026_056.pdf,data/raw/rbi\RBI_Money Mark_money_market_operations_as_on_march_23_2026_056.pdf,2026-03-29 13:33:38
RBI,"RBI to conduct 3-day Variable Rate Repo (VRR) auction under LAF on March 24, 2026","RBI to conduct 3-day Variable Rate Repo (VRR) auction under LAF on March 24, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR23146E890747A7A141E2A511D76E27D32A06.PDF,BS_PressReleaseDisplay,RBI_RBI to con_rbi_to_conduct_3-day_variable_rate_repo_vrr_auction_und_057.pdf,data/raw/rbi\RBI_RBI to con_rbi_to_conduct_3-day_variable_rate_repo_vrr_auction_und_057.pdf,2026-03-29 13:33:44
RBI,"Irinjalakuda Town Co-operative Bank Limited, Kerala –  Appointment of a new Administrator","Irinjalakuda Town Co-operative Bank Limited, Kerala –  Appointment of a new Administrator",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2313B37DBACB7EC94B4AAC39FCDD199DC662.PDF,BS_PressReleaseDisplay,RBI_Irinjalaku_irinjalakuda_town_co-operative_bank_limited_kerala_appo_058.pdf,data/raw/rbi\RBI_Irinjalaku_irinjalakuda_town_co-operative_bank_limited_kerala_appo_058.pdf,2026-03-29 13:33:50
RBI,"RBI imposes monetary penalty on The Tanur Co-operative Urban Bank Limited, Kerala","RBI imposes monetary penalty on The Tanur Co-operative Urban Bank Limited, Kerala",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR23125A60E5880D7247FCA667E853D5854801.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_tanur_co-operative__059.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_tanur_co-operative__059.pdf,2026-03-29 13:33:57
RBI,"RBI imposes monetary penalty on The Kodagu District Co-operative Central Bank Limited, Karnataka","RBI imposes monetary penalty on The Kodagu District Co-operative Central Bank Limited, Karnataka",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR23116F82609824AA432C9671D2D4954A49CE.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_kodagu_district_co-_060.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_kodagu_district_co-_060.pdf,2026-03-29 13:34:04
RBI,"RBI imposes monetary penalty on The Mysore and Chamarajnagar District Co-operative Central Bank Limited, Karnataka","RBI imposes monetary penalty on The Mysore and Chamarajnagar District Co-operative Central Bank Limited, Karnataka",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2310C59E4CA6632640E1A47E362905128FFD.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_mysore_and_chamaraj_061.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_mysore_and_chamaraj_061.pdf,2026-03-29 13:34:11
RBI,"RBI imposes monetary penalty on Vedvyas Finance Private Limited, Odisha","RBI imposes monetary penalty on Vedvyas Finance Private Limited, Odisha",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR23093F19E4F7DC824D62BF953BD8B18505B7.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_vedvyas_finance_private_062.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_vedvyas_finance_private_062.pdf,2026-03-29 13:34:18
RBI,"RBI imposes monetary penalty on Loknete R.D. Appa, Kshirsagar Sahakari Bank Ltd., Niphad, Maharashtra","RBI imposes monetary penalty on Loknete R.D. Appa, Kshirsagar Sahakari Bank Ltd., Niphad, Maharashtra",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2308B467A94006FA4553B2D8BDA66318350B.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_loknete_rd_appa_kshirsa_063.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_loknete_rd_appa_kshirsa_063.pdf,2026-03-29 13:34:24
RBI,"RBI imposes monetary penalty on The Pali District Central Co-operative Bank Ltd., Rajasthan","RBI imposes monetary penalty on The Pali District Central Co-operative Bank Ltd., Rajasthan",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR230729F353319F234757A7458404335B1BB4.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_pali_district_centr_064.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_pali_district_centr_064.pdf,2026-03-29 13:34:30
RBI,Meeting Schedule of the Monetary Policy Committee for 2026-2027,Meeting Schedule of the Monetary Policy Committee for 2026-2027,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR230645E88B9147F84BF8ABAD12BC716CA440.PDF,BS_PressReleaseDisplay,RBI_Meeting Sc_meeting_schedule_of_the_monetary_policy_committee_for_2_065.pdf,data/raw/rbi\RBI_Meeting Sc_meeting_schedule_of_the_monetary_policy_committee_for_2_065.pdf,2026-03-29 13:34:37
RBI,RBI Bulletin – March 2026,RBI Bulletin – March 2026,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR230531441F92E87A49F6B7C74E2DD7EF9D63.PDF,BS_PressReleaseDisplay,RBI_RBI Bullet_rbi_bulletin_march_2026_066.pdf,data/raw/rbi\RBI_RBI Bullet_rbi_bulletin_march_2026_066.pdf,2026-03-29 13:34:43
RBI,"Money Market Operations as on March 22, 2026","Money Market Operations as on March 22, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2304F6432E8C00AE44CE9786BD7398AB2FC0.PDF,BS_PressReleaseDisplay,RBI_Money Mark_money_market_operations_as_on_march_22_2026_067.pdf,data/raw/rbi\RBI_Money Mark_money_market_operations_as_on_march_22_2026_067.pdf,2026-03-29 13:34:49
RBI,"Money Market Operations as on March 21, 2026","Money Market Operations as on March 21, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR230324E64A34053241F3825F72722CA31B79.PDF,BS_PressReleaseDisplay,RBI_Money Mark_money_market_operations_as_on_march_21_2026_068.pdf,data/raw/rbi\RBI_Money Mark_money_market_operations_as_on_march_21_2026_068.pdf,2026-03-29 13:34:56
RBI,"Result of the Overnight Variable Rate Repo (VRR) auction held on March 23, 2026","Result of the Overnight Variable Rate Repo (VRR) auction held on March 23, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR23021ABEF10157D14E00A0A8A6B63838A6E2.PDF,BS_PressReleaseDisplay,RBI_Result of _result_of_the_overnight_variable_rate_repo_vrr_auction__069.pdf,data/raw/rbi\RBI_Result of _result_of_the_overnight_variable_rate_repo_vrr_auction__069.pdf,2026-03-29 13:35:02
RBI,"Money Market Operations as on March 20, 2026","Money Market Operations as on March 20, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR230110A83E62BC7146F68C837971B867951D.PDF,BS_PressReleaseDisplay,RBI_Money Mark_money_market_operations_as_on_march_20_2026_070.pdf,data/raw/rbi\RBI_Money Mark_money_market_operations_as_on_march_20_2026_070.pdf,2026-03-29 13:35:09
RBI,Auction of State Government Securities (Revised),Auction of State Government Securities (Revised),https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2300BD7BA2DB69E24D3DB2BA8D654C3E2210.PDF,BS_PressReleaseDisplay,RBI_Auction of_auction_of_state_government_securities_revised_071.pdf,data/raw/rbi\RBI_Auction of_auction_of_state_government_securities_revised_071.pdf,2026-03-29 13:35:15
RBI,Auction of State Government Securities,Auction of State Government Securities,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR229961F546CBA7564B7C8F9AE9AEF30D611B.PDF,BS_PressReleaseDisplay,RBI_Auction of_auction_of_state_government_securities_072.pdf,data/raw/rbi\RBI_Auction of_auction_of_state_government_securities_072.pdf,2026-03-29 13:35:21
RBI,"RBI to conduct Overnight Variable Rate Repo (VRR) auction under LAF on March 23, 2026","RBI to conduct Overnight Variable Rate Repo (VRR) auction under LAF on March 23, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR229802127166ECC64826B273E210813DA1D5.PDF,BS_PressReleaseDisplay,RBI_RBI to con_rbi_to_conduct_overnight_variable_rate_repo_vrr_auction_073.pdf,data/raw/rbi\RBI_RBI to con_rbi_to_conduct_overnight_variable_rate_repo_vrr_auction_073.pdf,2026-03-29 13:35:27
RBI,"RBI approves the voluntary amalgamation of Lalbaug Co-operative Bank Ltd., Vadodara, Gujarat with Akhand Anand Co-operative Bank Ltd., Surat, Gujarat","RBI approves the voluntary amalgamation of Lalbaug Co-operative Bank Ltd., Vadodara, Gujarat with Akhand Anand Co-operative Bank Ltd., Surat, Gujarat",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2297FFCC9C850C174CF3B8FD5F7CA05CFDD0.PDF,BS_PressReleaseDisplay,RBI_RBI approv_rbi_approves_the_voluntary_amalgamation_of_lalbaug_co-o_074.pdf,data/raw/rbi\RBI_RBI approv_rbi_approves_the_voluntary_amalgamation_of_lalbaug_co-o_074.pdf,2026-03-29 13:35:34
RBI,RBI imposes monetary penalty on The Hongkong and Shanghai Banking Corporation Limited,RBI imposes monetary penalty on The Hongkong and Shanghai Banking Corporation Limited,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2296D7605CB224E84D83A75777E1F95CBA9B.PDF,BS_PressReleaseDisplay,RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_hongkong_and_shangh_075.pdf,data/raw/rbi\RBI_RBI impose_rbi_imposes_monetary_penalty_on_the_hongkong_and_shangh_075.pdf,2026-03-29 13:35:40
RBI,"Auction of 91-Day, 182-Day and 364-Day Treasury Bills","Auction of 91-Day, 182-Day and 364-Day Treasury Bills",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR229587DC484C9C0748CFB2012D6950A6F906.PDF,BS_PressReleaseDisplay,RBI_Auction of_auction_of_91-day_182-day_and_364-day_treasury_bills_076.pdf,data/raw/rbi\RBI_Auction of_auction_of_91-day_182-day_and_364-day_treasury_bills_076.pdf,2026-03-29 13:35:47
RBI,Rate of interest on Government of India Floating Rate Bond 2033,Rate of interest on Government of India Floating Rate Bond 2033,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2294A459A37C444F47C794E0C7ECD57E3AFB.PDF,BS_PressReleaseDisplay,RBI_Rate of in_rate_of_interest_on_government_of_india_floating_rate_b_077.pdf,data/raw/rbi\RBI_Rate of in_rate_of_interest_on_government_of_india_floating_rate_b_077.pdf,2026-03-29 13:35:53
RBI,Reserve Bank of India – Bulletin Weekly Statistical Supplement – Extract,Reserve Bank of India – Bulletin Weekly Statistical Supplement – Extract,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR22933F900F3C48194C878DE5DD607E2174C9.PDF,BS_PressReleaseDisplay,RBI_Reserve Ba_reserve_bank_of_india_bulletin_weekly_statistical_suppl_078.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_bulletin_weekly_statistical_suppl_078.pdf,2026-03-29 13:35:59
RBI,622ndMeeting of Central Board of the Reserve Bank of India,622ndMeeting of Central Board of the Reserve Bank of India,https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR229228EA9E3A09F04211B6B7DF4BBA5E84D5.PDF,BS_PressReleaseDisplay,RBI_622ndMeeti_622ndmeeting_of_central_board_of_the_reserve_bank_of_in_079.pdf,data/raw/rbi\RBI_622ndMeeti_622ndmeeting_of_central_board_of_the_reserve_bank_of_in_079.pdf,2026-03-29 13:36:06
RBI,"Money Market Operations as on March 19, 2026","Money Market Operations as on March 19, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2291MMO3A1E9477960A4CA08EA2EB2A63FACFBE.PDF,BS_PressReleaseDisplay,RBI_Money Mark_money_market_operations_as_on_march_19_2026_080.pdf,data/raw/rbi\RBI_Money Mark_money_market_operations_as_on_march_19_2026_080.pdf,2026-03-29 13:36:12
RBI,"Result of the 3-day Variable Rate Repo (VRR) auction held on March 20, 2026","Result of the 3-day Variable Rate Repo (VRR) auction held on March 20, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2290CD72903101764E5E8ADD0E22E0FD6546.PDF,BS_PressReleaseDisplay,RBI_Result of _result_of_the_3-day_variable_rate_repo_vrr_auction_held_081.pdf,data/raw/rbi\RBI_Result of _result_of_the_3-day_variable_rate_repo_vrr_auction_held_081.pdf,2026-03-29 13:36:18
RBI,"Money Market Operations as on March 18, 2026","Money Market Operations as on March 18, 2026",https://rbidocs.rbi.org.in/rdocs/PressRelease/PDFs/PR2289MMO8BB88CC4D719423CA90534BD517B0F90.PDF,BS_PressReleaseDisplay,RBI_Money Mark_money_market_operations_as_on_march_18_2026_082.pdf,data/raw/rbi\RBI_Money Mark_money_market_operations_as_on_march_18_2026_082.pdf,2026-03-29 13:36:25
RBI,NOP-INR position of Authorised Dealers,NOP-INR position of Authorised Dealers,https://rbidocs.rbi.org.in/rdocs/notification/PDFs/252NT27032026A320D4644CF241D48508EF8671F2C83B.PDF,NotificationUser,RBI_NOP-INR po_nop-inr_position_of_authorised_dealers_083.pdf,data/raw/rbi\RBI_NOP-INR po_nop-inr_position_of_authorised_dealers_083.pdf,2026-03-29 13:36:34
RBI,"Master Direction - Reserve Bank of India (Unique Identifiers in Financial Markets) Directions, 2026","Master Direction - Reserve Bank of India (Unique Identifiers in Financial Markets) Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/392MD270320266188FCF9FF0D4C51913E2DD577796EA4.PDF,NotificationUser,RBI_Master Dir_master_direction_-_reserve_bank_of_india_unique_identif_084.pdf,data/raw/rbi\RBI_Master Dir_master_direction_-_reserve_bank_of_india_unique_identif_084.pdf,2026-03-29 13:36:41
RBI,"Implementation of Section 51A of UAPA, 1967: Updates to UNSC’s 1267/ 1989 ISIL (Da'esh) & Al-Qaida Sanctions List: Listing of 02 Entries","Implementation of Section 51A of UAPA, 1967: Updates to UNSC’s 1267/ 1989 ISIL (Da'esh) & Al-Qaida Sanctions List: Listing of 02 Entries",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT251D8AC70BFBD064EECA3469A62E3AACB44.PDF,NotificationUser,RBI_Implementa_implementation_of_section_51a_of_uapa_1967_updates_to_u_085.pdf,data/raw/rbi\RBI_Implementa_implementation_of_section_51a_of_uapa_1967_updates_to_u_085.pdf,2026-03-29 13:36:47
RBI,"Currency Chest operations on March 31, 2026","Currency Chest operations on March 31, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2506906EF76186A4CAAB7B172C87B724E33.PDF,NotificationUser,RBI_Currency C_currency_chest_operations_on_march_31_2026_086.pdf,data/raw/rbi\RBI_Currency C_currency_chest_operations_on_march_31_2026_086.pdf,2026-03-29 13:36:53
RBI,"Reserve Bank of India (Rural Co-operative Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026","Reserve Bank of India (Rural Co-operative Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2495ACC944DC51E4DC79AD9B6F95C8AC162.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_rural_co-operative_banks_financia_087.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_rural_co-operative_banks_financia_087.pdf,2026-03-29 13:37:00
RBI,"Reserve Bank of India (Urban Co-operative Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026","Reserve Bank of India (Urban Co-operative Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT248842E9ED7DC4146F6881E13B1475DDC53.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_urban_co-operative_banks_financia_088.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_urban_co-operative_banks_financia_088.pdf,2026-03-29 13:37:06
RBI,"Reserve Bank of India (Regional Rural Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026","Reserve Bank of India (Regional Rural Banks – Financial Statements: Presentation and Disclosures) – Second Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT247E9E625471F374A2D8C3BDC1044D4ED2F.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_regional_rural_banks_financial_st_089.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_regional_rural_banks_financial_st_089.pdf,2026-03-29 13:37:12
RBI,"Reserve Bank of India (Local Area Banks – Financial Statements: Presentation and Disclosures) Second Amendment Directions, 2026","Reserve Bank of India (Local Area Banks – Financial Statements: Presentation and Disclosures) Second Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT24650E8CFA323C04FB2A300D9F490EBE58E.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_local_area_banks_financial_statem_090.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_local_area_banks_financial_statem_090.pdf,2026-03-29 13:37:18
RBI,"Reserve Bank of India (Payments Banks – Financial Statements: Presentation and Disclosures) Amendment Directions, 2026","Reserve Bank of India (Payments Banks – Financial Statements: Presentation and Disclosures) Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT245A7E394DDDF204E209954CA0483AA2026.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_payments_banks_financial_statemen_091.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_payments_banks_financial_statemen_091.pdf,2026-03-29 13:37:24
RBI,"Reserve Bank of India (Small Finance Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026","Reserve Bank of India (Small Finance Banks – Financial Statements: Presentation and Disclosures) – Third Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2449B19396A971B40B3B373DEAA17810995.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_small_finance_banks_financial_sta_092.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_small_finance_banks_financial_sta_092.pdf,2026-03-29 13:37:31
RBI,"Reserve Bank of India (Commercial Banks – Financial Statements: Presentation and Disclosures) – Fifth Amendment Directions, 2026","Reserve Bank of India (Commercial Banks – Financial Statements: Presentation and Disclosures) – Fifth Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT243B45BC7BEDB7C4724A374CAA8DA388A61.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_commercial_banks_financial_statem_093.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_commercial_banks_financial_statem_093.pdf,2026-03-29 13:37:37
RBI,"Foreign Exchange Management (Export and Import of Currency) (Amendment) Regulations, 2026","Foreign Exchange Management (Export and Import of Currency) (Amendment) Regulations, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/AFEMA6R23022026D704451E2ED6439B8F8FAEEF5A4D0929.PDF,NotificationUser,RBI_Foreign Ex_foreign_exchange_management_export_and_import_of_curren_094.pdf,data/raw/rbi\RBI_Foreign Ex_foreign_exchange_management_export_and_import_of_curren_094.pdf,2026-03-29 13:37:43
RBI,"Implementation of Section 51A of UAPA, 1967: Updates to UNSC’s 1988 (2011) Taliban Sanctions List: Amendment of 22 Entries: UAPA Update 02 of 2026","Implementation of Section 51A of UAPA, 1967: Updates to UNSC’s 1988 (2011) Taliban Sanctions List: Amendment of 22 Entries: UAPA Update 02 of 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT242B412324D7EBC48FF92F214A5A6B609F8.PDF,NotificationUser,RBI_Implementa_implementation_of_section_51a_of_uapa_1967_updates_to_u_095.pdf,data/raw/rbi\RBI_Implementa_implementation_of_section_51a_of_uapa_1967_updates_to_u_095.pdf,2026-03-29 13:37:49
RBI,"Reserve Bank of India (All India Financial Institutions (AIFIs) - Prudential Norms on Capital Adequacy) Second Amendment Directions, 2026","Reserve Bank of India (All India Financial Institutions (AIFIs) - Prudential Norms on Capital Adequacy) Second Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT24143B908C1E4C1428DA7D867B3663869FB.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_all_india_financial_institutions__096.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_all_india_financial_institutions__096.pdf,2026-03-29 13:37:55
RBI,"Reserve Bank of India (Payments Banks - Prudential Norms on Capital Adequacy) Amendment Directions, 2026","Reserve Bank of India (Payments Banks - Prudential Norms on Capital Adequacy) Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT240B601FD00649E4E36ACB13E4048EAC882.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_payments_banks_-_prudential_norms_097.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_payments_banks_-_prudential_norms_097.pdf,2026-03-29 13:38:02
RBI,"Reserve Bank of India (Small Finance Banks - Prudential Norms on Capital Adequacy) Third Amendment Directions, 2026","Reserve Bank of India (Small Finance Banks - Prudential Norms on Capital Adequacy) Third Amendment Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/NT2397FD7794FBE4849118C2951F082FE494F.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_small_finance_banks_-_prudential__098.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_small_finance_banks_-_prudential__098.pdf,2026-03-29 13:38:08
RBI,"Reserve Bank of India (Small Finance Banks – Prudential Norms on Declaration of Dividend) Directions, 2026","Reserve Bank of India (Small Finance Banks – Prudential Norms on Declaration of Dividend) Directions, 2026",https://rbidocs.rbi.org.in/rdocs/notification/PDFs/391MD10032026DEA2C866625C478D9F4CC695FCA60B68.PDF,NotificationUser,RBI_Reserve Ba_reserve_bank_of_india_small_finance_banks_prudential_no_099.pdf,data/raw/rbi\RBI_Reserve Ba_reserve_bank_of_india_small_finance_banks_prudential_no_099.pdf,2026-03-29 13:38:15
