id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the max","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security × 2 securities = ₹29,000 + ₹4,000 = ₹33,000 crore.","Base notified amount:  
- 6.68% GS 2040: ₹17,000 cr  
- 7.43% GS 2076: ₹12,000 cr  
Total base = ₹17,000 cr + ₹12,000 cr = **₹29,000 cr**

Greenshoe (additional subscription) option: up to **₹2,000 cr per security**  
- For GS 2040: +₹2,000 cr  
- For GS 2076: +₹2,000 cr  

Additional amount = ₹2,00",1,openai/gpt-oss-120b
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the tot","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 100 ≈ 41.4%).","Total notified amount for 7.43 % GS 2076 = **₹12,000 crore**  

Total auction amount = ₹17,000 crore + ₹12,000 crore = **₹29,000 crore**  

Fraction represented = 12,000 / 29,000 = **12/29** ≈ **0.414 (41.4 %)**.",0,openai/gpt-oss-120b
NUM_076,numerical_reasoning,easy,What is the total aggregate face value amount offered by all State Governments i,"₹57,408 crore","The aggregate face‑value amount offered by all State Governments is:

\[
\text{Total} = ₹57{,}408\ \text{Crore}
\]

**Final answer:** ₹57,408 Crore.",1,openai/gpt-oss-120b
NUM_077,numerical_reasoning,easy,How much in total is Andhra Pradesh seeking to raise across all three of its sec,"₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","Calculation:  
1500 cr (17‑year) + 1500 cr (20‑year) + 900 cr (25‑year) = 3900 cr  

**Total amount sought:** **3900 crore**.",0,openai/gpt-oss-120b
NUM_078,numerical_reasoning,easy,What is the total amount Karnataka is raising across all its five securities in ,"₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","2000 + 2000 + 2000 + 2000 + 2000 = 10,000 crore.",1,openai/gpt-oss-120b
NUM_079,numerical_reasoning,easy,What is the total amount of Government of India dated securities to be issued du,"₹8,20,000 crore","The calendar lists the issuance for April 01 2026 – September 30 2026 as **8,20,000 crore**.  

**Calculation:**  
Total dated securities for the period (April‑September 2026) = 8,20,000 crore (as stated).  

**Final answer:** **8,20,000 crore**.",1,openai/gpt-oss-120b
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined a","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","Calculation:  
- Auction Week 1 (April 01‑03, 2026): ₹29,000 crore  
- Auction Week 2 (April 06‑10, 2026): ₹34,000 crore  

Combined amount = ₹29,000 crore + ₹34,000 crore = **₹63,000 crore**.",1,openai/gpt-oss-120b
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the ","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","5,000 cr (30‑yr) + 5,000 cr (30‑yr SGrB) = 10,000 cr  

**Combined amount: ₹10,000 crore**",1,openai/gpt-oss-120b
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US doll","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","**Calculation**

- Total reserves (as of 13 Mar 2026): US $ 709,759 million  
- Weekly variation: US $ −7,052 million (a decline)

**Final answer**

India’s total foreign‑exchange reserve on 13 March 2026 was **709,759 million USD**, and it **decreased by 7,052 million USD** during the week.",1,openai/gpt-oss-120b
NUM_083,numerical_reasoning,easy,What was the year-on-year growth rate of aggregate deposits of Scheduled Commerc,11.9%,The year‑on‑year growth rate of aggregate deposits of Scheduled Commercial Banks as of 28 February 2026 is **11.9 %**.,0,openai/gpt-oss-120b
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad mone",11.5%,"**Calculation**

\[
\text{YoY growth rate} = \frac{\text{M3 (2026)} - \text{M3 (2025)}}{\text{M3 (2025)}} \times 100
= \frac{₹31,30,192\ \text{cr} - ₹30,298,040\ \text{cr}}{₹30,298,040\ \text{cr}} \times 100
= 11.5\%
\]

**Answer**

Year‑on‑year growth rate of M3 as of 28 Feb 2026 = **11.5 %**.",0,openai/gpt-oss-120b
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","**Value of gold reserves (as of 13 Mar 2026):**  
US $ 130,681 million  

**Increase over the year:**  
US $ 56,289 million  

*Calculation (directly from the data):*  
- Reserve amount given = US $ 130,681 million  
- Year‑over‑year variation given = US $ 56,289 million.",1,openai/gpt-oss-120b
NUM_086,numerical_reasoning,hard,A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2,"Maximum buy‑back amount  
\[
25\% \times ( \text{paid‑up capital} + \text{free reserves}) = 0.25 \times ₹500\text{ cr} = ₹125\text{ cr}
\]

Aggregate paid‑up capital + free reserves after the buy‑back  
\[
₹500\text{ cr} - ₹125\text{ cr} = ₹375\text{ cr}
\]

Maximum total debt allowed (debt : capita",1,openai/gpt-oss-120b
CON_028,contradiction_detection,easy,Do the two press releases state the same aggregate amount for the State Governme,No,"No – Passage A cites ₹55,688 Crore, while Passage B cites ₹57,408 Crore, so the stated aggregate amounts are different.",1,openai/gpt-oss-120b
CON_029,contradiction_detection,easy,Do Bucket B1 and Bucket B10 permit the same dividend payout as a percentage of A,No,"No. Bucket B1 allows a 0% dividend of adjusted PAT, whereas Bucket B10 permits up to 100% of adjusted PAT.",1,openai/gpt-oss-120b
CON_030,contradiction_detection,easy,Do Section A and Section B of the RBI Master Direction on Unique Identifiers in ,No,"No. Section A becomes effective immediately, whereas Section B is scheduled to take effect on 1 January 2027.",1,openai/gpt-oss-120b
CON_031,contradiction_detection,medium,Do the two passages prescribe the same maximum limit for all buy-back transactio,No,"No. Passage A sets a 25% ceiling for any buy‑back, whereas Passage B limits open‑market buy‑backs via exchanges to under 15% (and only until 31 March 2023).",1,openai/gpt-oss-120b
CON_032,contradiction_detection,medium,Are the two passages contradictory regarding RBI's authority over Small Finance ,No,"Yes. Passage A states banks face no explicit RBI dividend restrictions, while Passage B grants the RBI authority to impose dividend restrictions on non‑compliant banks, creating a conflict.",0,openai/gpt-oss-120b
CON_033,contradiction_detection,medium,Do both passages describe intermediaries who hold permanent certificates under S,No,"No. Passage A refers to a permanent certificate, whereas Passage B deals with certificates issued for a specified period.",1,openai/gpt-oss-120b
CON_034,contradiction_detection,medium,"Does the GoI dated securities auction announced on March 28, 2026 use a uniform ",No,"No. The passage states the auction will be conducted using a multiple‑price method, not a uniform‑price approach.",1,openai/gpt-oss-120b
CON_035,contradiction_detection,easy,Do both passages state the same percentage of the notified amount reserved for n,Yes,Yes. Both passages specify that five percent (5%) of the notified amount is reserved for non‑competitive bidding.,1,openai/gpt-oss-120b
CON_036,contradiction_detection,medium,Do both passages identify different categories of profits ineligible for dividen,Yes,"Yes. Passage A bars exceptional or extraordinary profits, while Passage B bars net unrealised gains from fair‑valued Level 3 instruments, which are distinct categories.",1,openai/gpt-oss-120b
CON_037,contradiction_detection,medium,Do the two passages together suggest that a company can use buy-back as a mechan,No,"No — Passage B expressly prohibits a company from buying back its shares for the purpose of delisting, indicating that buy‑back cannot be used as a mechanism to achieve delisting.",1,openai/gpt-oss-120b
CON_038,contradiction_detection,medium,Does the repeal of the 2025 SFB Dividend Directions mean that all actions previo,No,No. The repeal does not invalidate actions already taken; they remain governed by the provisions of the repealed Directions.,1,openai/gpt-oss-120b
CON_039,contradiction_detection,medium,Do the original and revised press releases state the same borrowing amount for U,No,"No. The original release lists the 18‑year amount as 1280 crore, while the revised release lists it as 1500 crore.",1,openai/gpt-oss-120b
CON_040,contradiction_detection,hard,Does Passage B create an exception to the general rule in Passage A that every e,Yes,"Yes. Passage B permits certain non‑resident entities to transact using the LEI of their parent/management company, thereby creating an exception to the blanket requirement in Passage A.",1,openai/gpt-oss-120b
CON_041,contradiction_detection,hard,Do Chapters V and VI of the SEBI (Intermediaries) Regulations 2008 come into for,No,"No. Chapters V and VI are fixed to the publication date, whereas other chapters may be brought into force on dates later appointed by the Board.",1,openai/gpt-oss-120b
CON_042,contradiction_detection,easy,"Under the RBI SFB Dividend Directions 2026, do Bucket B2 and Bucket B3 allow the",No,"No. Bucket B2 permits a dividend of up to 20% of adjusted PAT, whereas Bucket B3 permits up to 30% of adjusted PAT.",1,openai/gpt-oss-120b
CON_043,contradiction_detection,easy,Do the definitions of 'independent research analyst' and 'part-time research ana,No,"No — an independent research analyst conducts only research activities, whereas a part‑time research analyst provides research services while also engaging in other business or employment.",1,openai/gpt-oss-120b
CON_044,contradiction_detection,medium,Do auction weeks 2 and 6 of the GoI issuance calendar for H1 FY2026-27 have the ,Yes,"Yes. Both weeks list a total issuance of ₹34,000 crore consisting solely of a 10‑year security for the full amount.",1,openai/gpt-oss-120b
CON_045,contradiction_detection,hard,Do the two passages together indicate that open-market buy-back through stock ex,No,"No. Passage A expressly bars open‑market buy‑backs through stock exchanges from 1 April 2025, which contradicts the allowance described in Passage B.",1,openai/gpt-oss-120b
TMP_028,temporal_reasoning,easy,Which was implemented first under the RBI Master Direction on Unique Identifiers,"The LEI framework (Section A) was implemented first, coming into force with immediate effect from March 27, 2026. The UTI framework (Section B) comes ","The LEI framework was implemented first. Section A (LEI) came into force with immediate effect (i.e., from the Master Direction’s issuance on 27 March 2026), whereas the UTI framework (Section B) is scheduled to start on 1 January 2027.",1,openai/gpt-oss-120b
TMP_029,temporal_reasoning,medium,Among the five circulars superseded by the RBI Master Direction on Unique Identi,"CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026, which is the most recent of the five superseded circulars.","The most recently issued circular superseded by the Master Direction is **CO.FMRD.MIOD.No. 8/11.01.057/2025‑26, dated 18 February 2026**.",1,openai/gpt-oss-120b
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.","The first LEI circular was issued on 1 June 2017 and was superseded by the Master Direction on 27 March 2026. The interval between these dates is **8 years, 9 months, 26 days** (approximately 8 years 10 months).",1,openai/gpt-oss-120b
TMP_031,temporal_reasoning,medium,Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohibition from April 1, 2025.","- Until 31 Mar 2023 – open‑market buy‑back via a stock exchange may not exceed 15 % of the company’s paid‑up capital + free reserves (based on the lower of standalone or consolidated statements).  
- From 1 Apr 2023 to 31 Mar 2024 – the ceiling is cut to 10 % of paid‑up capital + free reserves.  
- ",0,openai/gpt-oss-120b
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect d,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions come into effect only from FY 2026-27 (i.e., from",The 2025 Directions were in force during FY 2025‑26. The 2026 Directions only become effective from FY 2026‑27.,1,openai/gpt-oss-120b
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, bids submitted), April 06 (settlement, payment by ","- 28 Mar 2026 – GoI issues the notification (F.No.4(1)-B(W&M)/2026).  
- 30 Mar 2026 – “When Issued” trading period begins.  
- 02 Apr 2026 – “When Issued” trading period ends and the auction is held (Thursday).  
- 06 Apr 2026 – Settlement of the auction (Monday).",0,openai/gpt-oss-120b
TMP_034,temporal_reasoning,easy,For the State Government securities auction covered in this revised press releas,"March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → March 25, 2026 (payment by successful bidders).","- Announcement of the auction: 21 March 2026 (press release)  
- Auction conducted on RBI’s Core Banking Solution (E‑Kuber): 24 March 2026 (Tuesday)  
- Payment/settlement by successful bidders (during banking hours): 25 March 2026 (Wednesday)",1,openai/gpt-oss-120b
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanen","Two years plus up to six months extension, for a maximum of two and a half years from the commencement of these regulations.","The intermediary must submit Form A within 2 years of the regulations’ commencement, and SEBI may extend that period by up to 6 months. Thus, the maximum total time available is **2 years + 6 months (30 months).**",0,openai/gpt-oss-120b
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.",Approximately 30 November 2014.,1,openai/gpt-oss-120b
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auc","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 crore allocated for the 30-year SGrB.","The first auction week that includes Sovereign Green Bonds (SGrBs) is **Auction Week 4 (April 20‑24 2026)**, with an allocation of **₹5,000 crore** for the 30‑year SGrB.",1,openai/gpt-oss-120b
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effe","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March 10, 2026 for the 2026 Directions.",The 2025 Directions (circular dated 28 November 2025) were issued **before** the 2026 Directions (issued 10 March 2026).,1,openai/gpt-oss-120b
TMP_039,temporal_reasoning,hard,"A counterparty entered into an OTC derivative transaction on December 15, 2026. ","No. The UTI requirements (Section B) come into effect from January 01, 2027, and apply only to transactions entered into on or after that date. A tran","No. The UTI reporting provisions (Section B) only become effective on 1 January 2027, and the transaction was entered into on 15 December 2026, i.e., before the effective date. Hence it is not subject to the UTI reporting requirement.",1,openai/gpt-oss-120b
TMP_040,temporal_reasoning,hard,An intermediary's time-limited certificate expires in 18 months from the commenc,"The intermediary must apply at least three months before the earlier of: (a) expiry of the certificate (15 months from commencement), or (b) three mon","It must file the renewal application at least three months before its 18‑month expiry—that is, by the 15‑month point from the date the SEBI (Intermediaries) Regulations 2008 came into force (the earlier of the two possible deadlines).",0,openai/gpt-oss-120b
TMP_041,temporal_reasoning,medium,For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sa,"Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.","The Al‑Nusrah Front was listed on 14 May 2014 and was removed by the UNSC press release dated 27 February 2026, giving a listing period of **11 years, 9 months, 13 days**.",1,openai/gpt-oss-120b
TMP_042,temporal_reasoning,easy,"Under the RBI GoI issuance calendar for H1 FY2026-27, if the third Monday of a m",On the fourth Monday of that month.,"If the third Monday is a public holiday, the switch auction is moved to the fourth Monday of that month.",1,openai/gpt-oss-120b
TMP_043,temporal_reasoning,easy,"Under the RBI Master Direction on UTI 2026, if a market participant cannot obtai",Within five Mumbai business days from the date of the transaction.,Within five Mumbai business days of the transaction date.,1,openai/gpt-oss-120b
TMP_044,temporal_reasoning,medium,"A company completed its buy-back (i.e., made the final payment to shareholders) ","June 15, 2026 — one year from the expiry date (June 15, 2025) of the buyback period of the preceding offer.",June 15 2026.,0,openai/gpt-oss-120b
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 crore) is the total permitted across the full financia","The sequencing shows that the Maximum Eligible Dividend (₹1,125 cr) is a **cumulative cap for the whole FY**. The interim dividend of ₹500 cr is deducted from that cap, so the final dividend can be no more than ₹1,125 cr – ₹500 cr. Thus the constraint applies across both interim and final payments, ",0,openai/gpt-oss-120b
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maxi",Fifteen months,Fifteen months.,1,openai/gpt-oss-120b
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a co",On a quarterly basis,Quarterly.,0,openai/gpt-oss-120b
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate ",Within thirty days,Within thirty days.,1,openai/gpt-oss-120b
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT ",Not less than fifty one per cent of the equity share capital or interest,At least 51 percent of the equity share capital or interest.,1,openai/gpt-oss-120b
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must ",Not less than ninety per cent,Ninety percent.,0,openai/gpt-oss-120b
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net wo","More than five hundred crore rupees, as per the latest audited financial statements",More than ₹500 crore of net worth.,0,openai/gpt-oss-120b
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permis","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower","It must not exceed the lower of (i) 2 % of the person’s gross turnover/total income or (ii) ₹ 50 lakh (or any higher amount subsequently specified, whichever is lower).",1,openai/gpt-oss-120b
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a","A practising chartered accountant or valuer, as applicable","From a practising chartered accountant or, as applicable, a valuer.",1,openai/gpt-oss-120b
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wi",Twenty one days,Twenty‑one days.,1,openai/gpt-oss-120b
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",Fifteen days,Fifteen days.,1,openai/gpt-oss-120b
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wh",Not more than four,Four public issuances.,0,openai/gpt-oss-120b
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",The preceding three hundred and sixty five days,The issuer must have a clean repayment record for the preceding 365 days.,0,openai/gpt-oss-120b
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of",The ninetieth day,The regulations came into force on the 90th day after their publication in the Official Gazette.,0,openai/gpt-oss-120b
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rule applies whichever is lower)","2 % of ₹10 crore = 0.02 × ₹10 crore  
= 0.02 × ₹100 million = ₹2 million = ₹20 lakh  

Compare with the ₹50 lakh ceiling: the lower amount is ₹20 lakh.  

**Maximum permissible pecuniary relationship: ₹20 lakh**.",0,openai/gpt-oss-120b
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are counted, which is within the two hundred person l","Calculation:  
- Non‑QIB investors counted toward the limit = 170 persons  
- Qualified institutional buyers are excluded from the count = 45 persons (not counted)  

Total counted persons = 170 persons ≤ 200 persons  

**Final answer:** The offer does **not** exceed the private‑placement limit (170",1,openai/gpt-oss-120b
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"- Notice dispatched: 5 May 2025  
- Required notice period: 21 days  

5 May + 21 days = 26 May 2025 (last day of the notice period).  
The roll‑over can take effect on the following day.

**Earliest effective date: 27 May 2025**.",1,openai/gpt-oss-120b
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of fou",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees falls below this threshold,"**Calculation:**  
Net‑worth of the family trust = 499 crore rupees  
Required net‑worth for an institutional investor = > 500 crore rupees  

Since 499 crore rupees < 500 crore rupees, the trust does **not** meet the “more than five hundred crore rupees” threshold.

**Final answer:** No – 499 crore",0,openai/gpt-oss-120b
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per cent is below this threshold,"Ownership = 70 %  
Threshold for Category I (government‑linked) = ≥ 75 %  

70 % < 75 % → **Does not qualify** as a Category I foreign portfolio investor on the basis of government ownership.",0,openai/gpt-oss-120b
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth ei","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the ten per cent threshold; the disqualification criteri","Transaction amount = ₹8 lakh  
Gross turnover = ₹90 lakh  

Percentage = (8 / 90) × 100 = 0.0889 × 100 ≈ 8.89 %

Since 8.89 % < 10 %, the partner does **not** meet the disqualification threshold.  

**Final answer:** The partner would **not** be disqualified from acting as an independent director fo",0,openai/gpt-oss-120b
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant applic","By 24 April (thirty days from 25 March, the date all required information was furnished, being the later of the two trigger dates)","- Application received: 1 Mar  
- 30 days after receipt: 1 Mar + 30 days = 31 Mar  
- All information furnished: 25 Mar  

The later of the two dates is 31 Mar.  

**Final answer: 31 March**.",0,openai/gpt-oss-120b
NUM_040,numerical_reasoning,easy,Under the original SEBI (Issue and Listing of Debt Securities by Municipalities),By 1 April 2018 (three months from the closure of the issue on 1 January 2018),"**Calculation**

- Issue closure date: 1 January 2018  
- Allowed period: within 3 months of closure  

1 January 2018 + 3 months = 1 April 2018  

**Answer:** 1 April 2018 (date)",1,openai/gpt-oss-120b
REG_095,regulatory_interpretation,easy,What is the minimum percentage of an AMC's net worth that a sponsor must contrib,At least 40 per cent,40%,1,openai/gpt-oss-120b
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate ",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,The appointment can be terminated by a majority of the trustees or by 75 % of the scheme’s unitholders.,1,openai/gpt-oss-120b
REG_097,regulatory_interpretation,easy,What minimum proportion of the board of directors of an AMC must comprise direct,At least fifty per cent,At least 50 percent.,0,openai/gpt-oss-120b
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairm",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of an asset management company must not be a trustee of any mutual fund.,1,openai/gpt-oss-120b
REG_099,regulatory_interpretation,easy,What is the minimum proportion of independent persons required among the trustee,Two-thirds,Two‑thirds of the trustees must be independent persons.,1,openai/gpt-oss-120b
REG_100,regulatory_interpretation,medium,What three personal qualifications must every trustee of a mutual fund possess o,"Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and not have been convicted of any economic offence or ","1. Must be a person of ability, integrity and standing.  
2. Must not have been found guilty of moral turpitude.  
3. Must not have been convicted of any economic offence or violation of securities laws.",1,openai/gpt-oss-120b
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employee","No. No asset management company and no director (including independent director), officer or employee of an asset management company shall be eligible","No; directors, officers or employees of an AMC are not eligible to be appointed as trustees of any mutual fund.",1,openai/gpt-oss-120b
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maxi",Before the 15th April each year; the Board may allow payment up to two months from commencement of the financial year,"By 15 April each year; SEBI may extend the deadline to any time within two months of the financial year’s start (i.e., up to 30 June).",0,openai/gpt-oss-120b
REG_103,regulatory_interpretation,easy,What requirement applies to the Chairperson of a trustee company appointed as tr,The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson of the trustee company must be an independent director (with existing trustees required to meet this requirement within a timeframe set by the Board).,1,openai/gpt-oss-120b
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassocia,The board of directors shall have at least two third independent directors,The AMC’s board must include at least two third‑independent directors.,1,openai/gpt-oss-120b
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who exec","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such an instrument","The trust deed must be registered under the Indian Registration Act, 1908, and it is executed by the sponsor in favour of the trustees named in the deed.",1,openai/gpt-oss-120b
REG_106,regulatory_interpretation,easy,What proportion of unitholders of a scheme may requisition the trustees to obtai,Three-fourths of the unitholders of any scheme,Three‑fourths of the unitholders.,1,openai/gpt-oss-120b
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the pr,The bank must be in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to b,It must be in compliance with the applicable regulatory capital requirement at the end of the previous financial year and must remain in compliance with that same requirement at the end of the current financial year (the year in which the dividend is proposed).,1,openai/gpt-oss-120b
REG_108,regulatory_interpretation,easy,What profitability condition must an SFB satisfy to be eligible to declare divid,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed,It must record a positive adjusted Profit After Tax (PAT) for the financial year in which the dividend is proposed.,1,openai/gpt-oss-120b
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a pr,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report including modified opinion or Emphasis of Matter; Curren,"1. Divergence in asset classification and provisioning for NPAs (including trends noted in RBI supervisory findings).  
2. The auditors’ report to the financial statements, including any modified opinion or Emphasis of Matter.  
3. The bank’s current and projected capital position relative to regula",1,openai/gpt-oss-120b
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI,Within a fortnight of declaration of dividend,Within 14 days (a fortnight) of the dividend declaration.,1,openai/gpt-oss-120b
REG_111,regulatory_interpretation,easy,What is the consequence for an SFB that fails to meet the dividend eligibility c,No special dispensation will be given for declaration of dividend for that period,The bank will be barred from declaring a dividend for that period—no special dispensation will be granted.,1,openai/gpt-oss-120b
REG_112,regulatory_interpretation,medium,What categories of profit are excluded from dividend payment eligibility under t,"Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a modified audit opinion, to the extent included in P","- Exceptional or extra‑ordinary profits/income.  
- Any profit that is part of an overstatement of profit after tax (PAT) identified by a statutory auditor’s modified opinion.",1,openai/gpt-oss-120b
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and ",At least rupees ten crore,"Minimum average net annual profit required = **₹10 crore** (i.e., ten crore rupees).",1,openai/gpt-oss-120b
NUM_088,numerical_reasoning,easy,What is the standard minimum networth requirement for an AMC under SEBI (Mutual ,Not less than rupees fifty crore,Standard minimum net‑worth requirement = **₹ 50 crore**. (Only if the sponsor does not meet the specified requirements does it rise to ₹ 100 crore.),0,openai/gpt-oss-120b
NUM_089,numerical_reasoning,medium,If a sponsor fails to fulfil all eligibility criteria at the time of application,"Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive years","**Enhanced net‑worth:** ₹ 100 crore  
**Duration to maintain:** Until the AMC records profits for **five consecutive years**.",1,openai/gpt-oss-120b
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch,Not less than rupees ten crore,Minimum networth = 10 crore rupees.,0,openai/gpt-oss-120b
