id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
NUM_068,numerical_reasoning,medium,A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of,"₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%), which allows 40% of Adjusted PAT. 40% × ₹13,750 = ₹5,500 crore.","The maximum dividend allowable is calculated by taking 40% of the Adjusted PAT of ₹13,750 crore.

40% of ₹13,750 crore = 0.4 × 13,750 = ₹5,500 crore.

₹5,500 crore.",0,deepseek/deepseek-r1-distill-llama-70b
NUM_069,numerical_reasoning,medium,"Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the low","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 limit (₹5,500 crore).","The Maximum Eligible Dividend is calculated by taking the lower value between 75% of the PAT and the Table 1 limit. 

75% of ₹17,000 crore is ₹12,750 crore. The Table 1 limit is ₹5,500 crore. The lower of these two is ₹5,500 crore.

**Answer:** ₹5,500 crore.",1,deepseek/deepseek-r1-distill-llama-70b
NUM_070,numerical_reasoning,medium,"In Illustration 1 of the RBI SFB Dividend Directions 2026, the Maximum Eligible ","32.35%. Calculation: (₹5,500 ÷ ₹17,000) × 100 = 32.35%.","The Maximum Eligible Dividend as a percentage of PAT is calculated by dividing 5,500 by 17,000 and multiplying by 100, resulting in 32.35%.

32.35%",1,deepseek/deepseek-r1-distill-llama-70b
NUM_071,numerical_reasoning,medium,"In Illustration 3, a Small Finance Bank has Maximum Eligible Dividend of ₹1,125 ","₹625 crore. Calculation: Maximum Eligible Dividend (₹1,125 crore) minus interim dividend already paid (₹500 crore) = ₹625 crore.","The maximum permissible final dividend is calculated by subtracting the interim dividend from the Maximum Eligible Dividend.

G (Maximum Eligible Dividend) = ₹1,125 crore  
H (Interim Dividend) = ₹500 crore  
Maximum Permissible Final Dividend = G - H = 1,125 - 500 = ₹625 crore

₹625 crore",1,deepseek/deepseek-r1-distill-llama-70b
NUM_072,numerical_reasoning,easy,"A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. Wha","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,000 crore.","The Adjusted PAT is calculated by subtracting 50% of the Net NPA from the PAT.

Adjusted PAT = 40,500 crore - (50% of 5,000 crore)  
= 40,500 crore - 2,500 crore  
= 38,000 crore

Answer: ₹38,000 crore",1,deepseek/deepseek-r1-distill-llama-70b
NUM_073,numerical_reasoning,hard,"In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit),","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (75% × ₹40,500). The Maximum Eligible Dividend is ₹19,000 crore, being t","The maximum dividend allowed per Table 1 is ₹19,000 crore, calculated as 50% of the Adjusted PAT (₹38,000 crore). 

75% of the Adjusted PAT (₹38,000 crore) is ₹28,500 crore.

**Answer:**

Maximum dividend allowed per Table 1: ₹19,000 crore  
75% of PAT: ₹28,500 crore",1,deepseek/deepseek-r1-distill-llama-70b
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the max","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security × 2 securities = ₹29,000 + ₹4,000 = ₹33,000 crore.","The maximum total amount the Government of India can raise by exercising the greenshoe option on both securities is ₹33,000 crore.

Calculation:
- Base amount: ₹17,000 crore + ₹12,000 crore = ₹29,000 crore
- Greenshoe option: ₹2,000 crore + ₹2,000 crore = ₹4,000 crore
- Total maximum amount: ₹29,000",1,deepseek/deepseek-r1-distill-llama-70b
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the tot","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 100 ≈ 41.4%).","The total notified amount for the 7.43% GS 2076 security is ₹12,000 crore. This represents 12/29 of the total auction amount.

Step-by-Step Calculation:

1. **Identify the notified amounts:**
   - 6.68% GS 2040: ₹17,000 crore
   - 7.43% GS 2076: ₹12,000 crore

2. **Calculate the total auction amount",1,deepseek/deepseek-r1-distill-llama-70b
NUM_076,numerical_reasoning,easy,What is the total aggregate face value amount offered by all State Governments i,"₹57,408 crore","The total aggregate face value amount offered by all State Governments is ₹57,408 Crore.

Answer: ₹57,408 Crore.",1,deepseek/deepseek-r1-distill-llama-70b
NUM_077,numerical_reasoning,easy,How much in total is Andhra Pradesh seeking to raise across all three of its sec,"₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","The total amount Andhra Pradesh is seeking to raise is calculated by adding the three securities:

1500 crore (17 year) + 1500 crore (20 year) + 900 crore (25 year) = 3900 crore.

Answer: 3900 crore.",0,deepseek/deepseek-r1-distill-llama-70b
NUM_078,numerical_reasoning,easy,What is the total amount Karnataka is raising across all its five securities in ,"₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","The total amount Karnataka is raising is calculated by multiplying the face value of each security by the number of securities. Each of the five securities has a face value of 2000. 

Calculation: 2000 × 5 = 10,000

Answer: 10,000 units.",1,deepseek/deepseek-r1-distill-llama-70b
NUM_079,numerical_reasoning,easy,What is the total amount of Government of India dated securities to be issued du,"₹8,20,000 crore","The total amount of Government of India dated securities to be issued from April to September 2026 is 8,20,000 crore.

Answer: 8,20,000 crore.",1,deepseek/deepseek-r1-distill-llama-70b
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined a","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","The combined amount to be auctioned in the first two auction weeks is ₹63,000 crore.

₹63,000 crore",0,deepseek/deepseek-r1-distill-llama-70b
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the ","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","The combined amount for the two 30-year instruments is ₹10,000 crore.

Step-by-step calculation:
- 30 Year: ₹5,000 crore
- 30 Year SGrB: ₹5,000 crore
- Total: ₹5,000 crore + ₹5,000 crore = ₹10,000 crore

Answer: ₹10,000 crore",1,deepseek/deepseek-r1-distill-llama-70b
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US doll","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","As of March 13, 2026, India's total foreign exchange reserve was US$709,759 million, and it decreased by US$7,052 million during the week.

Answer: The total foreign exchange reserve was US$709,759 million, with a decrease of US$7,052 million during the week.",0,deepseek/deepseek-r1-distill-llama-70b
NUM_083,numerical_reasoning,easy,What was the year-on-year growth rate of aggregate deposits of Scheduled Commerc,11.9%,"The year-on-year growth rate of aggregate deposits of Scheduled Commercial Banks in India as of February 28, 2026, is 11.9%.

Answer: 11.9%",1,deepseek/deepseek-r1-distill-llama-70b
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad mone",11.5%,"The year-on-year growth rate of M3 as of February 28, 2026, is 11.5%.

11.5%",1,deepseek/deepseek-r1-distill-llama-70b
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","The value of India's gold reserves as on March 13, 2026, in US dollar terms is $130,681 million. The increase over the year is $56,289 million.

Answer: $130,681 million (value), $56,289 million (increase).",1,deepseek/deepseek-r1-distill-llama-70b
NUM_086,numerical_reasoning,hard,A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2,"The maximum buy-back amount is ₹125 crore, and the maximum total debt after the buy-back is ₹750 crore.

**Answer:**
Maximum buy-back amount: ₹125 crore  
Maximum total debt after buy-back: ₹750 crore",1,deepseek/deepseek-r1-distill-llama-70b
CON_028,contradiction_detection,easy,Do the two press releases state the same aggregate amount for the State Governme,No,"No, the aggregate amounts differ between the two press releases.",1,deepseek/deepseek-r1-distill-llama-70b
CON_029,contradiction_detection,easy,Do Bucket B1 and Bucket B10 permit the same dividend payout as a percentage of A,No,"No, Bucket B1 allows 0% dividend payout, while Bucket B10 allows 100% dividend payout.",1,deepseek/deepseek-r1-distill-llama-70b
CON_030,contradiction_detection,easy,Do Section A and Section B of the RBI Master Direction on Unique Identifiers in ,No,"No, Section A comes into force immediately, while Section B is effective from January 01, 2027.",1,deepseek/deepseek-r1-distill-llama-70b
CON_031,contradiction_detection,medium,Do the two passages prescribe the same maximum limit for all buy-back transactio,No,"No. Passage A sets a 25% limit for any buy-back, while Passage B sets a 15% limit for open market buy-backs until March 31, 2023.",1,deepseek/deepseek-r1-distill-llama-70b
CON_032,contradiction_detection,medium,Are the two passages contradictory regarding RBI's authority over Small Finance ,No,"No, they are not contradictory. Passage A describes the general absence of restrictions, while Passage B outlines the RBI's authority to impose restrictions under specific non-compliance conditions.",1,deepseek/deepseek-r1-distill-llama-70b
CON_033,contradiction_detection,medium,Do both passages describe intermediaries who hold permanent certificates under S,No,"No. Passage A refers to permanent certificates, while Passage B pertains to certificates with a specified period.",1,deepseek/deepseek-r1-distill-llama-70b
CON_034,contradiction_detection,medium,"Does the GoI dated securities auction announced on March 28, 2026 use a uniform ",No,"No, the auction uses a multiple price method, meaning successful bidders pay their respective bid prices rather than a uniform cut-off price.",1,deepseek/deepseek-r1-distill-llama-70b
CON_035,contradiction_detection,easy,Do both passages state the same percentage of the notified amount reserved for n,Yes,"Yes, both passages state that 5% of the notified amount is reserved for non-competitive bidding.",1,deepseek/deepseek-r1-distill-llama-70b
CON_036,contradiction_detection,medium,Do both passages identify different categories of profits ineligible for dividen,Yes,"Yes. Passage A excludes exceptional/extra-ordinary profits, while Passage B excludes unrealized gains from Level 3 instruments.",1,deepseek/deepseek-r1-distill-llama-70b
CON_037,contradiction_detection,medium,Do the two passages together suggest that a company can use buy-back as a mechan,No,"No, because Passage B prohibits using buy-backs to delist shares.",1,deepseek/deepseek-r1-distill-llama-70b
CON_038,contradiction_detection,medium,Does the repeal of the 2025 SFB Dividend Directions mean that all actions previo,No,"No, because actions taken under the repealed directions remain governed by their provisions.",1,deepseek/deepseek-r1-distill-llama-70b
CON_039,contradiction_detection,medium,Do the original and revised press releases state the same borrowing amount for U,No,"No, the original press release states 1280 crore for the 18-year tenor, while the revised press release states 1500 crore.",1,deepseek/deepseek-r1-distill-llama-70b
CON_040,contradiction_detection,hard,Does Passage B create an exception to the general rule in Passage A that every e,Yes,"Yes. Passage B allows certain non-resident entities to use the LEI code of their parent/management company, exempting them from the requirement in Passage A.",1,deepseek/deepseek-r1-distill-llama-70b
CON_041,contradiction_detection,hard,Do Chapters V and VI of the SEBI (Intermediaries) Regulations 2008 come into for,No,"No. Chapters V and VI come into force on the date of publication in the Official Gazette, while other chapters may be enforced on different dates as appointed by the Board.",1,deepseek/deepseek-r1-distill-llama-70b
CON_042,contradiction_detection,easy,"Under the RBI SFB Dividend Directions 2026, do Bucket B2 and Bucket B3 allow the",No,"No, Bucket B2 allows 20% of adjusted PAT, while Bucket B3 allows 30%, so they are different.",1,deepseek/deepseek-r1-distill-llama-70b
CON_043,contradiction_detection,easy,Do the definitions of 'independent research analyst' and 'part-time research ana,No,"No. The definitions differ because an independent research analyst is solely engaged in research activities, whereas a part-time research analyst also engages in other business activities or employment.",1,deepseek/deepseek-r1-distill-llama-70b
CON_044,contradiction_detection,medium,Do auction weeks 2 and 6 of the GoI issuance calendar for H1 FY2026-27 have the ,Yes,"Yes, both auction weeks have the same total amount of ₹34,000 crore and offer a 10-year security.",1,deepseek/deepseek-r1-distill-llama-70b
CON_045,contradiction_detection,hard,Do the two passages together indicate that open-market buy-back through stock ex,No,"Yes. Passage B permits open-market buy-back through stock exchanges under the 2018 regulations, while Passage A only restricts it starting April 1, 2025.",0,deepseek/deepseek-r1-distill-llama-70b
TMP_028,temporal_reasoning,easy,Which was implemented first under the RBI Master Direction on Unique Identifiers,"The LEI framework (Section A) was implemented first, coming into force with immediate effect from March 27, 2026. The UTI framework (Section B) comes ","The LEI framework was implemented first, as it came into effect immediately upon the issuance of the Master Direction on March 27, 2026, while the UTI framework is scheduled to start on January 1, 2027.",1,deepseek/deepseek-r1-distill-llama-70b
TMP_029,temporal_reasoning,medium,Among the five circulars superseded by the RBI Master Direction on Unique Identi,"CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026, which is the most recent of the five superseded circulars.","CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026.",1,deepseek/deepseek-r1-distill-llama-70b
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.",FAIL: 'NoneType' object has no attribute 'strip',0,deepseek/deepseek-r1-distill-llama-70b
TMP_031,temporal_reasoning,medium,Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohibition from April 1, 2025.","1. **March 31, 2023**: Maximum buy-back limit is 15% of paid-up capital and free reserves.
2. **March 31, 2024**: Limit reduces to 10%.
3. **March 31, 2025**: Further reduces to 5%.
4. **April 1, 2025**: Open-market buy-back is prohibited.",0,deepseek/deepseek-r1-distill-llama-70b
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect d,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions come into effect only from FY 2026-27 (i.e., from","The 2025 Directions were in effect during FY 2025-26, as the 2026 Directions became effective only from FY 2026-27.",1,deepseek/deepseek-r1-distill-llama-70b
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, bids submitted), April 06 (settlement, payment by ","1. March 28, 2026 - Announcement  
2. March 30, 2026 - Start of When Issued trading  
3. April 02, 2026 - Auction Date and end of When Issued trading  
4. April 06, 2026 - Settlement Date",1,deepseek/deepseek-r1-distill-llama-70b
TMP_034,temporal_reasoning,easy,For the State Government securities auction covered in this revised press releas,"March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → March 25, 2026 (payment by successful bidders).","The sequence of key events is as follows:

1. Announcement: March 21, 2026 (Press Release)
2. Auction: March 24, 2026 (Tuesday)
3. Settlement/Payment: March 25, 2026 (Wednesday)",0,deepseek/deepseek-r1-distill-llama-70b
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanen","Two years plus up to six months extension, for a maximum of two and a half years from the commencement of these regulations.",The maximum total time available is two years and six months.,0,deepseek/deepseek-r1-distill-llama-70b
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.","The SEBI (Research Analysts) Regulations 2014 came into force on November 29, 2014.

Answer: November 29, 2014.",0,deepseek/deepseek-r1-distill-llama-70b
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auc","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 crore allocated for the 30-year SGrB.","The first auction week in H1 FY2026-27 that includes Sovereign Green Bonds (SGrBs) is Auction Week 4 (April 20-24, 2026), with an allocation of ₹5,000 crore.",1,deepseek/deepseek-r1-distill-llama-70b
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effe","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March 10, 2026 for the 2026 Directions.","The 2025 Directions (repealed circular) were issued on November 28, 2025, which is before the 2026 Directions were issued on March 10, 2026. 

Answer: The 2025 Directions were issued before the 2026 Directions.",1,deepseek/deepseek-r1-distill-llama-70b
TMP_039,temporal_reasoning,hard,"A counterparty entered into an OTC derivative transaction on December 15, 2026. ","No. The UTI requirements (Section B) come into effect from January 01, 2027, and apply only to transactions entered into on or after that date. A tran","No, the transaction is not subject to UTI reporting requirements because it was entered into before the effective date of January 1, 2027.",0,deepseek/deepseek-r1-distill-llama-70b
TMP_040,temporal_reasoning,hard,An intermediary's time-limited certificate expires in 18 months from the commenc,"The intermediary must apply at least three months before the earlier of: (a) expiry of the certificate (15 months from commencement), or (b) three mon","The intermediary must apply for renewal at least three months before the expiry of the certificate. Since the certificate expires in 18 months, the application must be made by 15 months from the commencement of the regulations.

Answer: 15 months from the commencement of the SEBI (Intermediaries) Re",1,deepseek/deepseek-r1-distill-llama-70b
TMP_041,temporal_reasoning,medium,For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sa,"Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.",The Al-Nusrah Front was listed for approximately 11 years and 9 months before its removal.,0,deepseek/deepseek-r1-distill-llama-70b
TMP_042,temporal_reasoning,easy,"Under the RBI GoI issuance calendar for H1 FY2026-27, if the third Monday of a m",On the fourth Monday of that month.,The switch auction is conducted on the fourth Monday of the month.,1,deepseek/deepseek-r1-distill-llama-70b
TMP_043,temporal_reasoning,easy,"Under the RBI Master Direction on UTI 2026, if a market participant cannot obtai",Within five Mumbai business days from the date of the transaction.,The maximum additional time allowed is five Mumbai business days from the transaction date.,0,deepseek/deepseek-r1-distill-llama-70b
TMP_044,temporal_reasoning,medium,"A company completed its buy-back (i.e., made the final payment to shareholders) ","June 15, 2026 — one year from the expiry date (June 15, 2025) of the buyback period of the preceding offer.","The earliest date the company can launch its next buy-back offer is June 16, 2026. This is one day after the one-year period following the completion of the previous buy-back on June 15, 2025.",0,deepseek/deepseek-r1-distill-llama-70b
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 crore) is the total permitted across the full financia","The Maximum Eligible Dividend constraint applies cumulatively across both the interim and final dividend payments. The interim dividend is subtracted from the maximum eligible amount, ensuring the total dividends do not exceed the annual limit. 

Answer: The Maximum Eligible Dividend constraint appl",0,deepseek/deepseek-r1-distill-llama-70b
