id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, 2017) and its supersession by the Master Direction on Unique Identifiers (March 27, 2026)?","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.",9 years.,0,
TMP_031,temporal_reasoning,medium,"Describe the step-by-step reduction in the maximum open-market buy-back limit through stock exchanges under SEBI Regulations, from 2023 to the final prohibition.","15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohibition from April 1, 2025.","15% of paid-up capital and free reserves till March 31, 2023, 
10% till March 31, 2024, 
5% till March 31, 2025, 
prohibition on open-market buy-back through stock exchanges from April 1, 2025.",1,
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect during FY 2025-26 — the 2025 Directions or the 2026 Directions?,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions come into effect only from FY 2026-27 (i.e., from April 1, 2026).","The 2025 Directions, as the 2026 Directions come into effect from FY 2026-27.",1,
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated securities auction announced on March 28, 2026?","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, bids submitted), April 06 (settlement, payment by successful bidders).","March 28, 2026, March 30, 2026, April 02, 2026, April 06, 2026.",1,
TMP_034,temporal_reasoning,easy,"For the State Government securities auction covered in this revised press release, what is the sequence of key events from the announcement to settlement?","March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → March 25, 2026 (payment by successful bidders).","March 21, 2026 (announcement), March 24, 2026 (auction), March 25, 2026 (payment by successful bidders).",1,
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanent certificate at the time of commencement of these regulations must furnish Form A information within two years. What is the maximum total time available if SEBI grants an extension?","Two years plus up to six months extension, for a maximum of two and a half years from the commencement of these regulations.",2 years + 6 months = 2.5 years,1,
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 2014. On approximately which date did they come into force?","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.","December 30, 2014.",0,
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auction week that includes Sovereign Green Bonds (SGrBs), and what amount is allocated for them?","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 crore allocated for the 30-year SGrB.","Auction Week 4 (April 20-24, 2026), ₹5,000 crore.",1,
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effect from FY 2026-27. Were the 2025 Directions (repealed circular dated November 28, 2025) issued before or after the 2026 Directions were issued?","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March 10, 2026 for the 2026 Directions.","Before, as the repealed circular is dated November 28, 2025, which is prior to the issuance of the 2026 Directions.",0,
TMP_039,temporal_reasoning,hard,"A counterparty entered into an OTC derivative transaction on December 15, 2026. Is this transaction subject to the UTI reporting requirements under the RBI Master Direction on Unique Identifiers 2026?","No. The UTI requirements (Section B) come into effect from January 01, 2027, and apply only to transactions entered into on or after that date. A transaction on December 15, 2026 is not subject to UTI reporting.","No, the transaction is not subject to UTI reporting requirements as it was entered into before January 01, 2027.",1,
TMP_040,temporal_reasoning,hard,"An intermediary's time-limited certificate expires in 18 months from the commencement of the SEBI (Intermediaries) Regulations 2008. Under this provision, when is the earliest date by which it must apply for renewal?","The intermediary must apply at least three months before the earlier of: (a) expiry of the certificate (15 months from commencement), or (b) three months before two years from commencement (21 months). Since the certificate expires at 18 months, three months before that is 15 months from commencement — which is earlier than 21 months. So it must apply by 15 months from commencement.",15 months from the commencement of the regulations.,1,
TMP_041,temporal_reasoning,medium,"For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sanctions List before it was removed per the UNSC press release of February 27, 2026?","Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.","Approximately 11 years and 9 months, from May 14, 2014, to February 27, 2026.",1,
TMP_042,temporal_reasoning,easy,"Under the RBI GoI issuance calendar for H1 FY2026-27, if the third Monday of a month is a public holiday, on which day is the switch auction conducted instead?",On the fourth Monday of that month.,The fourth Monday of the month.,1,
TMP_043,temporal_reasoning,easy,"Under the RBI Master Direction on UTI 2026, if a market participant cannot obtain the UTI in time for a cross-border transaction, what is the maximum additional time allowed to submit the UTI to CCIL-TR?",Within five Mumbai business days from the date of the transaction.,5 Mumbai business days from the date of the transaction.,1,
TMP_044,temporal_reasoning,medium,"A company completed its buy-back (i.e., made the final payment to shareholders) on June 15, 2025. What is the earliest date on which it can launch its next buy-back offer?","June 15, 2026 — one year from the expiry date (June 15, 2025) of the buyback period of the preceding offer.","June 15, 2026.",0,
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim dividend during FY 20X1-X2 before declaring the final dividend. What does this sequencing imply about when the Maximum Eligible Dividend constraint applies — at the time of the interim dividend, or cumulatively across both payments?","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 crore) is the total permitted across the full financial year. Since ₹500 crore has already been paid as interim dividend, the final dividend is capped at the remaining ₹625 crore (₹1,125 - ₹500).","The Maximum Eligible Dividend constraint applies cumulatively across both payments, as the final dividend shall not be more than (G) - (H), where (H) is the interim dividend already paid.",1,
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maximum permissible interval between two consecutive unit holders meetings?",Fifteen months,15 months,1,meta-llama/Llama-3.3-70B-Instruct
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a compliance certificate from the investment manager?",On a quarterly basis,On a quarterly basis.,1,meta-llama/Llama-3.3-70B-Instruct
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate a decision to reject an application for a certificate of registration to the applicant?",Within thirty days,Thirty days,1,meta-llama/Llama-3.3-70B-Instruct
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT hold or propose to hold in a holding company (holdco) for it to qualify as such?",Not less than fifty one per cent of the equity share capital or interest,51%,0,meta-llama/Llama-3.3-70B-Instruct
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must a Special Purpose Vehicle (SPV) hold directly in infrastructure projects?",Not less than ninety per cent,90%,0,meta-llama/Llama-3.3-70B-Instruct
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net worth must a family trust or a Board-registered intermediary have to qualify as an institutional investor?","More than five hundred crore rupees, as per the latest audited financial statements",Five hundred crore rupees.,1,meta-llama/Llama-3.3-70B-Instruct
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permissible pecuniary relationships with the InvIT for a person to qualify as an independent director of the investment manager?","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower",Two percent of its gross turnover or total income or fifty lakh rupees.,1,meta-llama/Llama-3.3-70B-Instruct
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a transaction between the investment manager and its associates, from whom must the trustee obtain confirmation that the transaction is at arm's length?","A practising chartered accountant or valuer, as applicable",A practising chartered accountant or valuer.,1,meta-llama/Llama-3.3-70B-Instruct
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, within how many days of the relevant trigger date may SEBI specify changes or issue observations on a draft offer document?",Twenty one days,21 days,1,meta-llama/Llama-3.3-70B-Instruct
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, for how many days must the draft offer document be publicly available on the designated stock exchange's website for public comments?",Fifteen days,15 days,1,meta-llama/Llama-3.3-70B-Instruct
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, what is the maximum number of public issuances permitted under a single shelf offer document?",Not more than four,4,0,meta-llama/Llama-3.3-70B-Instruct
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, for what preceding period must an issuer have a clean repayment track record on debt securities or bank/financial institution loans to remain eligible for issuance?",The preceding three hundred and sixty five days,365 days.,0,meta-llama/Llama-3.3-70B-Instruct
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of publication in the Official Gazette did the regulations come into force?",The ninetieth day,Ninetieth day.,1,meta-llama/Llama-3.3-70B-Instruct
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has a gross turnover of ten crore rupees, what is the maximum permissible pecuniary relationship an independent director candidate may have with it â€” applying the two per cent cap or the fifty lakh rupee cap?","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rule applies whichever is lower)","2% of 10 crore rupees = 0.02 * 10,00,00,000 = 20,00,000 rupees. 
Since 20,00,000 rupees is greater than 50,00,000 rupees is not, 50 lakh rupees is the lower amount, but 20 lakh rupees is lower than 50",0,meta-llama/Llama-3.3-70B-Instruct
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a municipal issuer makes a private placement offer to 170 non-QIB investors and 45 qualified institutional buyers simultaneously, does this exceed the private placement limit?","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are counted, which is within the two hundred person limit","170 (non-QIB investors) + 0 (QIBs are excluded from the limit) = 170 
170 is less than 200.
No, it does not exceed the limit: 170 persons.",0,meta-llama/Llama-3.3-70B-Instruct
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if a roll-over notice is dispatched to holders on 5 May 2025, what is the earliest date on which the roll-over can take effect (assuming all holders consent)?",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"5 May 2025 + 21 days = 26 May 2025 
26 May 2025",1,meta-llama/Llama-3.3-70B-Instruct
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of four hundred and ninety nine crore rupees (as per latest audited financial statements) qualify as an institutional investor?",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees falls below this threshold,"499 crore rupees (net worth) < 500 crore rupees (required net worth)
No",0,meta-llama/Llama-3.3-70B-Instruct
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly owned by a sovereign government, does it qualify as a Category I foreign portfolio investor on the basis of government ownership?",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per cent is below this threshold,"75% (required ownership) > 70% (actual ownership), No.",0,meta-llama/Llama-3.3-70B-Instruct
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth eight lakh rupees with the InvIT in FY2023, and its gross turnover for that year was ninety lakh rupees. Would a partner of that firm be disqualified from acting as an independent director of the investment manager for FY2026?","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the ten per cent threshold; the disqualification criterion is not triggered","Transaction amount: 8 lakh rupees
Gross turnover: 90 lakh rupees
Percentage = (8 / 90) * 100 = 8.89%
Since 8.89% is less than 10%, the partner is not disqualified.
No",0,meta-llama/Llama-3.3-70B-Instruct
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant application is received by SEBI on 1 March, additional information is called for on 10 March, and the applicant furnishes the information on 25 March, by what date must SEBI dispose of the application?","By 24 April (thirty days from 25 March, the date all required information was furnished, being the later of the two trigger dates)","30 days after 25 March 
= 25 March + 30 days 
= 24 April 

24 April, days",1,meta-llama/Llama-3.3-70B-Instruct
NUM_040,numerical_reasoning,easy,"Under the original SEBI (Issue and Listing of Debt Securities by Municipalities) Regulations 2015 (as in force before the 2019 Amendment), if the issue closed on 1 January 2018, what was the latest date by which the trust deed had to be executed?",By 1 April 2018 (three months from the closure of the issue on 1 January 2018),"1 January 2018 + 3 months = 1 April 2018 
1 April 2018 (in months) = 3 months 
Latest date = 1 January 2018 + 3 months 
Latest date = 1 April 2018 
Answer: 1 April 2018 (in days) = 91 days 
Answer: 91",0,meta-llama/Llama-3.3-70B-Instruct
REG_095,regulatory_interpretation,easy,"What is the minimum percentage of an AMC's net worth that a sponsor must contribute to be eligible for mutual fund registration under SEBI (Mutual Funds) Regulations, 1996?",At least 40 per cent,40%,1,meta-llama/Llama-3.3-70B-Instruct
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate the appointment of an asset management company?",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,Majority of the trustees or seventy-five per cent of the unitholders of the scheme.,1,meta-llama/Llama-3.3-70B-Instruct
REG_097,regulatory_interpretation,easy,"What minimum proportion of the board of directors of an AMC must comprise directors who are not associated with the sponsor, its subsidiaries, or the trustees?",At least fifty per cent,50%,0,meta-llama/Llama-3.3-70B-Instruct
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairman of an asset management company?",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of the asset management company cannot be a trustee of any mutual fund.,1,meta-llama/Llama-3.3-70B-Instruct
REG_099,regulatory_interpretation,easy,"What is the minimum proportion of independent persons required among the trustees of a mutual fund under SEBI (Mutual Funds) Regulations, 1996?",Two-thirds,Two-thirds,1,meta-llama/Llama-3.3-70B-Instruct
REG_100,regulatory_interpretation,medium,"What three personal qualifications must every trustee of a mutual fund possess or satisfy under Regulation 16(2) of SEBI (Mutual Funds) Regulations, 1996?","Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and not have been convicted of any economic offence or violation of any securities laws","Ability, integrity, and standing.",1,meta-llama/Llama-3.3-70B-Instruct
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employees of an AMC eligible to be appointed as trustees of any mutual fund?","No. No asset management company and no director (including independent director), officer or employee of an asset management company shall be eligible to be appointed as a trustee of any mutual fund.",No.,1,meta-llama/Llama-3.3-70B-Instruct
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maximum grace period SEBI may allow for a delayed payment?",Before the 15th April each year; the Board may allow payment up to two months from commencement of the financial year,"15th April, with a maximum 2-month grace period from the commencement of the financial year.",1,meta-llama/Llama-3.3-70B-Instruct
REG_103,regulatory_interpretation,easy,"What requirement applies to the Chairperson of a trustee company appointed as trustee of a mutual fund under SEBI (Mutual Funds) Regulations, 1996?",The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson of the board of directors of the trustee company shall be an independent director.,1,meta-llama/Llama-3.3-70B-Instruct
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassociates from the mutual fund?,The board of directors shall have at least two third independent directors,At least two-thirds independent directors.,1,meta-llama/Llama-3.3-70B-Instruct
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who executes it in favour of whom?","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such an instrument","The Indian Registration Act, 1908, executed by the sponsor in favour of the trustees.",1,meta-llama/Llama-3.3-70B-Instruct
REG_106,regulatory_interpretation,easy,"What proportion of unitholders of a scheme may requisition the trustees to obtain unitholder consent under SEBI (Mutual Funds) Regulations, 1996?",Three-fourths of the unitholders of any scheme,Three-fourths,1,meta-llama/Llama-3.3-70B-Instruct
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the previous and the current financial year to be eligible to declare dividends?,The bank must be in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to be in compliance as at the end of the financial year during which the dividend is proposed to be paid; and the regulatory capital shall not fall below the applicable requirement even after payment of dividend.,The bank must be in compliance with the applicable regulatory capital requirement.,1,meta-llama/Llama-3.3-70B-Instruct
REG_108,regulatory_interpretation,easy,"What profitability condition must an SFB satisfy to be eligible to declare dividends under the RBI SFB Dividend Directions, 2026?",The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed.,1,meta-llama/Llama-3.3-70B-Instruct
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a proposal for declaration of dividend?,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report including modified opinion or Emphasis of Matter; Current and projected capital position vis-à-vis regulatory capital requirement; Long term growth plans,"(1) Divergence in asset classification and provisioning for NPAs, 
(2) Auditors' Report to the financial statements, 
(3) Current and projected capital position, 
(4) Long term growth plans.",1,meta-llama/Llama-3.3-70B-Instruct
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI's Department of Supervision?,Within a fortnight of declaration of dividend,Within a fortnight of declaration of dividend.,1,meta-llama/Llama-3.3-70B-Instruct
REG_111,regulatory_interpretation,easy,"What is the consequence for an SFB that fails to meet the dividend eligibility criteria under the RBI SFB Dividend Directions, 2026?",No special dispensation will be given for declaration of dividend for that period,No special dispensation will be given for declaration of dividend for that period.,1,meta-llama/Llama-3.3-70B-Instruct
REG_112,regulatory_interpretation,medium,"What categories of profit are excluded from dividend payment eligibility under the RBI SFB Dividend Directions, 2026?","Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a modified audit opinion, to the extent included in PAT","Exceptional and/or extra-ordinary profits/income, and overstated profits due to a modified audit report opinion.",1,meta-llama/Llama-3.3-70B-Instruct
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and tax) that a sponsor must demonstrate over the immediately preceding five years to satisfy the sound track record requirement under SEBI (Mutual Funds) Regulations, 1996?",At least rupees ten crore,"Average net annual profit = Total net profit over 5 years / 5
Since the total net profit over 5 years is not given, we can directly use the given average net annual profit.
Average net annual profit =",1,meta-llama/Llama-3.3-70B-Instruct
NUM_088,numerical_reasoning,easy,"What is the standard minimum networth requirement for an AMC under SEBI (Mutual Funds) Regulations, 1996?",Not less than rupees fifty crore,50 crore rupees.,0,meta-llama/Llama-3.3-70B-Instruct
NUM_089,numerical_reasoning,medium,"If a sponsor fails to fulfil all eligibility criteria at the time of application, what enhanced networth must the AMC maintain, and for how long must it maintain this higher networth?","Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive years","Networth: 100 crore rupees 
Duration: 5 years (till it has profits for five consecutive years)",1,meta-llama/Llama-3.3-70B-Instruct
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch infrastructure debt fund schemes?,Not less than rupees ten crore,"Minimum networth = rupees ten crore 
= rupees 10,00,00,000
= 10 crore rupees 

10 crore rupees",0,meta-llama/Llama-3.3-70B-Instruct
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility requirements, what are the three key obligations: the AMC capitalization threshold, the lock-in period, and the minimum combined experience of the five senior officers?","AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined experience of CEO, COO, CRO, CCO and CIO of at least thirty years","1. AMC capitalization threshold: ₹150 crore
2. Lock-in period: 5 years
3. Minimum combined experience: 30 years",0,meta-llama/Llama-3.3-70B-Instruct
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of total mutual fund transactions that may be routed through a broker associated with the sponsor, and over what period is this limit measured?","5 per cent of aggregate purchases and sales, measured for a block of any three months",5% over a block of 3 months.,0,meta-llama/Llama-3.3-70B-Instruct
NUM_093,numerical_reasoning,easy,"How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Directions, 2026?",PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid,"Adjusted Profit After Tax (PAT) = PAT - 0.5 * Net NPA 
 Units: Rupees (assuming PAT and Net NPA are in rupees)",0,meta-llama/Llama-3.3-70B-Instruct
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may an SFB with a Tier 1 Capital Ratio between 11.5% and 13.5% (Bucket B4) pay as dividend?",40 per cent of Adjusted PAT,40% of adjusted PAT.,1,meta-llama/Llama-3.3-70B-Instruct
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs17,000 crore, Net NPA of Rs6,500 crore, and Tier 1 ratio of 11.72%. What is the maximum eligible dividend?","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 crore)","Adjusted PAT = Rs17,000 crore - 50% of Rs6,500 crore 
= Rs17,000 crore - Rs3,250 crore 
= Rs13,750 crore
75% of PAT = 75% of Rs17,000 crore = Rs12,750 crore
Max payable as per Table 1 = 40% of Rs13,75",1,meta-llama/Llama-3.3-70B-Instruct
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier 1 ratio of 24.36%, and has already paid interim dividend of Rs500 crore. What is the maximum final dividend it may pay?","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500 crore)","Adjusted PAT (C) = Rs1,500 crore - 50% of Rs300 crore = Rs1,500 crore - Rs150 crore = Rs1,350 crore. 
75% of PAT (E) = 75% of Rs1,500 crore = Rs1,125 crore. 
Maximum payable as per Table (F) = Rs1,350",1,meta-llama/Llama-3.3-70B-Instruct
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs40,500 crore, Net NPA of Rs5,000 crore, and Tier 1 ratio of 15%. What is the maximum eligible dividend?","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 crore)","Adjusted PAT = PAT - 50% of Net NPA 
= 40,500 - 50% of 5,000 
= 40,500 - 2,500 
= 38,000 

75% of PAT = 0.75 * 40,500 
= 30,375 

Max payable as per Table 1 = 50% of Adjusted PAT 
= 0.5 * 38,000 
= 19",1,meta-llama/Llama-3.3-70B-Instruct
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend percentages of Adjusted PAT for an SFB in Bucket B1 (Tier 1 ratio ≤7.5%) versus Bucket B10 (Tier 1 ratio >19.5%)?",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"0% for Bucket B1, 100% for Bucket B10.",0,meta-llama/Llama-3.3-70B-Instruct
CON_046,contradiction_detection,medium,Do Passage A and Passage B specify the same minimum proportion of independent trustees for a mutual fund?,No,"No. Passage A requires at least 50% of the trustees to be independent, while Passage B requires two-thirds, which is a higher proportion.",1,meta-llama/Llama-3.3-70B-Instruct
CON_047,contradiction_detection,easy,Do Passage A and Passage B set the same minimum networth requirement for an asset management company?,No,"No. Passage A requires a minimum networth of rupees ten crore, while Passage B requires a minimum networth of rupees fifty crore.",1,meta-llama/Llama-3.3-70B-Instruct
CON_048,contradiction_detection,medium,Do Passage A and Passage B define the term 'advertisement' in the same way?,No,"No. Passage A defines ""advertisement"" more broadly to include various forms of advertising, while Passage B narrows it down to communications that may influence investment decisions.",1,meta-llama/Llama-3.3-70B-Instruct
CON_049,contradiction_detection,hard,Do Passage A and Passage B apply the same shareholding threshold for cross-ownership restrictions in mutual funds?,Yes,Yes. Both passages specify that the shareholding threshold for cross-ownership restrictions in mutual funds is 10% or more of the share-holding or voting rights.,1,meta-llama/Llama-3.3-70B-Instruct
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulations require before the 1998 amendment?,At least 50 per cent,At least 50% (before 12-1-1998).,0,meta-llama/Llama-3.3-70B-Instruct
TMP_047,temporal_reasoning,medium,"What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Regulations, 2014, replacing the original threshold?",Rupees fifty crore (replacing the original requirement of rupees ten crore),"Rupees fifty crore, effective 06-05-2014.",0,meta-llama/Llama-3.3-70B-Instruct
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 1996 omitted?",27-9-2002,27-9-2002,1,meta-llama/Llama-3.3-70B-Instruct
TMP_049,temporal_reasoning,medium,"From which financial year do the RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 take effect, and which earlier circular do they repeal?","From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)","FY 2026-27, repealing DO R.ACC.REC.118/21-02-067/2025-26 dated November 28, 2025.",1,meta-llama/Llama-3.3-70B-Instruct
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to the definition of 'advertisement'?",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment decisions of investors,"The SEBI (Mutual Funds) Amendment Regulations, 2012, effective from 21-2-2012, broadened the definition of 'advertisement' from specific media to 'all forms of communication' that may influence invest",1,meta-llama/Llama-3.3-70B-Instruct
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mutual fund' definition by the SEBI (Mutual Funds) Third Amendment Regulations of December 2021?,Silver or silver related instruments,"Silver or silver related instruments, effective 08-12-2021.",1,meta-llama/Llama-3.3-70B-Instruct
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the standard investment limit for debt instruments issued by a single issuer, and under what approval can it be extended to 12% of NAV?",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,"10% of NAV, extendable to 12% with prior approval of the Board of Trustees and Board of Directors of the asset management company.",1,meta-llama/Llama-3.3-70B-Instruct
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor are absolutely prohibited for mutual fund investment under the Seventh Schedule?,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of the sponsor,Unlisted securities and securities issued by way of private placement.,1,meta-llama/Llama-3.3-70B-Instruct
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securities of group companies of the sponsor?,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 per cent of the net assets.,1,meta-llama/Llama-3.3-70B-Instruct
REG_116,regulatory_interpretation,easy,"What is the maximum combined ownership stake that all schemes of a mutual fund may hold in any single company, in terms of paid-up capital carrying voting rights?",Not more than ten per cent of any company's paid up capital carrying voting rights,10%,0,meta-llama/Llama-3.3-70B-Instruct
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between schemes of the same mutual fund be conducted?,At the prevailing market price for quoted instruments on spot basis,Prevailing market price on spot basis.,1,meta-llama/Llama-3.3-70B-Instruct
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one AMC's management may collectively make in other mutual funds?,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5% of the net asset value of the mutual fund.,1,meta-llama/Llama-3.3-70B-Instruct
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme may make in equity shares and equity related instruments of any single entity, and which types of schemes are exempt from this limit?","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","10% of its NAV, except for index funds, exchange traded funds, or sector/industry specific schemes.",1,meta-llama/Llama-3.3-70B-Instruct
