id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
REG_074,regulatory_interpretation,easy,"What minimum investment amount must an accredited investor commit to a portfolio manager in order to qualify as a 'large value accredited investor' under SEBI (Portfolio Managers) Regulations, 2020?",Ten crore rupees,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_075,regulatory_interpretation,easy,"What is the maximum permissible limit for any buy-back as a percentage of the aggregate of paid-up capital and free reserves, and on which financial statements is it based?","Twenty-five per cent, based on standalone or consolidated financial statements, whichever sets out a lower amount.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_076,regulatory_interpretation,easy,"What is the maximum debt-to-capital ratio (secured plus unsecured debts to paid-up capital and free reserves) permitted after a buy-back under SEBI (Buy-Back of Securities) Regulations, 2018?",2:1,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_077,regulatory_interpretation,easy,"Under SEBI (Buy-Back of Securities) Regulations 2018, how long must a company wait after the expiry of a preceding buy-back period before making another buy-back offer?",One year from the date of expiry of the buyback period of the preceding offer.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_078,regulatory_interpretation,medium,From which three sources may a company fund a buy-back of its shares under SEBI (Buy-Back of Securities) Regulations 2018? Is there any restriction on using proceeds of an earlier issue?,"Free reserves, securities premium account, or proceeds of issue of shares or specified securities. A company cannot use proceeds of an earlier issue of the same kind of shares or specified securities.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_079,regulatory_interpretation,medium,A company defaulted on repayment of a term loan. The default was remedied. After how long can the company conduct a buy-back?,After three years have lapsed since the default ceased to subsist.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_080,regulatory_interpretation,easy,"How does SEBI (Delisting of Equity Shares) Regulations, 2021 define 'compulsory delisting'?",Delisting of equity shares of a company by a recognised stock exchange under Chapter V of these regulations.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_081,regulatory_interpretation,easy,"What is the 'bidding period' as defined in SEBI (Delisting of Equity Shares) Regulations, 2021?",The period within which shareholders may tender their shares in acceptance of the offer for delisting of equity shares of the company.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_082,regulatory_interpretation,easy,"When did the SEBI (Research Analysts) Regulations, 2014 come into force relative to their date of publication?",On the ninetieth day from the date of publication in the Official Gazette.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_083,regulatory_interpretation,easy,"Under SEBI (Research Analysts) Regulations 2014, who qualifies as an 'independent research analyst'?",A person whose only business activity is research analysis or preparation and/or publication of research report.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_084,regulatory_interpretation,easy,"From which financial year do the Reserve Bank of India (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 come into effect?",Financial Year 2026-27,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_085,regulatory_interpretation,easy,"To which category of banks do the RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 apply?",Small Finance Banks (SFBs),"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_086,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, what is the maximum aggregate dividend a Small Finance Bank can declare, regardless of its Tier 1 Capital Ratio bucket?",Not exceeding 75% of the PAT for the period for which the dividend is proposed.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_087,regulatory_interpretation,medium,What four factors must the Board of Directors of a Small Finance Bank consider when evaluating a dividend proposal under the RBI SFB Dividend Directions 2026?,1. Divergence in NPA classification and provisioning as observed in RBI supervisory findings; 2. Auditors' Report including modified opinion or Emphasis of Matter; 3. Current and projected capital position versus regulatory capital requirement; 4. Long term growth plans.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_088,regulatory_interpretation,easy,"After declaring a dividend, within what time period must a Small Finance Bank submit its dividend report to the Department of Supervision of the Reserve Bank?",Within a fortnight (two weeks) of the declaration of dividend.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_089,regulatory_interpretation,easy,"Under the RBI SFB Dividend Directions 2026, is a bank eligible to declare dividends if the Reserve Bank has placed an explicit restriction on it?",No. A bank that is under any explicit restrictions for declaration of dividends from the Reserve Bank or any other authority is not eligible to declare dividends.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_090,regulatory_interpretation,medium,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Directions 2026?,PAT of the financial year for which the dividend is proposed minus 50% of Net NPA as on March 31 of that financial year.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_091,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers in Financial Markets 2026, when does the section on Unique Transaction Identifier (UTI) implementation come into effect?","January 01, 2027","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_092,regulatory_interpretation,easy,"Under the RBI Master Direction on Unique Identifiers 2026, are entities without an LEI code permitted to transact in RBI-regulated financial markets?",No. Entities without an LEI code are not eligible to undertake transactions in the financial markets regulated by the Reserve Bank.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_093,regulatory_interpretation,medium,"For non-derivative foreign exchange transactions, at what minimum transaction amount does the LEI requirement become applicable to users and clients under the RBI Master Direction on Unique Identifiers 2026?",USD one million or equivalent thereof in other currencies.,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
REG_094,regulatory_interpretation,easy,"What is the minimum nominal amount for which Government of India dated securities are issued in the auction, and in what multiples are they issued thereafter?","Minimum ₹10,000 (nominal), in multiples of ₹10,000 thereafter.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_067,numerical_reasoning,easy,"Using the formula for Adjusted PAT, calculate the Adjusted PAT for a Small Finance Bank with PAT of ₹17,000 crore and Net NPA of ₹6,500 crore.","₹13,750 crore. Calculation: ₹17,000 - (50% × ₹6,500) = ₹17,000 - ₹3,250 = ₹13,750 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_068,numerical_reasoning,medium,"A Small Finance Bank has a Tier 1 Capital Ratio of 11.72% and an Adjusted PAT of ₹13,750 crore. According to Table 1 of the RBI SFB Dividend Directions 2026, what is the maximum dividend allowable under the bucket framework?","₹5,500 crore. Calculation: Bank falls in Bucket B4 (above 11.5% and up to 13.5%), which allows 40% of Adjusted PAT. 40% × ₹13,750 = ₹5,500 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_069,numerical_reasoning,medium,"Under RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is the lower of 75% of PAT or the Table 1 limit. For a bank with PAT of ₹17,000 crore and a Table 1 limit of ₹5,500 crore, what is the Maximum Eligible Dividend?","₹5,500 crore. This is the lower of 75% of PAT (₹12,750 crore) and the Table 1 limit (₹5,500 crore).","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_070,numerical_reasoning,medium,"In Illustration 1 of the RBI SFB Dividend Directions 2026, the Maximum Eligible Dividend is ₹5,500 crore and the PAT is ₹17,000 crore. What is the Maximum Eligible Dividend as a percentage of PAT?","32.35%. Calculation: (₹5,500 ÷ ₹17,000) × 100 = 32.35%.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_071,numerical_reasoning,medium,"In Illustration 3, a Small Finance Bank has Maximum Eligible Dividend of ₹1,125 crore and has already paid an interim dividend of ₹500 crore. What is the maximum permissible final dividend?","₹625 crore. Calculation: Maximum Eligible Dividend (₹1,125 crore) minus interim dividend already paid (₹500 crore) = ₹625 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_072,numerical_reasoning,easy,"A Small Finance Bank has a PAT of ₹40,500 crore and Net NPA of ₹5,000 crore. What is its Adjusted PAT as defined in the RBI SFB Dividend Directions 2026?","₹38,000 crore. Calculation: ₹40,500 - (50% × ₹5,000) = ₹40,500 - ₹2,500 = ₹38,000 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_073,numerical_reasoning,hard,"In Illustration 2, with Adjusted PAT of ₹38,000 crore and Bucket B5 (50% limit), what is the maximum dividend allowed per Table 1, and what is 75% of PAT (₹40,500 crore)?","Maximum per Table 1: ₹19,000 crore (50% × ₹38,000). 75% of PAT: ₹30,375 crore (75% × ₹40,500). The Maximum Eligible Dividend is ₹19,000 crore, being the lower of the two.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_074,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the maximum total amount the Government of India can raise if it exercises the greenshoe option on both securities?","₹33,000 crore. Calculation: Notified amount ₹29,000 crore + greenshoe of ₹2,000 crore per security × 2 securities = ₹29,000 + ₹4,000 = ₹33,000 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_075,numerical_reasoning,medium,"In the GoI dated securities auction announced on March 28, 2026, what is the total notified amount for the 7.43% GS 2076 security, and what fraction of the total auction amount does it represent?","₹12,000 crore. It represents approximately 41.4% of the total notified amount (₹12,000 ÷ ₹29,000 × 100 ≈ 41.4%).","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_076,numerical_reasoning,easy,"What is the total aggregate face value amount offered by all State Governments in the revised State Government securities auction announced on March 21, 2026?","₹57,408 crore","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_077,numerical_reasoning,easy,"How much in total is Andhra Pradesh seeking to raise across all three of its securities in the revised State Government auction of March 21, 2026?","₹3,900 crore. Calculation: ₹1,500 + ₹1,500 + ₹900 = ₹3,900 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_078,numerical_reasoning,easy,"What is the total amount Karnataka is raising across all its five securities in the revised State Government auction of March 24, 2026?","₹10,000 crore. Calculation: ₹2,000 × 5 securities = ₹10,000 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_079,numerical_reasoning,easy,"What is the total amount of Government of India dated securities to be issued during the first half of FY 2026-27, i.e., April to September 2026?","₹8,20,000 crore","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined amount to be auctioned in the first two auction weeks (April 01-03 and April 06-10, 2026)?","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the combined amount for the two 30-year instruments (regular and Sovereign Green Bond)?","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US dollar terms, and by how much did it change during the week?","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_083,numerical_reasoning,easy,"What was the year-on-year growth rate of aggregate deposits of Scheduled Commercial Banks in India as of February 28, 2026?",11.9%,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad money supply)?",11.5%,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar terms, and what was the increase over the year?","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
NUM_086,numerical_reasoning,hard,"A company has paid-up capital and free reserves of ₹500 crore before a buy-back. What is the maximum amount it can buy back, and what is the maximum total debt it can carry after the buy-back?",Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2:1 ratio applied to remaining capital of ₹375 crore = ₹750 crore debt).,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
CON_028,contradiction_detection,easy,"Do the two press releases state the same aggregate amount for the State Government securities auction to be held on March 24, 2026?",No,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
CON_029,contradiction_detection,easy,Do Bucket B1 and Bucket B10 permit the same dividend payout as a percentage of Adjusted PAT under the RBI SFB Dividend Directions 2026?,No,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
CON_030,contradiction_detection,easy,Do Section A and Section B of the RBI Master Direction on Unique Identifiers in Financial Markets 2026 both come into force on the same date?,No,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
CON_031,contradiction_detection,medium,Do the two passages prescribe the same maximum limit for all buy-back transactions under SEBI Buy-Back of Securities Regulations?,No,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
CON_032,contradiction_detection,medium,Are the two passages contradictory regarding RBI's authority over Small Finance Bank dividend declarations?,No,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
CON_033,contradiction_detection,medium,Do both passages describe intermediaries who hold permanent certificates under SEBI (Intermediaries) Regulations 2008?,No,"FAIL: Error code: 402 - {'message': 'Payment required to access this resource. Visit your billing tab.', 'type': 'payment_required_error', 'param': 'quota', 'code': 'payment_required'}",0,qwen-3-235b-a22b-instruct-2507
