id,task_type,difficulty,question,ref_answer,prediction,correct
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 crore) is the total permitted across the full financial year. Since ₹500 crore has already been paid as interim dividend, the final dividend is capped at the remaining ₹625 crore (₹1,125 - ₹500).","The sequencing implies that the Maximum Eligible Dividend constraint applies cumulatively across both interim and final dividend payments. The interim dividend of ₹500 crore is subtracted from the Maximum Eligible Dividend (₹1,125 crore) to determine the upper limit for the final dividend, indicatin",1
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maxi",Fifteen months,Fifteen months.,1
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a co",On a quarterly basis,Quarterly.,0
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate ",Within thirty days,30 days,1
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT ",Not less than fifty one per cent of the equity share capital or interest,Not less than fifty one per cent of the equity share capital or interest.,1
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must ",Not less than ninety per cent,90%,0
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net wo","More than five hundred crore rupees, as per the latest audited financial statements",Five hundred crore rupees.,1
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permis","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower","The combined monetary cap on permissible pecuniary relationships with the InvIT for a person to qualify as an independent director of the investment manager is two percent of its gross turnover or total income or fifty lakh rupees, whichever is lower.",1
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a","A practising chartered accountant or valuer, as applicable","A practising chartered accountant or valuer, as applicable.",1
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wi",Twenty one days,Twenty one days.,1
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",Fifteen days,Fifteen days.,1
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wh",Not more than four,Four.,0
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",The preceding three hundred and sixty five days,365 days,0
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of",The ninetieth day,Ninetieth day,1
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rule applies whichever is lower)","Calculation:
Gross turnover of the entity = 10 crore rupees
Two percent of gross turnover = 2% of 10,00,00,000 = 20,00,000 rupees

As per the given context, the maximum permissible pecuniary relationship is the lower of:
1. Two percent of gross turnover = 20,00,000 rupees
2. Fifty lakh rupees = 50,0",0
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are counted, which is within the two hundred person limit","Calculation:  
Number of non-QIB investors = 170  
Number of QIBs = 45  

As per the definition, offers to QIBs are not counted toward the 200-person limit.  

Total counted = 170 (non-QIBs)  

Since 170 ≤ 200, the private placement does not exceed the limit.  

Final Answer: No, it does not exceed ",0
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if",26 May 2025 (after expiry of the twenty one days notice period from 5 May),21 days after 5 May 2025 is 26 May 2025. The earliest date on which the roll-over can take effect is 26 May 2025.,0
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of fou",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees falls below this threshold,"Net worth of family trust = 499 crore rupees  
Required net worth for institutional investor = 500 crore rupees  

499 crore < 500 crore  

Final Answer: No, the family trust does not qualify as an institutional investor.",0
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per cent is below this threshold,"No, it does not qualify as a Category I foreign portfolio investor on the basis of government ownership.

Calculation:
Ownership threshold for government-linked entities to qualify as Category I = 75%
Ownership of the government-linked entity in the question = 70%

Since 70% < 75%, it does not meet ",0
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth ei","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the ten per cent threshold; the disqualification criterion is not triggered","Calculation:  
Transaction value with InvIT = ₹8,00,000  
Gross turnover of the consulting firm = ₹90,00,000  

Percentage of transaction = (8,00,000 / 90,00,000) × 100 = 8.89%

Since 8.89% is less than 10%, the partner would **not be disqualified** from acting as an independent director of the inve",0
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant applic","By 24 April (thirty days from 25 March, the date all required information was furnished, being the later of the two trigger dates)","The application was received on 1 March. Additional information was called for on 10 March and furnished on 25 March. Under the regulations, SEBI has 30 days from the date of furnishing all required information to dispose of the application. 

25 March + 30 days = 24 April.

Final Answer: 24 April.",1
NUM_040,numerical_reasoning,easy,Under the original SEBI (Issue and Listing of Debt Securities by Municipalities),By 1 April 2018 (three months from the closure of the issue on 1 January 2018),"Three months from 1 January 2018 is 1 April 2018. Therefore, the latest date by which the trust deed had to be executed was 1 April 2018.",1
REG_095,regulatory_interpretation,easy,What is the minimum percentage of an AMC's net worth that a sponsor must contrib,At least 40 per cent,40%,1
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate ",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,Majority of the trustees or seventy-five per cent of the unitholders of the scheme.,1
REG_097,regulatory_interpretation,easy,What minimum proportion of the board of directors of an AMC must comprise direct,At least fifty per cent,Fifty per cent.,1
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairm",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of an asset management company is not a trustee of any mutual fund.,1
REG_099,regulatory_interpretation,easy,What is the minimum proportion of independent persons required among the trustee,Two-thirds,Two-thirds,1
REG_100,regulatory_interpretation,medium,What three personal qualifications must every trustee of a mutual fund possess o,"Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and not have been convicted of any economic offence or violation of any securities laws","Ability, integrity, and standing.",1
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employee","No. No asset management company and no director (including independent director), officer or employee of an asset management company shall be eligible to be appointed as a trustee of any mutual fund.",No.,1
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maxi",Before the 15th April each year; the Board may allow payment up to two months from commencement of the financial year,A mutual fund must pay its annual service fee before the 15th of April each year. The maximum grace period SEBI may allow for a delayed payment is two months from the commencement of the financial year to which the fee relates.,1
REG_103,regulatory_interpretation,easy,What requirement applies to the Chairperson of a trustee company appointed as tr,The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson of the board of directors of a trustee company appointed as the trustee of a mutual fund shall be an independent director.,1
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassocia,The board of directors shall have at least two third independent directors,The board of directors of the asset management company shall have at least two third independent directors.,1
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who exec","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such an instrument","The trust deed of a mutual fund must be registered under the Indian Registration Act, 1908. It is executed by the sponsor in favour of the trustees.",1
REG_106,regulatory_interpretation,easy,What proportion of unitholders of a scheme may requisition the trustees to obtai,Three-fourths of the unitholders of any scheme,three-fourths,1
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the pr,The bank must be in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to be in compliance as at the end of the financial year during which the dividend is proposed to be paid; and the regulatory capital shall not fall below the applicable requirement even after payment of dividend.,The SFB must be in compliance with the applicable regulatory capital requirement at the end of both the previous financial year and the current financial year during which the dividend is proposed to be paid.,1
REG_108,regulatory_interpretation,easy,What profitability condition must an SFB satisfy to be eligible to declare divid,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed.,1
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a pr,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report including modified opinion or Emphasis of Matter; Current and projected capital position vis-à-vis regulatory capital requirement; Long term growth plans,"(1) Divergence in asset classification and provisioning for Non-Performing Assets (NPAs), including its trend, as observed under supervisory findings of the Reserve Bank; (2) Auditors' Report to the financial statements, including modified opinion or Emphasis of Matter, for the financial year in whi",1
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI,Within a fortnight of declaration of dividend,Within a fortnight of declaration of dividend.,1
REG_111,regulatory_interpretation,easy,What is the consequence for an SFB that fails to meet the dividend eligibility c,No special dispensation will be given for declaration of dividend for that period,"The consequence for an SFB that fails to meet the dividend eligibility criteria under the RBI SFB Dividend Directions, 2026 is that no special dispensation will be given for the declaration of dividend for that period.",1
REG_112,regulatory_interpretation,medium,What categories of profit are excluded from dividend payment eligibility under t,"Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a modified audit opinion, to the extent included in PAT","1. Any exceptional and/or extraordinary profits/income.  
2. Profits where the audit report contains a modified opinion indicating an overstatement of the PAT, to the extent it is included in PAT.",1
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and ",At least rupees ten crore,"The minimum average net annual profit (after depreciation, interest and tax) that a sponsor must demonstrate over the immediately preceding five years is rupees ten crore. 

Calculation:  
Average net annual profit = Total net profit over 5 years / 5  
To satisfy the requirement, the average must be",1
NUM_088,numerical_reasoning,easy,What is the standard minimum networth requirement for an AMC under SEBI (Mutual ,Not less than rupees fifty crore,"The standard minimum networth requirement for an Asset Management Company (AMC) under SEBI (Mutual Funds) Regulations, 1996 is **₹50 crore**. 

This is derived from the context passage, which states that an AMC must have a networth of not less than **rupees fifty crore** unless the sponsor does not ",1
NUM_089,numerical_reasoning,medium,If a sponsor fails to fulfil all eligibility criteria at the time of application,"Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive years","If a sponsor fails to fulfill the eligibility criteria, the AMC must maintain a networth of not less than ₹100 crore until it has profits for five consecutive years. 

Final Answer: ₹100 crore for 5 consecutive years.",1
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch,Not less than rupees ten crore,10 crore rupees.,0
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility req","AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined experience of CEO, COO, CRO, CCO and CIO of at least thirty years","AMC capitalization threshold: ₹150 crore  
Lock-in period: 5 years  
Minimum combined experience: 30 years",0
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of t","5 per cent of aggregate purchases and sales, measured for a block of any three months","The maximum percentage is 5% of the aggregate purchases and sales of securities made by the mutual fund in all its schemes. This limit is measured over a block of any three months. 

Final Answer: 5% over a period of three months.",1
NUM_093,numerical_reasoning,easy,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid,"Adjusted Profit After Tax (PAT) = PAT of the financial year - 50% of Net NPA as on March 31 of the financial year. 

Final Answer: Adjusted PAT is calculated by subtracting 50% of Net NPA as on March 31 from the PAT of the financial year for which the dividend is proposed to be paid.",1
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may",40 per cent of Adjusted PAT,40% of Adjusted PAT.,1
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 crore)","Adjusted PAT = PAT - 50% of Net NPAs = 17,000 - (0.5 × 6,500) = 13,750 crore  
75% of PAT = 0.75 × 17,000 = 12,750 crore  
40% of Adjusted PAT = 0.4 × 13,750 = 5,500 crore  
Maximum Eligible Dividend = Lower of (12,750, 5,500) = 5,500 crore  

Final Answer: Rs5,500 crore",1
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500 crore)","Adjusted PAT = PAT - 50% of Net NPAs = 1,500 - (50% of 300) = 1,350 crore  
75% of PAT (E) = 75% of 1,500 = 1,125 crore  
Maximum payable as per Table (F) = 100% of Adjusted PAT = 1,350 crore  
Maximum Eligible Dividend (G) = Lower of E or F = 1,125 crore  
Final Dividend = G - Interim Dividend Paid",1
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 crore)","Adjusted PAT = PAT - 50% of Net NPAs = 40,500 - (50% × 5,000) = 40,500 - 2,500 = 38,000 crore  
75% of PAT = 75% × 40,500 = 30,375 crore  
50% of Adjusted PAT = 50% × 38,000 = 19,000 crore  
Maximum Eligible Dividend = Lower of (75% of PAT and 50% of Adjusted PAT) = Lower of (30,375 and 19,000) = 19",1
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend per",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"0% of adjusted PAT for Bucket B1, 100% of adjusted PAT for Bucket B10.",1
CON_046,contradiction_detection,medium,Do Passage A and Passage B specify the same minimum proportion of independent tr,No,"No. Passage A specifies a minimum of 50% independent trustees, while Passage B requires two-thirds (approximately 66.67%) of the trustees to be independent.",1
CON_047,contradiction_detection,easy,Do Passage A and Passage B set the same minimum networth requirement for an asse,No,"No. Passage A requires a minimum networth of ₹10 crore, while Passage B requires ₹50 crore.",1
CON_048,contradiction_detection,medium,Do Passage A and Passage B define the term 'advertisement' in the same way?,No,"No. Passage A provides a broad definition encompassing various forms of advertising across different media, while Passage B specifically focuses on communications from asset management companies or mutual funds that influence investment decisions.",1
CON_049,contradiction_detection,hard,Do Passage A and Passage B apply the same shareholding threshold for cross-owner,Yes,Yes - Both passages apply the 10% shareholding or voting rights threshold to restrict cross-ownership in mutual funds.,1
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulati,At least 50 per cent,"At least 50% of the trustees shall be independent persons (as per the original SEBI (Mutual Funds) Regulations, 1996).",1
TMP_047,temporal_reasoning,medium,What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Re,Rupees fifty crore (replacing the original requirement of rupees ten crore),"The SEBI (Mutual Funds) (Amendment) Regulations, 2014, effective from 06-05-2014, introduced a minimum networth requirement of rupees fifty crore for an asset management company, replacing the original threshold of rupees ten crore.",1
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 199",27-9-2002,They were omitted w.e.f. 27-9-2002.,0
TMP_049,temporal_reasoning,medium,From which financial year do the RBI (Small Finance Banks - Prudential Norms on ,"From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)","The RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 take effect from the Financial Year (FY) 2026-27. They repeal the circular DO R.ACC.REC.118/21-02-067/2025-26 dated November 28, 2025 — Reserve Bank of India (Small Finance Banks - Prudential Norms on Declar",1
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to ",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment decisions of investors,"The SEBI (Mutual Funds) Amendment Regulations, 2012 (w.e.f. 21-2-2012), replaced the specific list of advertising media in the original definition of 'advertisement' with a broader definition. The new definition encompasses ""all forms of communication issued by or on behalf of the asset management c",1
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mu,Silver or silver related instruments,"The SEBI (Mutual Funds) (Third Amendment) Regulations, 2021 (w.e.f. 08-12-2021), added 'silver or silver related instruments' as a new permissible asset class to the definition of 'mutual fund'.",1
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the stand",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,The standard investment limit for debt instruments issued by a single issuer is 10% of the NAV. It can be extended to 12% with the prior approval of the Board of Trustees and Board of Directors of the asset management company.,1
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of the sponsor,Unlisted securities and securities issued by way of private placement by an associate or group company of the sponsor.,1
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securitie,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 per cent of the net assets.,1
REG_116,regulatory_interpretation,easy,What is the maximum combined ownership stake that all schemes of a mutual fund m,Not more than ten per cent of any company's paid up capital carrying voting rights,10%,0
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between sch,At the prevailing market price for quoted instruments on spot basis,At the prevailing market price for quoted instruments on spot basis.,1
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5% of the net asset value of the mutual fund.,1
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme ","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","The maximum investment a mutual fund scheme may make in equity shares and equity related instruments of any single entity is 10 per cent of its NAV. Index funds, exchange traded funds, and sector or industry specific schemes are exempt from this limit.",1
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations,","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net assets of the scheme; duration shall not exceed six months","A mutual fund may borrow under SEBI (Mutual Funds) Regulations to meet temporary liquidity needs for the purpose of repurchase, redemption of units, or payment of interest or dividend to unitholders. The two quantitative limits are: (1) the borrowing shall not exceed 20 per cent of the net asset of ",1
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mu,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No.,1
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,A mutual fund scheme shall not invest more than 10% of its NAV in the units of InvIT (overall cap) and more than 5% of its NAV in the units of InvIT issued by a single issuer (single issuer cap).,1
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as truste",No. An AMC shall not act as a trustee of any mutual fund.,No.,1
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may eng,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, insurance funds, pension funds, provident funds, and certain foreign portfolio investors)","The primary restriction is that the asset management company (AMC) shall not undertake any business activities other than in the nature of management and advisory services provided to pooled assets, including offshore funds, insurance funds, pension funds, provident funds, or such categories of fore",1
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required be",Prior approval of the trustees,Trustees.,0
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, ","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.",No.,1
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed direc,Within fifteen days of their appointment,Fifteen days of their appointment.,1
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamen,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide unit holders an option to exit at the prevailing NAV without any exit load,"(i) A written communication about the proposed change must be sent to each unit holder and an advertisement issued in one English daily newspaper with nationwide circulation and in a regional language newspaper where the mutual fund's Head Office is situated.  
(ii) Unit holders must be given an opt",1
REG_129,regulatory_interpretation,easy,Where may a mutual fund temporarily invest the funds of a scheme pending their d,In short term deposits of scheduled commercial banks,In short term deposits of schedule commercial banks.,1
REG_130,regulatory_interpretation,easy,Which Schedule of SEBI (Mutual Funds) Regulations specifies the norms for valuat,Eighth Schedule; the AMC shall publish the valuations,Eighth Schedule; publish the valuations.,1
NUM_099,numerical_reasoning,medium,To what maximum percentage of NAV can the single-issuer debt investment limit be,"Up to 12% of NAV, with prior approval of both the Board of Trustees and the Board of Directors of the AMC","The maximum percentage of NAV to which the single-issuer debt investment limit can be extended is 12%. The approvals needed for this extension are from the Board of Trustees and the Board of Directors of the asset management company. 

Final Answer: 12% of NAV with approvals from the Board of Truste",1
NUM_100,numerical_reasoning,medium,A mutual fund scheme with net assets of Rs500 crore needs to borrow for redempti,Rs100 crore (20% of Rs500 crore net assets); maximum duration of six months,"Maximum amount = 20% of 500 crore = 0.20 × 500 = Rs100 crore  
Maximum duration = 6 months  

Final Answer: Rs100 crore for a maximum duration of 6 months.",1
NUM_101,numerical_reasoning,easy,"Under the Seventh Schedule, what are the NAV-based caps for a scheme investing i",Overall cap: 10% of NAV; single-issuer cap: 5% of NAV,"i. Overall cap: 10% of NAV  
ii. Single-issuer cap: 5% of NAV",1
NUM_102,numerical_reasoning,easy,What maximum percentage of a mutual fund scheme's net assets may be invested in ,25 per cent of the net assets,25% of the net assets.,1
NUM_103,numerical_reasoning,medium,All schemes of a mutual fund together hold 9.5% of ABC Limited's paid-up capital,"No. The combined holding would reach 10.5%, exceeding the 10 per cent cap on ownership of any company's paid up capital carrying voting rights.","Current holding: 9.5%  
Maximum allowed: 10%  

9.5% + 1% = 10.5%  

Since 10.5% exceeds the 10% limit, they may not acquire a further 1%.  

Final answer: No, they may not acquire a further 1%.",0
NUM_104,numerical_reasoning,medium,"The total NAV of all schemes managed by an AMC is Rs2,000 crore. What is the max","Rs100 crore (5% of Rs2,000 crore)","5% of Rs2,000 crore = 0.05 × 2,000 = Rs100 crore.  
Maximum aggregate investment = Rs100 crore.",1
NUM_105,numerical_reasoning,medium,"A mutual fund scheme (non-index, non-ETF) has NAV of Rs800 crore. What is the ma",Rs80 crore (10% of Rs800 crore NAV),10% of 800 crore = 80 crore. Maximum investment is Rs80 crore.,1
NUM_106,numerical_reasoning,hard,What was the maximum initial issue expense ratio for a mutual fund scheme under ,Six per cent of funds raised; the clause was omitted w.e.f. 16-4-2008,"6% of the funds raised, omitted on 16-4-2008.",1
CON_050,contradiction_detection,hard,Do Passage A and Passage B impose the same percentage limit on transactions thro,No,"No. Passage A refers to daily gross business, while Passage B refers to the average over a three-month period.",1
CON_051,contradiction_detection,hard,Do Passage A and Passage B permit the same range of additional business activiti,No,"No. Passage A includes additional permitted activities such as portfolio management services, venture capital funds, and financial consultancy, which are not explicitly mentioned in Passage B.",1
CON_052,contradiction_detection,medium,Do Passage A and Passage B permit mutual fund schemes to hold any unlisted equit,No,"Yes. Passage A permits holding unlisted equity instruments up to 5% of NAV for open-ended schemes and 10% for close-ended schemes, while Passage B does not prohibit holding unlisted instruments if they are to be listed.",0
CON_053,contradiction_detection,hard,Do Passage A and Passage B impose the same restriction on investments in unrated,No,"No. Passage A restricts investments in unrated debt instruments, while Passage B prohibits investments in unlisted debt instruments except for specific cases like non-convertible debentures.",1
TMP_052,temporal_reasoning,hard,What was the original cap on initial issue expenses for a mutual fund scheme und,Six per cent of funds raised; omitted by the 2008 amendment w.e.f. 16-4-2008,"The original cap on initial issue expenses for a mutual fund scheme under the Seventh Schedule was 6% of the funds raised. This provision was omitted by the SEBI (Mutual Funds) (Amendment) Regulations, 2008, effective from 16-4-2008.",1
TMP_053,temporal_reasoning,medium,What fundamental change did the SEBI (Mutual Funds) Second Amendment Regulations,"Replaced the limited allowance for unlisted equity (5% for open-ended, 10% for close-ended) with a complete requirement that all equity investments be in listed or to-be-listed securities","The SEBI (Mutual Funds) (Second Amendment) Regulations, 2019 (effective from 23-09-2019), fundamentally changed the treatment of unlisted equity instruments by completely prohibiting investments in unlisted equity shares or equity-related instruments. It substituted the previous limits (5% for open-",1
TMP_054,temporal_reasoning,hard,"Under the original SEBI (Mutual Funds) Regulations, which regulation required mu",Regulation 47,"Regulation 47 of the original SEBI (Mutual Funds) Regulations required mutual funds to ensure that their asset management company computed valuations in accordance with the Eighth Schedule. This obligation was later moved to Regulation 25(19) by the SEBI (Mutual Funds) (Amendment) Regulations, 2023.",1
TMP_055,temporal_reasoning,medium,"Under the original SEBI (Mutual Funds) Regulations, 1996, were mutual fund schem","No. The original Regulation 45 absolutely prohibited the use of scheme funds in option trading, short selling, or carry forward transactions.","No, under the original SEBI (Mutual Funds) Regulations, 1996, mutual fund schemes were not permitted to use scheme funds in option trading, short selling, or carry forward transactions. This absolute prohibition was in place until it was substantially modified by the SEBI (Mutual Funds) (Second Amen",1
TMP_056,temporal_reasoning,hard,From what date were mutual funds with securities worth Rs.10 crore or more requi,"Transactions entered on or after January 15, 1998","Mutual funds with securities worth Rs. 10 crore or more were required to settle transactions only through dematerialised securities from January 15, 1998, as per instructions issued by the Board. This provision became effective on 12-1-1998.",1
REG_131,regulatory_interpretation,easy,"Under the SEBI (Investment Advisers) Regulations, 2013, can a person provide inv",No. Regulation 3(1) prohibits any person from acting as an investment adviser or holding itself out as an investment adviser unless it has obtained a certificate of registration from the Board (SEBI) under these regulations.,No.,1
REG_132,regulatory_interpretation,easy,Is an insurance broker who advises clients on insurance products required to reg,"No. Under Regulation 4(b), any insurance agent or insurance broker who offers investment advice solely in insurance products and is registered with the Insurance Regulatory and Development Authority (IRDAI) for such activity is exempt from the registration requirement under these regulations.",No.,1
REG_133,regulatory_interpretation,easy,Does a Chartered Accountant who incidentally provides investment advice to clien,"No. Under Regulation 4(f), any member of the Institute of Chartered Accountants of India (or other specified professional bodies such as ICSI, ICMAI, or the Actuarial Society of India) who provides investment advice to clients incidental to their professional service is exempt from registration as an investment adviser.",No.,1
REG_134,regulatory_interpretation,medium,A person based in India provides investment advice exclusively to foreign client,"A person providing investment advice exclusively to clients based outside India is exempt from registration under Regulation 4(i). However, if any of the overseas clients are Non-Resident Indians (NRIs) or Persons of Indian Origin (PIOs), the exemption does not apply to advice given to those persons — they fall within the purview of these regulations, meaning the adviser must be registered with SEBI to advise NRIs/PIOs.","Yes, a person based in India providing investment advice exclusively to foreign clients needs to register as an investment adviser under SEBI IA Regulations, 2013 if they are providing advice to Non-Resident Indians (NRIs) or Persons of Indian Origin (PIOs), as they fall within the purview of these ",1
