id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
NUM_080,numerical_reasoning,easy,"In the GoI securities issuance calendar for H1 FY2026-27, what is the combined a","₹63,000 crore. Calculation: ₹29,000 (Week 1) + ₹34,000 (Week 2) = ₹63,000 crore.","Combined amount = ₹29,000 crore + ₹34,000 crore = ₹63,000 crore",0,moonshotai/kimi-k2-instruct
NUM_081,numerical_reasoning,easy,"In auction week 4 (April 20-24, 2026) of the GoI issuance calendar, what is the ","₹10,000 crore. Calculation: ₹5,000 crore (30-year regular) + ₹5,000 crore (30-year SGrB) = ₹10,000 crore.","₹5,000 crore + ₹5,000 crore = ₹10,000 crore",1,moonshotai/kimi-k2-instruct
NUM_082,numerical_reasoning,easy,"As on March 13, 2026, what was India's total foreign exchange reserve in US doll","Total reserves: US$ 709,759 million. Weekly variation: a decrease of US$ 7,052 million.","US$ 709,759 million; it fell US$ 7,052 million during the week.",1,moonshotai/kimi-k2-instruct
NUM_083,numerical_reasoning,easy,What was the year-on-year growth rate of aggregate deposits of Scheduled Commerc,11.9%,11.9%,1,moonshotai/kimi-k2-instruct
NUM_084,numerical_reasoning,medium,"As of February 28, 2026, what was the year-on-year growth rate of M3 (broad mone",11.5%,"Calculation:
Year-on-year growth rate is given as 11.5 %.

Final answer: 11.5 %",1,moonshotai/kimi-k2-instruct
NUM_085,numerical_reasoning,medium,"What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year: US$ 56,289 million.","Value as on Mar 13 2026: US$130,681 million  
Increase over the year: US$56,289 million",1,moonshotai/kimi-k2-instruct
NUM_086,numerical_reasoning,hard,A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-back: ₹750 crore assuming free reserves after buyback are ₹375 crore (2,"Maximum buy-back: 25% of ₹500 crore = ₹125 crore  
Maximum total debt after buy-back: 2 × (₹500 crore – ₹125 crore) = 2 × ₹375 crore = ₹750 crore",1,moonshotai/kimi-k2-instruct
CON_028,contradiction_detection,easy,Do the two press releases state the same aggregate amount for the State Governme,No,"No.
The first release quotes ₹55,688 crore and the second ₹57,408 crore, so the amounts differ.",1,moonshotai/kimi-k2-instruct
CON_029,contradiction_detection,easy,Do Bucket B1 and Bucket B10 permit the same dividend payout as a percentage of A,No,"No
B1 allows 0% of adjusted PAT as dividend while B10 allows 100%.",1,moonshotai/kimi-k2-instruct
CON_030,contradiction_detection,easy,Do Section A and Section B of the RBI Master Direction on Unique Identifiers in ,No,"No  
Section A comes into force immediately, while Section B takes effect only on January 01, 2027.",1,moonshotai/kimi-k2-instruct
CON_031,contradiction_detection,medium,Do the two passages prescribe the same maximum limit for all buy-back transactio,No,"No.
Passage A gives a 25 % cap for any buy-back, while Passage B imposes a lower 15 % limit for open-market buy-backs through 31 March 2023.",1,moonshotai/kimi-k2-instruct
CON_032,contradiction_detection,medium,Are the two passages contradictory regarding RBI's authority over Small Finance ,No,"No  
Passage A applies when no non-compliance exists, while Passage B explicitly applies when non-compliance is found, so together they regulate different situations without contradicting.",1,moonshotai/kimi-k2-instruct
CON_033,contradiction_detection,medium,Do both passages describe intermediaries who hold permanent certificates under S,No,"No; Passage B expressly refers to a certificate that is valid for a specified period, which is contrary to the permanent certificate discussed in Passage A.",1,moonshotai/kimi-k2-instruct
CON_034,contradiction_detection,medium,"Does the GoI dated securities auction announced on March 28, 2026 use a uniform ",No,"No. Passage A states the auction uses the multiple price method, meaning successful bidders pay their actual bid prices rather than a single uniform cut-off price.",1,moonshotai/kimi-k2-instruct
CON_035,contradiction_detection,easy,Do both passages state the same percentage of the notified amount reserved for n,Yes,Yes. Both passages specify that 5% of the notified amount is reserved for non-competitive bidding.,1,moonshotai/kimi-k2-instruct
CON_036,contradiction_detection,medium,Do both passages identify different categories of profits ineligible for dividen,Yes,Yes; Passage A bars generic exceptional/extra-ordinary income while Passage B specifically bars unrealised Level 3 valuation gains.,1,moonshotai/kimi-k2-instruct
CON_037,contradiction_detection,medium,Do the two passages together suggest that a company can use buy-back as a mechan,No,"No  
Passage B explicitly prohibits buy-backs done with the intent to delist, so buy-back cannot be used as a mechanism for delisting.",1,moonshotai/kimi-k2-instruct
CON_038,contradiction_detection,medium,Does the repeal of the 2025 SFB Dividend Directions mean that all actions previo,No,"No
Any action taken under the repealed 2025 Directions continues to be governed by those provisions.",1,moonshotai/kimi-k2-instruct
CON_039,contradiction_detection,medium,Do the original and revised press releases state the same borrowing amount for U,No,"No
The original release lists ₹1,280 crore for 18-year securities while the revised release lists ₹1,500 crore.",1,moonshotai/kimi-k2-instruct
CON_040,contradiction_detection,hard,Does Passage B create an exception to the general rule in Passage A that every e,Yes,Yes. Passage B allows non-resident non-legal entities to transact using their parent/management company’s LEI instead of obtaining their own.,1,moonshotai/kimi-k2-instruct
CON_041,contradiction_detection,hard,Do Chapters V and VI of the SEBI (Intermediaries) Regulations 2008 come into for,No,"No.  
Passage A states Chapters V and VI take effect on the publication date, while Passage B specifies other intermediary provisions take effect on assorted dates notified later.",1,moonshotai/kimi-k2-instruct
CON_042,contradiction_detection,easy,"Under the RBI SFB Dividend Directions 2026, do Bucket B2 and Bucket B3 allow the",No,No. Bucket B2 allows 20% while Bucket B3 allows 30% of adjusted PAT.,1,moonshotai/kimi-k2-instruct
CON_043,contradiction_detection,easy,Do the definitions of 'independent research analyst' and 'part-time research ana,No,"No
Independent analysts only conduct research; part-time analysts also run another business or hold employment.",1,moonshotai/kimi-k2-instruct
CON_044,contradiction_detection,medium,Do auction weeks 2 and 6 of the GoI issuance calendar for H1 FY2026-27 have the ,Yes,"Yes; both weeks offer a single 10-year security for the identical ₹34,000 crore amount.",1,moonshotai/kimi-k2-instruct
CON_045,contradiction_detection,hard,Do the two passages together indicate that open-market buy-back through stock ex,No,"No  
Passage A explicitly bars open-market stock-exchange buy-backs from 1 April 2025, so they will no longer be permitted.",1,moonshotai/kimi-k2-instruct
TMP_028,temporal_reasoning,easy,Which was implemented first under the RBI Master Direction on Unique Identifiers,"The LEI framework (Section A) was implemented first, coming into force with immediate effect from March 27, 2026. The UTI framework (Section B) comes ",LEI framework.,0,moonshotai/kimi-k2-instruct
TMP_029,temporal_reasoning,medium,Among the five circulars superseded by the RBI Master Direction on Unique Identi,"CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026, which is the most recent of the five superseded circulars.","CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026",1,moonshotai/kimi-k2-instruct
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.","From June 1, 2017 to March 27, 2026 is 8 years, 9 months, 26 days.",1,moonshotai/kimi-k2-instruct
TMP_031,temporal_reasoning,medium,Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohibition from April 1, 2025.","- Till 31 Mar 2023: buy-back capped at 15% of paid-up capital + free reserves  
- Till 31 Mar 2024: ceiling drops to 10%  
- Till 31 Mar 2025: ceiling falls to 5%  
- From 1 Apr 2025: open-market buy-backs through stock exchanges prohibited",0,moonshotai/kimi-k2-instruct
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect d,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions come into effect only from FY 2026-27 (i.e., from",The 2025 Directions were in effect during FY 2025-26.,1,moonshotai/kimi-k2-instruct
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, bids submitted), April 06 (settlement, payment by ","March 28, 2026 – GoI announcement  
March 30 – April 2, 2026 – When-issued trading window  
April 2, 2026 – auction date  
April 6, 2026 – settlement date",1,moonshotai/kimi-k2-instruct
TMP_034,temporal_reasoning,easy,For the State Government securities auction covered in this revised press releas,"March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → March 25, 2026 (payment by successful bidders).","Revised press release issued: March 21, 2026 (Friday) → Auction on E-Kuber: March 24, 2026 (Tuesday) → Settlement/payment: March 25, 2026 (Wednesday).",1,moonshotai/kimi-k2-instruct
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanen","Two years plus up to six months extension, for a maximum of two and a half years from the commencement of these regulations.",2.5 years from the commencement of the regulations in relation to such intermediary.,0,moonshotai/kimi-k2-instruct
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.",30 November 2014,1,moonshotai/kimi-k2-instruct
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auc","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 crore allocated for the 30-year SGrB.","Week 4 (April 20-24, 2026); ₹5,000 crore.",1,moonshotai/kimi-k2-instruct
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effe","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March 10, 2026 for the 2026 Directions.","The 2025 Directions (repealed circular dated November 28, 2025) were issued before the 2026 Directions were issued on March 10, 2026.",1,moonshotai/kimi-k2-instruct
TMP_039,temporal_reasoning,hard,"A counterparty entered into an OTC derivative transaction on December 15, 2026. ","No. The UTI requirements (Section B) come into effect from January 01, 2027, and apply only to transactions entered into on or after that date. A tran","No. The transaction of December 15, 2026, predates January 1, 2027, so UTI reporting under Section B of the RBI Master Direction does not apply to it.",0,moonshotai/kimi-k2-instruct
TMP_040,temporal_reasoning,hard,An intermediary's time-limited certificate expires in 18 months from the commenc,"The intermediary must apply at least three months before the earlier of: (a) expiry of the certificate (15 months from commencement), or (b) three mon",At least three months prior to the expiry of the 18-month period.,1,moonshotai/kimi-k2-instruct
TMP_041,temporal_reasoning,medium,For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sa,"Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.",Listed 14 May 2014; removed by 27 Feb 2026 → 11 years 9 months 13 days.,0,moonshotai/kimi-k2-instruct
TMP_042,temporal_reasoning,easy,"Under the RBI GoI issuance calendar for H1 FY2026-27, if the third Monday of a m",On the fourth Monday of that month.,On the fourth Monday of that month.,1,moonshotai/kimi-k2-instruct
TMP_043,temporal_reasoning,easy,"Under the RBI Master Direction on UTI 2026, if a market participant cannot obtai",Within five Mumbai business days from the date of the transaction.,Within five Mumbai business days from the transaction date.,1,moonshotai/kimi-k2-instruct
TMP_044,temporal_reasoning,medium,"A company completed its buy-back (i.e., made the final payment to shareholders) ","June 15, 2026 — one year from the expiry date (June 15, 2025) of the buyback period of the preceding offer.",15 June 2026 (one year after the date of completion of the preceding buy-back).,1,moonshotai/kimi-k2-instruct
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 crore) is the total permitted across the full financia","The Maximum Eligible Dividend constraint applies cumulatively across both payments; the final dividend must be no more than ₹1,125 crore minus the ₹500 crore interim dividend already paid.",1,moonshotai/kimi-k2-instruct
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maxi",Fifteen months,Fifteen months,1,moonshotai/kimi-k2-instruct
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a co",On a quarterly basis,Quarterly,1,moonshotai/kimi-k2-instruct
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate ",Within thirty days,Thirty days,1,moonshotai/kimi-k2-instruct
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT ",Not less than fifty one per cent of the equity share capital or interest,Not less than 51% of the equity share capital or interest.,1,moonshotai/kimi-k2-instruct
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must ",Not less than ninety per cent,Not less than ninety per cent,1,moonshotai/kimi-k2-instruct
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net wo","More than five hundred crore rupees, as per the latest audited financial statements",More than five hundred crore rupees,1,moonshotai/kimi-k2-instruct
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permis","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower",₹50 lakh,1,moonshotai/kimi-k2-instruct
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a","A practising chartered accountant or valuer, as applicable",A practising chartered accountant or valuer,1,moonshotai/kimi-k2-instruct
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wi",Twenty one days,21 days,1,moonshotai/kimi-k2-instruct
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",Fifteen days,15 days,1,moonshotai/kimi-k2-instruct
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wh",Not more than four,Four,1,moonshotai/kimi-k2-instruct
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",The preceding three hundred and sixty five days,365 days,0,moonshotai/kimi-k2-instruct
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of",The ninetieth day,90th day,0,moonshotai/kimi-k2-instruct
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rule applies whichever is lower)","2% of ₹10 crore = ₹20 lakh  
Lower of ₹20 lakh and ₹50 lakh  

₹20 lakh",0,moonshotai/kimi-k2-instruct
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are counted, which is within the two hundred person l","Calculation:  
200 (limit) – 170 (non-QIB investors) = 30  
45 QIBs are excluded from the count.  

Final answer:  
No, the offer does not exceed the 200-person limit.",0,moonshotai/kimi-k2-instruct
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"21 days after 5 May 2025 = 26 May 2025  

Earliest date roll-over can take effect: 26 May 2025",0,moonshotai/kimi-k2-instruct
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of fou",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees falls below this threshold,"Required net worth: ₹500 crore  
Actual net worth: ₹499 crore (=< ₹500 crore)  

No",0,moonshotai/kimi-k2-instruct
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per cent is below this threshold,"Calculation:  
70% direct ownership < 75% required threshold  

Final answer:  
No",0,moonshotai/kimi-k2-instruct
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth ei","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the ten per cent threshold; the disqualification criteri","Calculation:  
Transaction with InvIT = 8 lakh ₹  
Gross turnover of consulting firm = 90 lakh ₹  
Proportion = (8 / 90) × 100 ≈ 8.89%  

Since 8.89% < 10%, the disqualification threshold is not breached.  

Final answer: Partner would not be disqualified for FY2026.",0,moonshotai/kimi-k2-instruct
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant applic","By 24 April (thirty days from 25 March, the date all required information was furnished, being the later of the two trigger dates)","1 March + 30 days → 31 March  
25 March (last information) + 30 days → 24 April  

The later of the two is 24 April.  
SEBI must dispose of the application by 24 April.",0,moonshotai/kimi-k2-instruct
NUM_040,numerical_reasoning,easy,Under the original SEBI (Issue and Listing of Debt Securities by Municipalities),By 1 April 2018 (three months from the closure of the issue on 1 January 2018),"The trust deed had to be executed within three months of the closure of the issue.

Issue closed on: 1 January 2018  
Add three months → 1 April 2018

Latest date of execution: 1 April 2018",1,moonshotai/kimi-k2-instruct
REG_095,regulatory_interpretation,easy,What is the minimum percentage of an AMC's net worth that a sponsor must contrib,At least 40 per cent,40%,1,moonshotai/kimi-k2-instruct
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate ",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,The majority of the trustees or seventy-five per cent of the unitholders of the scheme.,1,moonshotai/kimi-k2-instruct
REG_097,regulatory_interpretation,easy,What minimum proportion of the board of directors of an AMC must comprise direct,At least fifty per cent,At least fifty per cent.,1,moonshotai/kimi-k2-instruct
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairm",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of the asset management company cannot be a trustee of any mutual fund.,1,moonshotai/kimi-k2-instruct
REG_099,regulatory_interpretation,easy,What is the minimum proportion of independent persons required among the trustee,Two-thirds,Two-thirds,1,moonshotai/kimi-k2-instruct
REG_100,regulatory_interpretation,medium,What three personal qualifications must every trustee of a mutual fund possess o,"Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and not have been convicted of any economic offence or ","- Person of ability, integrity and standing  
- Not found guilty of moral turpitude  
- Not convicted of any economic offence or violation of securities laws",1,moonshotai/kimi-k2-instruct
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employee","No. No asset management company and no director (including independent director), officer or employee of an asset management company shall be eligible","No, they are not eligible.",0,moonshotai/kimi-k2-instruct
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maxi",Before the 15th April each year; the Board may allow payment up to two months from commencement of the financial year,Before 15th April; SEBI may grant a grace period up to two months after the start of the financial year.,1,moonshotai/kimi-k2-instruct
REG_103,regulatory_interpretation,easy,What requirement applies to the Chairperson of a trustee company appointed as tr,The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson must be an independent director.,1,moonshotai/kimi-k2-instruct
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassocia,The board of directors shall have at least two third independent directors,The board of directors of the asset management company must have at least two-thirds independent directors.,1,moonshotai/kimi-k2-instruct
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who exec","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such an instrument","Under the Indian Registration Act, 1908, executed by the sponsor in favour of the trustees named in the instrument.",1,moonshotai/kimi-k2-instruct
REG_106,regulatory_interpretation,easy,What proportion of unitholders of a scheme may requisition the trustees to obtai,Three-fourths of the unitholders of any scheme,Three-fourths of the unitholders of the scheme.,1,moonshotai/kimi-k2-instruct
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the pr,The bank must be in compliance with the applicable regulatory capital requirement as at the end of the previous financial year and shall continue to b,The SFB must have been and continue to be in compliance with the applicable regulatory capital requirement at the end of the previous and the current financial year.,1,moonshotai/kimi-k2-instruct
REG_108,regulatory_interpretation,easy,What profitability condition must an SFB satisfy to be eligible to declare divid,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed,It must have positive adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed.,1,moonshotai/kimi-k2-instruct
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a pr,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report including modified opinion or Emphasis of Matter; Curren,"1. Divergence in asset classification and provisioning for NPAs
2. Auditors' Report to the financial statements
3. Current and projected capital position
4. Long term growth plans",1,moonshotai/kimi-k2-instruct
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI,Within a fortnight of declaration of dividend,Within a fortnight of declaration of dividend.,1,moonshotai/kimi-k2-instruct
REG_111,regulatory_interpretation,easy,What is the consequence for an SFB that fails to meet the dividend eligibility c,No special dispensation will be given for declaration of dividend for that period,The SFB will not be granted any special dispensation to declare a dividend for that period.,1,moonshotai/kimi-k2-instruct
REG_112,regulatory_interpretation,medium,What categories of profit are excluded from dividend payment eligibility under t,"Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a modified audit opinion, to the extent included in P","Exceptional and/or extraordinary profits/income, and any part of PAT that is overstated according to a modified statutory auditor opinion.",1,moonshotai/kimi-k2-instruct
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and ",At least rupees ten crore,"As per the context passage, the sponsor must have an average net annual profit (after depreciation, interest and tax) of ₹10 crore over the immediately preceding five years to satisfy the sound track record requirement under the SEBI (Mutual Funds) Regulations, 1996.",0,moonshotai/kimi-k2-instruct
NUM_088,numerical_reasoning,easy,What is the standard minimum networth requirement for an AMC under SEBI (Mutual ,Not less than rupees fifty crore,"Standard minimum networth = ₹50 crore  
Units: ₹50 crore",0,moonshotai/kimi-k2-instruct
NUM_089,numerical_reasoning,medium,If a sponsor fails to fulfil all eligibility criteria at the time of application,"Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive years","Enhanced networth required: ₹100 crore  
Duration: Until the AMC records profits for five consecutive years.",1,moonshotai/kimi-k2-instruct
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch,Not less than rupees ten crore,"Not applicable – the Rules already state the minimum absolute amount.  
Minimum net-worth = ₹ 10 crore.",0,moonshotai/kimi-k2-instruct
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility req","AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined experience of CEO, COO, CRO, CCO and CIO of at le","• AMC capitalization threshold: rupees one hundred fifty crore  
• Lock-in period: five years  
• Minimum combined experience of the five senior officers: thirty years",1,moonshotai/kimi-k2-instruct
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of t","5 per cent of aggregate purchases and sales, measured for a block of any three months","Maximum: 5 % of aggregate securities purchases + sales (excluding unit distribution).

Measured over: any consecutive 3-month block.",0,moonshotai/kimi-k2-instruct
NUM_093,numerical_reasoning,easy,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for which the dividend is to be paid,"Calculation:  
Adjusted PAT = PAT for the financial year – (0.5 × Net NPA as on 31 March of that year)

Final answer:  
Adjusted PAT is stated in rupees.",0,moonshotai/kimi-k2-instruct
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may",40 per cent of Adjusted PAT,40% of Adjusted PAT,1,moonshotai/kimi-k2-instruct
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 crore)","Adjusted PAT = 17,000 – 0.5×6,500 = 13,750 crore  
75 % of PAT = 0.75×17,000 = 12,750 crore  
Table 1 cap (40 % of 13,750) = 5,500 crore  

Lower of 12,750 crore or 5,500 crore = Rs 5,500 crore",0,moonshotai/kimi-k2-instruct
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500 crore)","Adjusted PAT = 1,500 – 0.5×300 = Rs1,350 crore  
Eligible dividend = min(75 % × 1,500; 100 % × 1,350) = Rs1,125 crore  
Maximum final dividend = 1,125 – 500 = Rs625 crore",0,moonshotai/kimi-k2-instruct
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 crore)","Step 1: Adjusted PAT = PAT – 50 % of Net NPA  
= Rs 40,500 cr – 0.5 × Rs 5,000 cr  
= Rs 40,500 cr – Rs 2,500 cr  
= Rs 38,000 cr  

Step 2: 75 % of PAT = 0.75 × Rs 40,500 cr = Rs 30,375 cr  

Step 3: Table-1 cap for Tier 1 ratio 15 % (Bucket B5) = 50 % of Adjusted PAT  
= 0.5 × Rs 38,000 cr = Rs 19",0,moonshotai/kimi-k2-instruct
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend per",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"Bucket B1: 0% of Adjusted PAT  
Bucket B10: 100% of Adjusted PAT",1,moonshotai/kimi-k2-instruct
CON_046,contradiction_detection,medium,Do Passage A and Passage B specify the same minimum proportion of independent tr,No,"No  
Passage A requires at least 50% while Passage B requires two-thirds, so the minimum proportions differ.",1,moonshotai/kimi-k2-instruct
CON_047,contradiction_detection,easy,Do Passage A and Passage B set the same minimum networth requirement for an asse,No,"No  
Passage A specifies ₹10 crore while Passage B requires ₹50 crore in Board-specified assets.",1,moonshotai/kimi-k2-instruct
CON_048,contradiction_detection,medium,Do Passage A and Passage B define the term 'advertisement' in the same way?,No,"No  
Passage A lists specific media and formats, whereas Passage B covers any communication influencing investment decisions.",1,moonshotai/kimi-k2-instruct
CON_049,contradiction_detection,hard,Do Passage A and Passage B apply the same shareholding threshold for cross-owner,Yes,Yes. Both passages set an identical 10% threshold for the shareholding or voting rights that triggers the cross-ownership restriction.,1,moonshotai/kimi-k2-instruct
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulati,At least 50 per cent,At least 50% of the trustees had to be independent before the 12-1-1998 amendment.,0,moonshotai/kimi-k2-instruct
TMP_047,temporal_reasoning,medium,What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Re,Rupees fifty crore (replacing the original requirement of rupees ten crore),"Rupees fifty crore, effective 06-05-2014",0,moonshotai/kimi-k2-instruct
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 199",27-9-2002,27-9-2002,1,moonshotai/kimi-k2-instruct
TMP_049,temporal_reasoning,medium,From which financial year do the RBI (Small Finance Banks - Prudential Norms on ,"From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)",The Directions take effect from FY 2026-27 and repeal DO R.ACC.REC.118/21-02-067/2025-26 dated 28 Nov 2025.,1,moonshotai/kimi-k2-instruct
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to ",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment dec,"Substituted the 1996 media-specific list with an all-encompassing definition: any form of communication issued by (or on behalf of) the AMC/mutual fund that could influence an investor’s investment decision, effective 21-2-2012.",0,moonshotai/kimi-k2-instruct
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mu,Silver or silver related instruments,Silver or silver-related instruments,1,moonshotai/kimi-k2-instruct
