id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
CON_037,contradiction_detection,medium,Do the two passages together suggest that a company can use buy-back as a mechan,No,"No, the passages together suggest that a company cannot use buy-back as a mechanism to achieve delisting of its shares.",1,
CON_038,contradiction_detection,medium,Does the repeal of the 2025 SFB Dividend Directions mean that all actions previo,No,"No. Actions taken under the repealed 2025 SFB Dividend Directions will continue to be governed by their provisions, not becoming immediately invalid upon the issuance of the 2026 Directions.",1,
CON_039,contradiction_detection,medium,Do the original and revised press releases state the same borrowing amount for U,No,"No, the original and revised press releases state different borrowing amounts for Uttarakhand's 18-year tenor securities in the March 24, 2026 auction. The revised amount is 1500 crore, while the orig",1,
CON_040,contradiction_detection,hard,Does Passage B create an exception to the general rule in Passage A that every e,Yes,"Yes, Passage B creates an exception for non-residents that are not legal entities in their country of incorporation. They may use the LEI code of the parent/management company to transact in RBI-regul",1,
CON_041,contradiction_detection,hard,Do Chapters V and VI of the SEBI (Intermediaries) Regulations 2008 come into for,No,"No, according to Passage A, Chapters V and VI come into force on the date of publication of these regulations in the Official Gazette. However, according to Passage B, other chapters may come into for",1,
CON_042,contradiction_detection,easy,"Under the RBI SFB Dividend Directions 2026, do Bucket B2 and Bucket B3 allow the",No,"No, the maximum dividend allowed as a percentage of Adjusted PAT differs between Bucket B2 and Bucket B3. In Bucket B2, it is 20%, while in Bucket B3, it is 30%.",1,
CON_043,contradiction_detection,easy,Do the definitions of 'independent research analyst' and 'part-time research ana,No,"No, the definitions of 'independent research analyst' and 'part-time research analyst' under SEBI (Research Analysts) Regulations 2014 do not describe the same type of professional. While an independe",1,
CON_044,contradiction_detection,medium,Do auction weeks 2 and 6 of the GoI issuance calendar for H1 FY2026-27 have the ,Yes,"Yes, both Auction Weeks 2 and 6 have the same structure in terms of total amount (₹34,000 crore) and securities offered (10 Year).",1,
CON_045,contradiction_detection,hard,Do the two passages together indicate that open-market buy-back through stock ex,No,"No, as per Passage A, open-market buy-back through the stock exchange shall not be allowed with effect from April 1, 2025.",1,
TMP_028,temporal_reasoning,easy,Which was implemented first under the RBI Master Direction on Unique Identifiers,"The LEI framework (Section A) was implemented first, coming into force with immediate effect from Ma",The LEI framework was implemented first under the RBI Master Direction on Unique Identifiers in Financial Markets 2026.,0,
TMP_029,temporal_reasoning,medium,Among the five circulars superseded by the RBI Master Direction on Unique Identi,"CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026, which is the most recent of the five su","The most recently issued circular before the Master Direction was CO.FMRD.MIOD.No.8/11.01.057/2025-26 dated February 18, 2026.",1,
TMP_030,temporal_reasoning,medium,"How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2026.","The elapsed years between the issuance of the first LEI circular (June 01, 2017) and its supersession by the Master Direction on Unique Identifiers (March 27, 2026) is 9 years.",1,
TMP_031,temporal_reasoning,medium,Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 2025) → Complete prohi","The maximum open-market buy-back limit through stock exchanges under SEBI Regulations reduces step-by-step as follows:
1. From April 1, 2023 to March 31, 2024: Less than 15% of the paid up capital and",0,
TMP_032,temporal_reasoning,medium,Which set of RBI directions on Small Finance Bank dividend norms was in effect d,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26. The 2026 Directions",The 2025 Directions were in effect during FY 2025-26.,1,
TMP_033,temporal_reasoning,medium,"In chronological order, what are the key dates in the lifecycle of the GoI dated","March 28 (announcement), March 30 – April 02 ('When Issued' trading period), April 02 (auction day, ","When Issued trading period: March 30, 2026 - April 02, 2026
Auction Date: April 02, 2026 (Thursday)
Settlement Date: April 06, 2026 (Monday)",1,
TMP_034,temporal_reasoning,easy,For the State Government securities auction covered in this revised press releas,"March 21, 2026 (revised press release issued) → March 24, 2026 (auction conducted on E-Kuber) → Marc","Announcement -> Auction (March 24, 2026) -> Payment by successful bidders (March 25, 2026)",1,
TMP_035,temporal_reasoning,medium,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanen","Two years plus up to six months extension, for a maximum of two and a half years from the commenceme",The maximum total time available for an intermediary to furnish Form A information is 2 years and 6 months from the commencement of SEBI (Intermediaries) Regulations 2008.,0,
TMP_036,temporal_reasoning,medium,"The SEBI (Research Analysts) Regulations 2014 were published on September 1, 201","On the ninetieth day from September 1, 2014, which is approximately November 30, 2014.","September 9, 2014 (90 days from the publication date)",0,
TMP_037,temporal_reasoning,medium,"In the GoI securities issuance calendar for H1 FY2026-27, which is the first auc","Auction Week 4 (April 20-24, 2026) is the first week to include Sovereign Green Bonds, with ₹5,000 c","Auction Week 4 (April 20-24, 2026. Allocated amount: ₹5,000 crore.",1,
TMP_038,temporal_reasoning,easy,"The RBI SFB Dividend Directions 2026 were issued on March 10, 2026 but take effe","The 2025 Directions were issued before the 2026 Directions — on November 28, 2025, compared to March",The 2025 Directions were issued before the 2026 Directions.,1,
TMP_039,temporal_reasoning,hard,"A counterparty entered into an OTC derivative transaction on December 15, 2026. ","No. The UTI requirements (Section B) come into effect from January 01, 2027, and apply only to trans","No, the transaction is not subject to UTI reporting requirements as it was entered into before the directions came into effect (on December 15, 2026, versus January 01, 2027).",1,
TMP_040,temporal_reasoning,hard,An intermediary's time-limited certificate expires in 18 months from the commenc,The intermediary must apply at least three months before the earlier of: (a) expiry of the certifica,"The intermediary must apply for renewal at least three months prior to the expiry of 18 months from the commencement of SEBI (Intermediaries) Regulations 2008. So, the earliest date for application wo",0,
TMP_041,temporal_reasoning,medium,For how long was the Al-Nusrah Front listed on the ISIL (Da'esh) and Al-Qaida Sa,"Approximately 11 years and 9 months — from May 14, 2014 to February 27, 2026.","The Al-Nusrah Front was listed on the ISIL (Da'esh) and Al-Qaida Sanctions List for approximately 11 years, 8 months, and 13 days before it was removed as per the UNSC press release of February 27, 20",1,
TMP_042,temporal_reasoning,easy,"Under the RBI GoI issuance calendar for H1 FY2026-27, if the third Monday of a m",On the fourth Monday of that month.,Fourth Monday of the month.,1,
TMP_043,temporal_reasoning,easy,"Under the RBI Master Direction on UTI 2026, if a market participant cannot obtai",Within five Mumbai business days from the date of the transaction.,The maximum additional time allowed to submit the UTI to CCIL-TR is within 5 Mumbai business days from the date of the transaction.,1,
TMP_044,temporal_reasoning,medium,"A company completed its buy-back (i.e., made the final payment to shareholders) ","June 15, 2026 — one year from the expiry date (June 15, 2025) of the buyback period of the preceding","The earliest date for a company's next buy-back offer would be June 16, 2026.",0,
TMP_045,temporal_reasoning,hard,"In Illustration 3 of the RBI SFB Dividend Directions 2026, the bank paid interim","The constraint applies cumulatively across both payments. The Maximum Eligible Dividend (₹1,125 cror",The Maximum Eligible Dividend constraint applies cumulatively across both interim and final dividend payments.,1,
REG_054,regulatory_interpretation,easy,"Under SEBI (Infrastructure Investment Trusts) Regulations 2014, what is the maxi",Fifteen months,15 months,1,mistralai/Mistral-7B-Instruct-v0.3
REG_055,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a co",On a quarterly basis,Quarterly,1,mistralai/Mistral-7B-Instruct-v0.3
REG_056,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, within how many days must SEBI communicate ",Within thirty days,Thirty days,1,mistralai/Mistral-7B-Instruct-v0.3
REG_057,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT ",Not less than fifty one per cent of the equity share capital or interest,Not less than 51%,1,mistralai/Mistral-7B-Instruct-v0.3
REG_058,regulatory_interpretation,easy,"Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must ",Not less than ninety per cent,90%,0,mistralai/Mistral-7B-Instruct-v0.3
REG_059,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014 (as currently in force), what minimum net wo","More than five hundred crore rupees, as per the latest audited financial statements",More than five hundred crore rupees.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_060,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permis","Two per cent of its gross turnover or total income, or fifty lakh rupees, whichever is lower","The combined monetary cap on permissible pecuniary relationships with the InvIT for a person to qualify as an independent director is either two percent of its gross turnover or total income, fifty la",1,mistralai/Mistral-7B-Instruct-v0.3
REG_061,regulatory_interpretation,medium,"Under SEBI (InvIT) Regulations 2014, when a conflict of interest is flagged in a","A practising chartered accountant or valuer, as applicable",A practising chartered accountant or valuer.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_062,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wi",Twenty one days,Within 21 days from the relevant trigger date.,0,mistralai/Mistral-7B-Instruct-v0.3
REG_063,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",Fifteen days,15 days,1,mistralai/Mistral-7B-Instruct-v0.3
REG_064,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wh",Not more than four,4,0,mistralai/Mistral-7B-Instruct-v0.3
REG_065,regulatory_interpretation,easy,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, fo",The preceding three hundred and sixty five days,365 days,0,mistralai/Mistral-7B-Instruct-v0.3
REG_066,regulatory_interpretation,easy,"Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of",The ninetieth day,90th day after the date of publication in the Official Gazette.,0,mistralai/Mistral-7B-Instruct-v0.3
NUM_033,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lakh rupees â€” the rul","The maximum permissible pecuniary relationship for an independent director candidate, given a gross turnover of ten crore rupees (100 million), is 50 lakh rupees (5 million). This is calculated by app",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_034,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if","No. The 45 qualified institutional buyers are excluded from the calculation, so only 170 persons are","Yes, it exceeds the private placement limit. The limit is 200 persons (200 identified persons - 45 QIBs = 155). Offering to 170 non-QIB investors and 45 QIBs totals 215, which is more than the limit o",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_035,numerical_reasoning,medium,"Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, if",26 May 2025 (after expiry of the twenty one days notice period from 5 May),"The roll-over can take effect 21 days after the notice period, which started on 5th May 2025. So, the earliest date would be 26th May 2025.",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_036,numerical_reasoning,easy,"Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of fou",No. The threshold is more than five hundred crore rupees; four hundred and ninety nine crore rupees ,"No, a family trust with a net worth of 499 crore rupees does not qualify as an institutional investor under SEBI (InvIT) Regulations 2014. The minimum net worth required is 500 crore rupees.",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_037,numerical_reasoning,easy,"Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly",No. The minimum threshold for government ownership is at least seventy-five per cent; seventy per ce,"Yes, the given context states that entities controlled or at least 75% directly or indirectly owned by such Government and Government related investor(s) qualify. Since the entity is 70% directly owne",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_038,numerical_reasoning,medium,"Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth ei","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, which is below the te","Yes, the partner would be disqualified due to transactions amounting to more than 10% (8 lakh rupees out of 90 lakh rupees) of the gross turnover of the consulting firm in FY2023.",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_039,numerical_reasoning,medium,"Under SEBI (FPI) Regulations 2019, if a designated depository participant applic","By 24 April (thirty days from 25 March, the date all required information was furnished, being the l",The application must be disposed of by 30 April (30 days after 25 March).,0,mistralai/Mistral-7B-Instruct-v0.3
NUM_040,numerical_reasoning,easy,Under the original SEBI (Issue and Listing of Debt Securities by Municipalities),By 1 April 2018 (three months from the closure of the issue on 1 January 2018),The trust deed had to be executed by 1 April 2018. (Three months after 1 January 2018),1,mistralai/Mistral-7B-Instruct-v0.3
REG_095,regulatory_interpretation,easy,What is the minimum percentage of an AMC's net worth that a sponsor must contrib,At least 40 per cent,40%,1,mistralai/Mistral-7B-Instruct-v0.3
REG_096,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, who has the authority to terminate ",Majority of the trustees or by seventy-five per cent of the unitholders of the scheme,The appointment of an asset management company can be terminated by majority of the trustees or by seventy-five per cent of the unitholders.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_097,regulatory_interpretation,easy,What minimum proportion of the board of directors of an AMC must comprise direct,At least fifty per cent,50%,0,mistralai/Mistral-7B-Instruct-v0.3
REG_098,regulatory_interpretation,easy,"What restriction does SEBI (Mutual Funds) Regulations, 1996 impose on the Chairm",The Chairman of the asset management company is not a trustee of any mutual fund,The Chairman of an asset management company cannot be a trustee of any mutual fund.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_099,regulatory_interpretation,easy,What is the minimum proportion of independent persons required among the trustee,Two-thirds,Two-thirds,1,mistralai/Mistral-7B-Instruct-v0.3
REG_100,regulatory_interpretation,medium,What three personal qualifications must every trustee of a mutual fund possess o,"Be a person of ability, integrity and standing; not have been found guilty of moral turpitude; and n","Ability, integrity and standing, not guilty of moral turpitude, and no conviction for economic offence or violation of securities laws.",1,mistralai/Mistral-7B-Instruct-v0.3
REG_101,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, are directors, officers or employee","No. No asset management company and no director (including independent director), officer or employe",No,1,mistralai/Mistral-7B-Instruct-v0.3
REG_102,regulatory_interpretation,medium,"By what date must a mutual fund pay its annual service fee, and what is the maxi",Before the 15th April each year; the Board may allow payment up to two months from commencement of t,The mutual fund must pay its annual service fee before 15th April each year. The maximum grace period SEBI may allow for a delayed payment is two months from the commencement of the financial year to ,1,mistralai/Mistral-7B-Instruct-v0.3
REG_103,regulatory_interpretation,easy,What requirement applies to the Chairperson of a trustee company appointed as tr,The Chairperson of the board of directors of the trustee company shall be an independent director,The Chairperson of a trustee company appointed as trustee of a mutual fund must be an independent director.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_104,regulatory_interpretation,medium,What board composition requirement must an AMC meet after its sponsor disassocia,The board of directors shall have at least two third independent directors,The board of directors of the asset management company (AMC) must have at least two third independent directors after its sponsor disassociates from the mutual fund.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_105,regulatory_interpretation,easy,"Under which Act must the trust deed of a mutual fund be registered, and who exec","The Indian Registration Act, 1908; executed by the sponsor in favour of the trustees named in such a","The trust deed of a mutual fund must be registered under the Indian Registration Act, 1908. It is executed by the sponsor in favor of the trustees named in such an instrument.",1,mistralai/Mistral-7B-Instruct-v0.3
REG_106,regulatory_interpretation,easy,What proportion of unitholders of a scheme may requisition the trustees to obtai,Three-fourths of the unitholders of any scheme,Three-fourths of the unitholders,1,mistralai/Mistral-7B-Instruct-v0.3
REG_107,regulatory_interpretation,medium,What capital compliance conditions must an SFB satisfy at the end of both the pr,The bank must be in compliance with the applicable regulatory capital requirement as at the end of t,"The bank (SFB) must comply with the regulatory capital requirement at the end of the previous financial year and continue to do so at the end of the current financial year. Additionally, the bank's re",1,mistralai/Mistral-7B-Instruct-v0.3
REG_108,regulatory_interpretation,easy,What profitability condition must an SFB satisfy to be eligible to declare divid,The bank shall have positive adjusted Profit After Tax (PAT) for the financial year for which the di,The bank should have positive Adjusted Profit After Tax (PAT) for the financial year for which the dividend is proposed.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_109,regulatory_interpretation,medium,What four factors must an SFB's Board of Directors consider when evaluating a pr,Divergence in NPA asset classification and provisioning including its trend; Auditors' Report includ,"1. Divergence in asset classification and provisioning for NPAs, including its trend as observed under supervisory findings of the Reserve Bank.
2. Auditors' Report to the financial statements, includ",1,mistralai/Mistral-7B-Instruct-v0.3
REG_110,regulatory_interpretation,easy,Within what period must an SFB submit its dividend declaration report to the RBI,Within a fortnight of declaration of dividend,Fortnight after declaration of dividend,1,mistralai/Mistral-7B-Instruct-v0.3
REG_111,regulatory_interpretation,easy,What is the consequence for an SFB that fails to meet the dividend eligibility c,No special dispensation will be given for declaration of dividend for that period,No special dispensation will be given for the declaration of dividend for that period.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_112,regulatory_interpretation,medium,What categories of profit are excluded from dividend payment eligibility under t,Any exceptional and/or extra-ordinary profits/income; and any overstatement of PAT identified in a m,"Exceptional and/or extra-ordinary profits / income, and profits overstated as per the audit report with a modified opinion indicating an overstatement of PAT.",1,mistralai/Mistral-7B-Instruct-v0.3
NUM_087,numerical_reasoning,easy,"What is the minimum average net annual profit (after depreciation, interest and ",At least rupees ten crore,"The minimum average net annual profit after depreciation, interest, and tax that a sponsor must demonstrate is Rupees 10 crore.",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_088,numerical_reasoning,easy,What is the standard minimum networth requirement for an AMC under SEBI (Mutual ,Not less than rupees fifty crore,"The standard minimum networth requirement for an Asset Management Company (AMC) under SEBI (Mutual Funds) Regulations, 1996 is Rupees 50 crore if the sponsor fulfills certain requirements. If the spon",0,mistralai/Mistral-7B-Instruct-v0.3
NUM_089,numerical_reasoning,medium,If a sponsor fails to fulfil all eligibility criteria at the time of application,"Not less than rupees one hundred crore, maintained until the AMC has profits for five consecutive ye","The asset management company (AMC) must have a net worth of not less than 100 crore deployed in assets, as specified by the Board. It must maintain this net worth till it has profits for five consecut",1,mistralai/Mistral-7B-Instruct-v0.3
NUM_090,numerical_reasoning,easy,What is the minimum networth required for an AMC that is only eligible to launch,Not less than rupees ten crore,The minimum networth required for an Asset Management Company (AMC) that is only eligible to launch infrastructure debt fund schemes is Rupees 10 crore.,0,mistralai/Mistral-7B-Instruct-v0.3
NUM_091,numerical_reasoning,hard,"Under the 2023 amendment to Regulation 7, if a sponsor fails all eligibility req",AMC net worth not less than rupees one hundred fifty crore; locked-in for five years; total combined,"The AMC (Asset Management Company) must be adequately capitalized such that the net worth is not less than 150 crore INR. The initial shareholding equivalent to the capital contributed to the AMC, to ",1,mistralai/Mistral-7B-Instruct-v0.3
NUM_092,numerical_reasoning,medium,"Under SEBI (Mutual Funds) Regulations, 1996, what is the maximum percentage of t","5 per cent of aggregate purchases and sales, measured for a block of any three months",The maximum percentage of total mutual fund transactions that may be routed through a broker associated with the sponsor is 5%. This limit is measured over a block of any three months.,1,mistralai/Mistral-7B-Instruct-v0.3
NUM_093,numerical_reasoning,easy,How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the financial year for whic,The Adjusted Profit After Tax (PAT) is defined as the PAT of the financial year for which the dividend is proposed to be paid minus 50% of Net NPA as on March 31 of the same financial year. No units a,1,mistralai/Mistral-7B-Instruct-v0.3
NUM_094,numerical_reasoning,easy,"Under the RBI SFB Dividend Directions, 2026, what percentage of Adjusted PAT may",40 per cent of Adjusted PAT,The bank can pay up to 40% of its Adjusted PAT as dividend.,1,mistralai/Mistral-7B-Instruct-v0.3
NUM_095,numerical_reasoning,hard,"In Illustration 1 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs5,500 crore (40% of Adjusted PAT of Rs13,750 crore, which is lower than 75% of PAT of Rs12,750 cro","The maximum eligible dividend is Rs5,500 crore. This is calculated as the lower of 75% of PAT (Rs12,750 crore) and 40% of Adjusted PAT (Rs5,500 crore). In this case, both values are equal to Rs5,500 c",1,mistralai/Mistral-7B-Instruct-v0.3
NUM_096,numerical_reasoning,hard,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend already paid of Rs500","The maximum final dividend the bank may pay is Rs1,125 crore - Rs500 crore = Rs625 crore.",1,mistralai/Mistral-7B-Instruct-v0.3
NUM_097,numerical_reasoning,hard,"In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% of PAT of Rs30,375 cr","The maximum eligible dividend is Rs19,000 crore. This is calculated as the lower of 75% of PAT (Rs30,375 crore) and 50% of Adjusted PAT (Rs19,000 crore). In this case, both values are equal to Rs19,00",1,mistralai/Mistral-7B-Instruct-v0.3
NUM_098,numerical_reasoning,medium,"Under the RBI SFB Dividend Directions, 2026, what are the permitted dividend per",Bucket B1: 0 per cent of Adjusted PAT; Bucket B10: 100 per cent of Adjusted PAT,"In Bucket B1 (Tier 1 ratio ≤7.5%), the permitted dividend percentage of Adjusted PAT is 0%. In Bucket B10 (Tier 1 ratio >19.5%), the permitted dividend percentage of Adjusted PAT is 100%. No units are",1,mistralai/Mistral-7B-Instruct-v0.3
CON_046,contradiction_detection,medium,Do Passage A and Passage B specify the same minimum proportion of independent tr,No,"No, they do not specify the same minimum proportion of independent trustees. Passage A requires at least 50%, while Passage B requires two-thirds.",1,mistralai/Mistral-7B-Instruct-v0.3
CON_047,contradiction_detection,easy,Do Passage A and Passage B set the same minimum networth requirement for an asse,No,"No, Passage A sets a minimum net worth of rupees ten crore while Passage B sets a minimum net worth of rupees fifty crore.",1,mistralai/Mistral-7B-Instruct-v0.3
CON_048,contradiction_detection,medium,Do Passage A and Passage B define the term 'advertisement' in the same way?,No,"Yes, both passages define 'advertisement' in a similar manner, as they encompass various forms of communication or display intended to influence decisions.",0,mistralai/Mistral-7B-Instruct-v0.3
CON_049,contradiction_detection,hard,Do Passage A and Passage B apply the same shareholding threshold for cross-owner,Yes,"Yes, both passages apply a 10% shareholding threshold for cross-ownership restrictions in mutual funds.",1,mistralai/Mistral-7B-Instruct-v0.3
TMP_046,temporal_reasoning,easy,What minimum proportion of independent trustees did SEBI (Mutual Funds) Regulati,At least 50 per cent,At least 50% was required before the 1998 amendment.,0,mistralai/Mistral-7B-Instruct-v0.3
TMP_047,temporal_reasoning,medium,What minimum AMC networth was introduced by the SEBI (Mutual Funds) Amendment Re,Rupees fifty crore (replacing the original requirement of rupees ten crore),Rupees fifty crore (w.e.f. 06-05-2014),0,mistralai/Mistral-7B-Instruct-v0.3
TMP_048,temporal_reasoning,hard,"From what date were Regulations 69 to 74 of SEBI (Mutual Funds) Regulations, 199",27-9-2002,"The regulations were omitted from September 27, 2002.",0,mistralai/Mistral-7B-Instruct-v0.3
TMP_049,temporal_reasoning,medium,From which financial year do the RBI (Small Finance Banks - Prudential Norms on ,"From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118","The RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 take effect from Financial Year (FY) 2026-27. They repeal the circular dated November 28, 2025, which is Re",1,mistralai/Mistral-7B-Instruct-v0.3
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to ",Replaced the enumeration of specific advertising media with a broader definition covering all forms ,"The SEBI (Mutual Funds) Amendment Regulations, 2012 broadened the definition of 'advertisement' by including all forms of communication that may influence investment decisions of any investor/prospect",0,mistralai/Mistral-7B-Instruct-v0.3
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mu,Silver or silver related instruments,Silver or silver related instruments (w.e.f. 08-12-2021),1,mistralai/Mistral-7B-Instruct-v0.3
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the stand",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board o,The standard investment limit for debt instruments issued by a single issuer is 10% of NAV. It can be extended to 12% of NAV with the prior approval of the Board of Trustees and Board of Directors of ,1,mistralai/Mistral-7B-Instruct-v0.3
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor,Unlisted securities of an associate or group company of the sponsor; and securities issued by privat,Unlisted securities and private placements,1,mistralai/Mistral-7B-Instruct-v0.3
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securitie,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25% of the net assets,1,mistralai/Mistral-7B-Instruct-v0.3
REG_116,regulatory_interpretation,easy,What is the maximum combined ownership stake that all schemes of a mutual fund m,Not more than ten per cent of any company's paid up capital carrying voting rights,10%,0,mistralai/Mistral-7B-Instruct-v0.3
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between sch,At the prevailing market price for quoted instruments on spot basis,Transfers must be done at the prevailing market price for quoted instruments on spot basis.,1,mistralai/Mistral-7B-Instruct-v0.3
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of fun,5% of the net asset value of the mutual fund,1,mistralai/Mistral-7B-Instruct-v0.3
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme ","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are ","The maximum investment a mutual fund scheme may make in equity shares or equity related instruments of any single entity is 10%. Exemption from this limit applies to index funds, exchange traded funds",1,mistralai/Mistral-7B-Instruct-v0.3
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations,","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; bor","A mutual fund can borrow to meet temporary liquidity needs for repurchase, redemption of units or payment of interest or dividend to unitholders. The two quantitative limits are: 1) not more than 20% ",1,mistralai/Mistral-7B-Instruct-v0.3
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mu,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No,0,mistralai/Mistral-7B-Instruct-v0.3
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,"10% overall cap, 5% cap for units issued by a single InvIT issuer (excluding index fund or sector/industry specific schemes pertaining to REIT and InvIT)",1,mistralai/Mistral-7B-Instruct-v0.3
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as truste",No. An AMC shall not act as a trustee of any mutual fund.,No,0,mistralai/Mistral-7B-Instruct-v0.3
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may eng,The AMC shall not undertake any business activities other than management and advisory services prov,The primary restriction is that an Asset Management Company (AMC) can only undertake business activities other than management and advisory services if they are related to pooled assets including offs,1,mistralai/Mistral-7B-Instruct-v0.3
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required be",Prior approval of the trustees,The Trustees,1,mistralai/Mistral-7B-Instruct-v0.3
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, ","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and inv","No, under Regulation 25(18), an Asset Management Company (AMC) is not permitted to carry out its operations, including trading, unit holder servicing, and investment operations, outside the territory ",1,mistralai/Mistral-7B-Instruct-v0.3
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed direc,Within fifteen days of their appointment,15 days,1,mistralai/Mistral-7B-Instruct-v0.3
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamen,Send written communication to each unit holder and issue an advertisement in a nationwide English da,"1. Send a written communication about the proposed change to each unit holder.
2. Issue an advertisement in a national English daily and a regional newspaper.
3. Provide unit holders with an option to",1,mistralai/Mistral-7B-Instruct-v0.3
